seq,t_us,raw,avg,filtered,peak,detector_score,expected_rr_ms,hr_bpm,flags
62182,498010625,93.0,92.0,-78.0,0,0.445,672.0,0.0,17
62183,498018624,96.0,93.0,-76.0,0,0.453,672.0,0.0,17
62184,498026622,100.0,95.0,-75.0,0,0.438,672.0,0.0,17
62185,498034625,100.0,96.0,-73.0,0,0.446,672.0,0.0,17
62186,498042623,102.0,98.0,-71.0,0,0.442,672.0,0.0,17
62187,498050623,106.0,100.0,-69.0,0,0.438,672.0,0.0,17
62188,498058622,111.0,102.0,-67.0,0,0.434,672.0,0.0,17
62189,498066625,109.0,104.0,-65.0,0,0.43,672.0,0.0,17
62190,498074625,118.0,107.0,-62.0,0,0.437,672.0,0.0,17
62191,498082625,117.0,110.0,-59.0,0,0.431,672.0,0.0,17
62192,498090625,127.0,114.0,-56.0,0,0.425,672.0,0.0,17
62193,498098625,127.0,117.0,-53.0,0,0.42,672.0,0.0,17
62194,498106625,140.0,123.0,-49.0,0,0.426,672.0,0.0,17
62195,498114625,149.0,129.0,-44.0,0,0.43,672.0,0.0,17
62196,498122621,157.0,136.0,-39.0,0,0.421,672.0,0.0,17
62197,498130625,175.0,145.0,-32.0,0,0.436,672.0,0.0,17
62198,498138625,198.0,158.0,-24.0,0,0.435,672.0,0.0,17
62199,498146625,223.0,174.0,-13.0,0,0.458,672.0,0.0,17
62200,498154622,249.0,192.0,-1.0,0,0.49,672.0,0.0,17
62201,498162625,281.0,214.0,14.0,0,0.546,672.0,0.0,17
62202,498170625,309.0,237.0,32.0,0,0.604,672.0,0.0,17
62203,498178623,338.0,261.0,51.0,0,0.647,672.0,0.0,17
62204,498186625,362.0,286.0,71.0,0,0.691,672.0,0.0,17
62205,498194622,390.0,311.0,93.0,0,0.741,672.0,0.0,17
62206,498202623,413.0,336.0,115.0,0,0.778,672.0,0.0,17
62207,498210625,436.0,360.0,137.0,0,0.81,672.0,0.0,17
62208,498218625,457.0,384.0,159.0,0,0.838,672.0,0.0,17
62209,498226621,475.0,406.0,181.0,0,0.861,672.0,0.0,17
62210,498234625,484.0,425.0,202.0,0,0.873,672.0,0.0,17
62211,498242625,494.0,441.0,221.0,0,0.874,672.0,0.0,17
62212,498250622,496.0,455.0,237.0,0,0.86,672.0,0.0,17
62213,498258624,500.0,466.0,252.0,0,0.858,672.0,0.0,17
62214,498266625,494.0,473.0,264.0,0,0.832,672.0,0.0,17
62215,498274622,494.0,478.0,273.0,0,0.8,672.0,0.0,17
62216,498282625,485.0,480.0,280.0,0,0.777,672.0,0.0,17
62217,498290625,479.0,479.0,284.0,0,0.74,672.0,0.0,17
62218,498298624,465.0,476.0,285.0,0,0.703,672.0,0.0,17
62219,498306625,452.0,470.0,284.0,1,0.701,672.0,0.0,17
62220,498314622,437.0,462.0,281.0,0,0.721,672.0,0.0,17
62221,498322621,418.0,451.0,274.0,0,0.766,672.0,0.0,17
62222,498330623,396.0,438.0,266.0,0,0.771,672.0,0.0,17
62223,498338625,370.0,421.0,254.0,0,0.808,672.0,0.0,17
62224,498346625,346.0,403.0,241.0,0,0.807,672.0,0.0,17
62225,498354622,323.0,384.0,225.0,0,0.819,672.0,0.0,17
62226,498362625,300.0,363.0,208.0,0,0.808,672.0,0.0,17
62227,498370625,272.0,341.0,189.0,0,0.799,672.0,0.0,17
62228,498378623,245.0,318.0,168.0,0,0.782,672.0,0.0,17
62229,498386625,220.0,294.0,147.0,0,0.749,672.0,0.0,17
62230,498394625,192.0,269.0,124.0,0,0.721,672.0,0.0,17
62231,498402625,175.0,247.0,101.0,0,0.68,672.0,0.0,17
62232,498410623,155.0,224.0,78.0,0,0.638,672.0,0.0,17
62233,498418625,138.0,203.0,56.0,0,0.594,672.0,0.0,17
62234,498426625,117.0,182.0,35.0,0,0.552,672.0,0.0,17
62235,498434621,100.0,162.0,13.0,0,0.527,672.0,0.0,17
62236,498442625,91.0,145.0,-7.0,0,0.545,672.0,0.0,17
62237,498450625,82.0,130.0,-25.0,0,0.56,672.0,0.0,17
62238,498458623,72.0,116.0,-42.0,0,0.581,672.0,0.0,17
62239,498466625,63.0,103.0,-58.0,0,0.6,672.0,0.0,17
62240,498474625,53.0,91.0,-72.0,0,0.606,672.0,0.0,17
62241,498482625,46.0,80.0,-86.0,0,0.63,672.0,0.0,17
62242,498490625,44.0,71.0,-97.0,0,0.618,672.0,0.0,17
62243,498498625,43.0,64.0,-107.0,0,0.623,672.0,0.0,17
62244,498506621,41.0,59.0,-116.0,0,0.626,672.0,0.0,17
62245,498514621,36.0,53.0,-123.0,0,0.613,672.0,0.0,17
62246,498522623,32.0,48.0,-130.0,0,0.623,672.0,0.0,17
62247,498530625,28.0,43.0,-135.0,0,0.606,672.0,0.0,17
62248,498538625,29.0,40.0,-140.0,0,0.612,672.0,0.0,17
62249,498546625,28.0,37.0,-144.0,0,0.605,672.0,0.0,17
62250,498554625,31.0,35.0,-147.0,0,0.597,672.0,0.0,17
62251,498562625,31.0,34.0,-149.0,0,0.587,672.0,0.0,17
62252,498570625,28.0,33.0,-151.0,0,0.589,672.0,0.0,17
62253,498578623,35.0,33.0,-152.0,0,0.578,672.0,0.0,17
62254,498586625,32.0,33.0,-152.0,1,0.566,672.0,0.0,17
62255,498594625,41.0,35.0,-151.0,0,0.574,672.0,0.0,17
62256,498602625,42.0,37.0,-150.0,0,0.571,672.0,0.0,17
62257,498610625,44.0,38.0,-148.0,0,0.578,672.0,0.0,17
62258,498618621,50.0,41.0,-146.0,0,0.574,672.0,0.0,17
62259,498626625,49.0,43.0,-144.0,0,0.57,672.0,0.0,17
62260,498634625,53.0,46.0,-141.0,0,0.576,672.0,0.0,17
62261,498642625,59.0,49.0,-138.0,0,0.57,672.0,0.0,17
62262,498650625,60.0,52.0,-135.0,0,0.565,672.0,0.0,17
62263,498658622,65.0,55.0,-131.0,0,0.569,672.0,0.0,17
62264,498666625,64.0,57.0,-128.0,0,0.551,672.0,0.0,17
62265,498674625,72.0,61.0,-124.0,0,0.555,672.0,0.0,17
62266,498682625,74.0,64.0,-121.0,0,0.538,672.0,0.0,17
62267,498690625,73.0,66.0,-117.0,0,0.542,672.0,0.0,17
62268,498698623,78.0,69.0,-114.0,0,0.524,672.0,0.0,17
62269,498706625,83.0,72.0,-110.0,0,0.528,672.0,0.0,17
62270,498714625,90.0,77.0,-106.0,0,0.52,672.0,0.0,17
62271,498722621,93.0,81.0,-102.0,0,0.512,672.0,0.0,17
62272,498730625,96.0,84.0,-98.0,0,0.505,672.0,0.0,17
62273,498738620,102.0,89.0,-93.0,0,0.507,672.0,0.0,17
62274,498746620,107.0,93.0,-89.0,0,0.488,672.0,0.0,17
62275,498754622,109.0,97.0,-84.0,0,0.491,672.0,0.0,17
62276,498762625,110.0,100.0,-80.0,0,0.471,672.0,0.0,17
62277,498770625,118.0,104.0,-75.0,0,0.475,672.0,0.0,17
62278,498778623,118.0,108.0,-71.0,0,0.455,672.0,0.0,17
62279,498786625,121.0,111.0,-67.0,0,0.448,672.0,0.0,17
62280,498794621,121.0,113.0,-64.0,0,0.431,672.0,0.0,17
62281,498802625,120.0,115.0,-60.0,0,0.436,672.0,0.0,17
62282,498810625,120.0,116.0,-58.0,0,0.409,672.0,0.0,17
62283,498818622,122.0,118.0,-55.0,0,0.416,672.0,0.0,17
62284,498826621,121.0,118.0,-53.0,0,0.401,672.0,0.0,17
62285,498834625,120.0,119.0,-51.0,0,0.398,672.0,0.0,17
62286,498842624,131.0,122.0,-49.0,0,0.394,672.0,0.0,17
62287,498850623,127.0,123.0,-47.0,0,0.391,672.0,0.0,17
62288,498858625,124.0,123.0,-46.0,0,0.378,672.0,0.0,17
62289,498866625,122.0,123.0,-45.0,0,0.377,672.0,0.0,17
62290,498874621,120.0,122.0,-44.0,0,0.376,672.0,0.0,17
62291,498882621,116.0,121.0,-44.0,1,0.365,672.0,0.0,17
62292,498890620,120.0,121.0,-44.0,0,0.366,672.0,0.0,17
62293,498898623,124.0,121.0,-43.0,0,0.376,672.0,0.0,17
62294,498906625,124.0,122.0,-43.0,1,0.365,672.0,0.0,17
62295,498914622,136.0,125.0,-41.0,0,0.385,672.0,0.0,17
62296,498922625,148.0,131.0,-39.0,0,0.382,672.0,0.0,17
62297,498930625,164.0,139.0,-35.0,0,0.4,672.0,0.0,17
62298,498938624,192.0,152.0,-28.0,0,0.427,672.0,0.0,17
62299,498946622,216.0,167.0,-19.0,0,0.437,672.0,0.0,17
62300,498954621,240.0,185.0,-7.0,0,0.457,672.0,0.0,17
62301,498962620,264.0,204.0,7.0,0,0.499,672.0,0.0,17
62302,498970625,291.0,225.0,22.0,0,0.532,672.0,0.0,17
62303,498978625,317.0,247.0,40.0,0,0.586,672.0,0.0,17
62304,498986625,343.0,271.0,59.0,0,0.626,672.0,0.0,17
62305,498994625,364.0,293.0,78.0,0,0.658,672.0,0.0,17
62306,499002625,383.0,315.0,98.0,0,0.698,672.0,0.0,17
62307,499010625,401.0,336.0,118.0,0,0.73,672.0,0.0,17
62308,499018625,417.0,356.0,138.0,0,0.759,672.0,0.0,17
62309,499026625,429.0,373.0,156.0,0,0.769,672.0,0.0,17
62310,499034625,431.0,387.0,173.0,0,0.781,672.0,0.0,17
62311,499042621,432.0,398.0,188.0,0,0.78,672.0,0.0,17
62312,499050621,436.0,407.0,201.0,0,0.773,672.0,0.0,17
62313,499058625,433.0,414.0,211.0,0,0.749,672.0,0.0,17
62314,499066625,431.0,418.0,219.0,0,0.731,672.0,0.0,17
62315,499074625,424.0,419.0,225.0,0,0.712,672.0,0.0,17
62316,499082625,415.0,418.0,228.0,0,0.677,672.0,0.0,17
62317,499090625,403.0,415.0,229.0,0,0.654,672.0,0.0,17
62318,499098625,388.0,408.0,228.0,1,0.652,672.0,0.0,17
62319,499106625,377.0,401.0,224.0,0,0.68,672.0,0.0,17
62320,499114625,358.0,390.0,218.0,0,0.696,672.0,0.0,17
62321,499122625,341.0,378.0,210.0,0,0.71,672.0,0.0,17
62322,499130625,325.0,365.0,200.0,0,0.72,672.0,0.0,17
62323,499138625,303.0,350.0,189.0,0,0.716,672.0,0.0,17
62324,499146621,289.0,335.0,176.0,0,0.719,672.0,0.0,17
62325,499154625,264.0,318.0,161.0,0,0.715,672.0,0.0,17
62326,499162625,251.0,302.0,146.0,0,0.692,672.0,0.0,17
62327,499170625,232.0,285.0,131.0,0,0.667,672.0,0.0,17
62328,499178625,212.0,267.0,114.0,0,0.654,672.0,0.0,17
62329,499186625,199.0,251.0,98.0,0,0.618,672.0,0.0,17
62330,499194624,187.0,235.0,81.0,0,0.596,672.0,0.0,17
62331,499202625,171.0,220.0,65.0,0,0.56,672.0,0.0,17
62332,499210625,157.0,204.0,49.0,0,0.533,672.0,0.0,17
62333,499218625,148.0,191.0,34.0,0,0.5,672.0,0.0,17
62334,499226625,136.0,178.0,19.0,0,0.477,672.0,0.0,17
62335,499234625,124.0,165.0,5.0,0,0.477,672.0,0.0,17
62336,499242623,113.0,152.0,-9.0,0,0.498,672.0,0.0,17
62337,499250620,113.0,143.0,-21.0,0,0.498,672.0,0.0,17
62338,499258625,106.0,134.0,-32.0,0,0.505,672.0,0.0,17
62339,499266625,96.0,125.0,-43.0,0,0.523,672.0,0.0,17
62340,499274624,91.0,116.0,-52.0,0,0.516,672.0,0.0,17
62341,499282625,90.0,110.0,-61.0,0,0.531,672.0,0.0,17
62342,499290625,85.0,104.0,-68.0,0,0.52,672.0,0.0,17
62343,499298622,83.0,99.0,-75.0,0,0.532,672.0,0.0,17
62344,499306625,76.0,93.0,-81.0,0,0.53,672.0,0.0,17
62345,499314625,76.0,89.0,-87.0,0,0.539,672.0,0.0,17
62346,499322621,72.0,85.0,-92.0,0,0.535,672.0,0.0,17
62347,499330625,72.0,82.0,-96.0,0,0.529,672.0,0.0,17
62348,499338625,68.0,78.0,-100.0,0,0.535,672.0,0.0,17
62349,499346625,66.0,75.0,-103.0,0,0.527,672.0,0.0,17
62350,499354623,68.0,74.0,-106.0,0,0.531,672.0,0.0,17
62351,499362625,70.0,73.0,-108.0,0,0.522,672.0,0.0,17
62352,499370625,65.0,71.0,-109.0,0,0.512,672.0,0.0,17
62353,499378622,68.0,70.0,-111.0,0,0.525,672.0,0.0,17
62354,499386625,67.0,69.0,-112.0,0,0.514,672.0,0.0,17
62355,499394625,70.0,70.0,-112.0,1,0.503,672.0,0.0,17
62356,499402625,72.0,70.0,-112.0,0,0.502,672.0,0.0,17
62357,499410625,71.0,70.0,-111.0,0,0.51,672.0,0.0,17
62358,499418625,68.0,70.0,-111.0,1,0.498,672.0,0.0,17
62359,499426624,76.0,71.0,-110.0,0,0.506,672.0,0.0,17
62360,499434620,77.0,73.0,-109.0,0,0.503,672.0,0.0,17
62361,499442622,73.0,73.0,-108.0,0,0.501,672.0,0.0,17
62362,499450625,77.0,74.0,-107.0,0,0.498,672.0,0.0,17
62363,499458625,80.0,75.0,-105.0,0,0.504,672.0,0.0,17
62364,499466623,81.0,77.0,-103.0,0,0.5,672.0,0.0,17
62365,499474621,81.0,78.0,-102.0,0,0.486,672.0,0.0,17
62366,499482623,76.0,77.0,-101.0,0,0.483,672.0,0.0,17
62367,499490625,80.0,78.0,-99.0,0,0.49,672.0,0.0,17
62368,499498622,82.0,79.0,-98.0,0,0.476,672.0,0.0,17
62369,499506625,84.0,80.0,-96.0,0,0.483,672.0,0.0,17
62370,499514625,82.0,81.0,-95.0,0,0.469,672.0,0.0,17
62371,499522625,81.0,81.0,-94.0,0,0.467,672.0,0.0,17
62372,499530620,84.0,82.0,-93.0,0,0.464,672.0,0.0,17
62373,499538623,80.0,81.0,-92.0,0,0.462,672.0,0.0,17
62374,499546624,76.0,80.0,-91.0,0,0.46,672.0,0.0,17
62375,499554621,80.0,80.0,-91.0,1,0.448,672.0,0.0,17
62376,499562625,79.0,80.0,-90.0,0,0.457,672.0,0.0,17
62377,499570622,80.0,80.0,-90.0,1,0.446,672.0,0.0,17
62378,499578625,83.0,81.0,-89.0,0,0.455,672.0,0.0,17
62379,499586620,80.0,80.0,-88.0,0,0.453,672.0,0.0,17
62380,499594623,80.0,80.0,-87.0,0,0.451,672.0,0.0,17
62381,499602625,80.0,80.0,-87.0,1,0.44,672.0,0.0,17
62382,499610624,80.0,80.0,-86.0,0,0.449,672.0,0.0,17
62383,499618621,80.0,80.0,-86.0,1,0.438,672.0,0.0,17
62384,499626625,82.0,81.0,-85.0,0,0.447,672.0,0.0,17
62385,499634625,80.0,80.0,-85.0,1,0.436,672.0,0.0,17
62386,499642625,79.0,80.0,-84.0,0,0.445,672.0,0.0,17
62387,499650625,80.0,80.0,-84.0,1,0.434,672.0,0.0,17
62388,499658623,84.0,81.0,-83.0,0,0.444,672.0,0.0,17
62389,499666625,87.0,82.0,-82.0,0,0.442,672.0,0.0,17
62390,499674625,86.0,83.0,-80.0,0,0.45,672.0,0.0,17
62391,499682623,90.0,85.0,-79.0,0,0.437,672.0,0.0,17
62392,499690622,92.0,87.0,-77.0,0,0.445,672.0,0.0,17
62393,499698622,102.0,90.0,-75.0,0,0.442,672.0,0.0,17
62394,499706621,104.0,94.0,-72.0,0,0.449,672.0,0.0,17
62395,499714621,120.0,100.0,-68.0,0,0.454,672.0,0.0,17
62396,499722625,132.0,108.0,-63.0,0,0.458,672.0,0.0,17
62397,499730623,151.0,118.0,-56.0,0,0.471,672.0,0.0,17
62398,499738620,173.0,132.0,-48.0,0,0.47,672.0,0.0,17
62399,499746622,196.0,147.0,-37.0,0,0.487,672.0,0.0,17
62400,499754625,218.0,164.0,-25.0,0,0.479,672.0,0.0,17
62401,499762625,249.0,185.0,-10.0,0,0.485,672.0,0.0,17
62402,499770622,278.0,207.0,7.0,0,0.525,672.0,0.0,17
62403,499778625,304.0,231.0,26.0,0,0.57,672.0,0.0,17
62404,499786621,330.0,255.0,46.0,0,0.61,672.0,0.0,17
62405,499794625,351.0,278.0,66.0,0,0.644,672.0,0.0,17
62406,499802622,371.0,301.0,87.0,0,0.685,672.0,0.0,17
62407,499810625,390.0,322.0,108.0,0,0.72,672.0,0.0,17
62408,499818621,396.0,340.0,128.0,0,0.744,672.0,0.0,17
62409,499826624,411.0,357.0,146.0,0,0.755,672.0,0.0,17
62410,499834625,419.0,372.0,163.0,0,0.768,672.0,0.0,17
62411,499842625,420.0,384.0,179.0,0,0.778,672.0,0.0,17
62412,499850625,423.0,393.0,192.0,0,0.763,672.0,0.0,17
62413,499858625,423.0,401.0,203.0,0,0.751,672.0,0.0,17
62414,499866625,417.0,405.0,211.0,0,0.724,672.0,0.0,17
62415,499874625,412.0,406.0,217.0,0,0.704,672.0,0.0,17
62416,499882623,402.0,405.0,221.0,0,0.683,672.0,0.0,17
62417,499890625,395.0,403.0,223.0,0,0.661,672.0,0.0,17
62418,499898622,380.0,397.0,222.0,1,0.647,672.0,0.0,17
62419,499906625,369.0,390.0,219.0,0,0.665,672.0,0.0,17
62420,499914625,357.0,382.0,214.0,0,0.681,672.0,0.0,17
62421,499922625,340.0,372.0,207.0,0,0.695,672.0,0.0,17
62422,499930621,321.0,360.0,198.0,0,0.707,672.0,0.0,17
62423,499938621,306.0,347.0,188.0,0,0.705,672.0,0.0,17
62424,499946624,287.0,332.0,176.0,0,0.709,672.0,0.0,17
62425,499954625,269.0,317.0,163.0,0,0.701,672.0,0.0,17
62426,499962624,252.0,301.0,149.0,0,0.689,672.0,0.0,17
62427,499970622,237.0,286.0,135.0,0,0.666,672.0,0.0,17
62428,499978623,224.0,271.0,120.0,0,0.651,672.0,0.0,17
62429,499986622,211.0,256.0,105.0,0,0.625,672.0,0.0,17
62430,499994625,197.0,242.0,90.0,0,0.6,672.0,0.0,17
62431,500002625,182.0,227.0,75.0,0,0.575,672.0,0.0,17
62432,500010625,171.0,214.0,61.0,0,0.542,672.0,0.0,17
62433,500018625,161.0,201.0,47.0,0,0.52,672.0,0.0,17
62434,500026625,153.0,189.0,33.0,0,0.499,672.0,0.0,17
62435,500034621,142.0,178.0,20.0,0,0.47,672.0,0.0,17
62436,500042625,139.0,168.0,9.0,0,0.438,672.0,0.0,17
62437,500050620,127.0,158.0,-3.0,0,0.466,672.0,0.0,17
62438,500058625,124.0,150.0,-13.0,0,0.459,672.0,0.0,17
62439,500066625,123.0,143.0,-22.0,0,0.461,672.0,0.0,17
62440,500074621,115.0,137.0,-30.0,0,0.461,672.0,0.0,17
62441,500082625,112.0,131.0,-38.0,0,0.474,672.0,0.0,17
62442,500090625,113.0,126.0,-45.0,0,0.473,672.0,0.0,17
62443,500098625,113.0,123.0,-50.0,0,0.457,672.0,0.0,17
62444,500106625,112.0,120.0,-55.0,0,0.464,672.0,0.0,17
62445,500114625,111.0,118.0,-58.0,0,0.445,672.0,0.0,17
62446,500122623,106.0,115.0,-62.0,0,0.463,672.0,0.0,17
62447,500130625,103.0,112.0,-65.0,0,0.455,672.0,0.0,17
62448,500138625,101.0,110.0,-68.0,0,0.459,672.0,0.0,17
62449,500146625,100.0,107.0,-70.0,0,0.451,672.0,0.0,17
62450,500154625,97.0,105.0,-73.0,0,0.466,672.0,0.0,17
62451,500162625,96.0,103.0,-75.0,0,0.458,672.0,0.0,17
62452,500170625,96.0,101.0,-77.0,0,0.46,672.0,0.0,17
62453,500178623,93.0,99.0,-79.0,0,0.463,672.0,0.0,17
62454,500186621,95.0,98.0,-80.0,0,0.452,672.0,0.0,17
62455,500194625,89.0,96.0,-81.0,0,0.453,672.0,0.0,17
62456,500202625,94.0,95.0,-82.0,0,0.454,672.0,0.0,17
62457,500210625,94.0,95.0,-83.0,0,0.455,672.0,0.0,17
62458,500218623,91.0,94.0,-84.0,0,0.456,672.0,0.0,17
62459,500226625,88.0,93.0,-84.0,1,0.445,672.0,0.0,17
62460,500234625,86.0,91.0,-85.0,0,0.457,672.0,0.0,17
62461,500242621,84.0,89.0,-86.0,0,0.458,672.0,0.0,17
62462,500250625,84.0,88.0,-87.0,0,0.459,672.0,0.0,17
62463,500258623,85.0,87.0,-87.0,1,0.448,672.0,0.0,17
62464,500266625,83.0,86.0,-88.0,0,0.46,672.0,0.0,17
62465,500274625,83.0,85.0,-88.0,1,0.449,672.0,0.0,17
62466,500282625,84.0,85.0,-89.0,0,0.461,672.0,0.0,17
62467,500290625,84.0,85.0,-89.0,1,0.45,672.0,0.0,17
62468,500298625,86.0,85.0,-88.0,0,0.459,672.0,0.0,17
62469,500306625,85.0,85.0,-88.0,1,0.448,672.0,0.0,17
62470,500314625,85.0,85.0,-88.0,0,0.448,672.0,0.0,17
62471,500322622,89.0,86.0,-87.0,0,0.457,672.0,0.0,17
62472,500330621,89.0,87.0,-86.0,0,0.455,672.0,0.0,17
62473,500338625,96.0,89.0,-85.0,0,0.454,672.0,0.0,17
62474,500346624,92.0,90.0,-84.0,0,0.452,672.0,0.0,17
62475,500354625,95.0,91.0,-82.0,0,0.46,672.0,0.0,17
62476,500362625,96.0,92.0,-80.0,0,0.457,672.0,0.0,17
62477,500370625,99.0,94.0,-79.0,0,0.443,672.0,0.0,17
62478,500378625,100.0,95.0,-77.0,0,0.452,672.0,0.0,17
62479,500386623,99.0,96.0,-75.0,0,0.448,672.0,0.0,17
62480,500394625,105.0,98.0,-73.0,0,0.445,672.0,0.0,17
62481,500402623,102.0,99.0,-72.0,0,0.432,672.0,0.0,17
62482,500410625,104.0,100.0,-70.0,0,0.44,672.0,0.0,17
62483,500418625,106.0,102.0,-68.0,0,0.437,672.0,0.0,17
62484,500426625,109.0,104.0,-66.0,0,0.433,672.0,0.0,17
62485,500434625,111.0,105.0,-64.0,0,0.43,672.0,0.0,17
62486,500442625,115.0,108.0,-62.0,0,0.427,672.0,0.0,17
62487,500450622,118.0,110.0,-60.0,0,0.424,672.0,0.0,17
62488,500458625,127.0,114.0,-57.0,0,0.431,672.0,0.0,17
62489,500466625,145.0,122.0,-52.0,0,0.447,672.0,0.0,17
62490,500474625,162.0,131.0,-47.0,0,0.438,672.0,0.0,17
62491,500482625,178.0,143.0,-39.0,0,0.462,672.0,0.0,17
62492,500490622,204.0,158.0,-29.0,0,0.469,672.0,0.0,17
62493,500498625,226.0,174.0,-18.0,0,0.463,672.0,0.0,17
62494,500506621,247.0,192.0,-5.0,0,0.465,672.0,0.0,17
62495,500514625,271.0,211.0,10.0,0,0.504,672.0,0.0,17
62496,500522625,297.0,232.0,27.0,0,0.548,672.0,0.0,17
62497,500530625,316.0,252.0,44.0,0,0.576,672.0,0.0,17
62498,500538625,340.0,274.0,62.0,0,0.614,672.0,0.0,17
62499,500546625,358.0,294.0,81.0,0,0.653,672.0,0.0,17
62500,500554625,375.0,314.0,100.0,0,0.685,672.0,0.0,17
62501,500562625,389.0,332.0,118.0,0,0.706,672.0,0.0,17
62502,500570625,396.0,347.0,135.0,0,0.723,672.0,0.0,17
62503,500578625,402.0,361.0,151.0,0,0.737,672.0,0.0,17
62504,500586624,406.0,372.0,165.0,0,0.736,672.0,0.0,17
62505,500594625,404.0,380.0,177.0,0,0.73,672.0,0.0,17
62506,500602625,402.0,385.0,186.0,0,0.706,672.0,0.0,17
62507,500610625,397.0,388.0,193.0,0,0.689,672.0,0.0,17
62508,500618625,391.0,389.0,198.0,0,0.67,672.0,0.0,17
62509,500626625,378.0,386.0,201.0,0,0.648,672.0,0.0,17
62510,500634625,366.0,381.0,201.0,1,0.614,672.0,0.0,17
62511,500642625,351.0,374.0,198.0,0,0.642,672.0,0.0,17
62512,500650625,337.0,365.0,194.0,0,0.647,672.0,0.0,17
62513,500658625,324.0,355.0,187.0,0,0.672,672.0,0.0,17
62514,500666625,307.0,343.0,179.0,0,0.672,672.0,0.0,17
62515,500674625,290.0,330.0,169.0,0,0.68,672.0,0.0,17
62516,500682625,273.0,317.0,158.0,0,0.674,672.0,0.0,17
62517,500690625,253.0,301.0,145.0,0,0.674,672.0,0.0,17
62518,500698625,239.0,286.0,132.0,0,0.652,672.0,0.0,17
62519,500706625,220.0,270.0,117.0,0,0.646,672.0,0.0,17
62520,500714625,206.0,255.0,102.0,0,0.62,672.0,0.0,17
62521,500722625,191.0,239.0,87.0,0,0.594,672.0,0.0,17
62522,500730624,175.0,224.0,72.0,0,0.568,672.0,0.0,17
62523,500738623,167.0,210.0,57.0,0,0.543,672.0,0.0,17
62524,500746623,150.0,195.0,42.0,0,0.519,672.0,0.0,17
62525,500754625,144.0,183.0,28.0,0,0.489,672.0,0.0,17
62526,500762621,135.0,171.0,15.0,0,0.461,672.0,0.0,17
62527,500770625,123.0,160.0,2.0,0,0.472,672.0,0.0,17
62528,500778626,116.0,149.0,-10.0,0,0.48,672.0,0.0,17
62529,500786620,115.0,141.0,-21.0,0,0.487,672.0,0.0,17
62530,500794622,114.0,134.0,-31.0,0,0.492,672.0,0.0,17
62531,500802624,111.0,129.0,-39.0,0,0.482,672.0,0.0,17
62532,500810625,108.0,124.0,-46.0,0,0.481,672.0,0.0,17
62533,500818625,102.0,118.0,-53.0,0,0.492,672.0,0.0,17
62534,500826622,102.0,114.0,-58.0,0,0.476,672.0,0.0,17
62535,500834625,100.0,111.0,-63.0,0,0.484,672.0,0.0,17
62536,500842625,97.0,108.0,-68.0,0,0.492,672.0,0.0,17
62537,500850624,100.0,106.0,-71.0,0,0.472,672.0,0.0,17
62538,500858625,100.0,104.0,-74.0,0,0.477,672.0,0.0,17
62539,500866621,102.0,104.0,-76.0,0,0.468,672.0,0.0,17
62540,500874623,100.0,103.0,-77.0,0,0.457,672.0,0.0,17
62541,500882625,104.0,103.0,-78.0,0,0.458,672.0,0.0,17
62542,500890625,103.0,103.0,-78.0,1,0.446,672.0,0.0,17
62543,500898622,100.0,102.0,-79.0,0,0.458,672.0,0.0,17
62544,500906620,102.0,102.0,-79.0,1,0.446,672.0,0.0,17
62545,500914625,99.0,101.0,-79.0,0,0.445,672.0,0.0,17
62546,500922625,98.0,101.0,-79.0,0,0.445,672.0,0.0,17
62547,500930625,99.0,100.0,-79.0,0,0.444,672.0,0.0,17
62548,500938620,104.0,101.0,-79.0,0,0.443,672.0,0.0,17
62549,500946623,105.0,102.0,-79.0,0,0.442,672.0,0.0,17
62550,500954623,107.0,103.0,-78.0,0,0.45,672.0,0.0,17
62551,500962625,109.0,105.0,-76.0,0,0.457,672.0,0.0,17
62552,500970625,112.0,106.0,-75.0,0,0.442,672.0,0.0,17
62553,500978625,110.0,107.0,-73.0,0,0.45,672.0,0.0,17
62554,500986625,114.0,109.0,-72.0,0,0.435,672.0,0.0,17
62555,500994621,120.0,112.0,-70.0,0,0.443,672.0,0.0,17
62556,501002625,119.0,113.0,-68.0,0,0.439,672.0,0.0,17
62557,501010625,124.0,116.0,-65.0,0,0.446,672.0,0.0,17
62558,501018625,124.0,118.0,-63.0,0,0.429,672.0,0.0,17
62559,501026622,124.0,119.0,-61.0,0,0.425,672.0,0.0,17
62560,501034622,124.0,121.0,-59.0,0,0.421,672.0,0.0,17
62561,501042621,127.0,122.0,-57.0,0,0.418,672.0,0.0,17
62562,501050625,127.0,123.0,-55.0,0,0.414,672.0,0.0,17
62563,501058623,124.0,123.0,-53.0,0,0.411,672.0,0.0,17
62564,501066625,132.0,126.0,-52.0,0,0.396,672.0,0.0,17
62565,501074624,127.0,126.0,-50.0,0,0.406,672.0,0.0,17
62566,501082621,126.0,126.0,-49.0,0,0.392,672.0,0.0,17
62567,501090621,131.0,127.0,-48.0,0,0.391,672.0,0.0,17
62568,501098625,134.0,129.0,-47.0,0,0.389,672.0,0.0,17
62569,501106624,133.0,130.0,-45.0,0,0.399,672.0,0.0,17
62570,501114621,131.0,130.0,-44.0,0,0.385,672.0,0.0,17
62571,501122621,131.0,130.0,-43.0,0,0.384,672.0,0.0,17
62572,501130622,127.0,130.0,-42.0,0,0.383,672.0,0.0,17
