seq,t_us,rr_ms,hr_bpm,score,flags
86128,689584517,640.0,91.6,0.917,9
86210,690240517,656.0,91.5,0.917,9
86292,690896517,656.0,91.5,0.912,9
86374,691552517,656.0,91.5,0.911,9
86458,692224517,672.0,91.5,0.915,9
86541,692888517,664.0,91.5,0.915,9
86625,693560517,672.0,91.5,0.907,9
86706,694208517,648.0,91.5,0.907,9
86790,694880517,672.0,91.5,0.914,9
86873,695544519,664.0,90.4,0.915,9
86961,696248517,703.0,90.4,0.904,9
87048,696944517,696.0,89.3,0.9,9
87135,697640517,696.0,89.3,0.906,9
87222,698336517,696.0,89.3,0.908,9
87310,699040517,704.0,86.2,0.901,9
87399,699752517,712.0,86.2,0.914,9
87492,700496518,744.0,86.2,0.895,9
87584,701232517,735.0,85.3,0.896,9
87677,701976518,744.0,85.2,0.891,9
87770,702720517,743.0,84.3,0.894,9
87862,703456517,736.0,81.6,0.895,9
87952,704176517,720.0,81.6,0.896,9
88036,704848517,672.0,81.6,0.882,9
88119,705512518,664.0,81.6,0.897,9
88205,706200517,687.0,81.6,0.901,9
88296,706928520,728.0,82.4,0.914,9
88385,707640517,711.0,83.3,0.897,9
88474,708352517,712.0,84.3,0.908,9
88563,709064517,712.0,84.3,0.898,9
88651,709768522,704.0,84.4,0.907,9
88734,710432517,663.0,85.2,0.896,9
88815,711080517,648.0,85.2,0.899,9
88900,711760517,680.0,85.2,0.907,9
88989,712472517,712.0,84.4,0.915,9
89078,713184522,712.0,84.4,0.914,9
89167,713896517,711.0,84.4,0.906,9
89258,714624519,728.0,84.4,0.904,9
89352,715376521,752.0,84.4,0.9,9
89442,716096518,719.0,84.3,0.898,9
89529,716792517,695.0,84.3,0.89,9
89620,717520517,728.0,84.3,0.903,9
89713,718264517,744.0,83.4,0.912,9
89808,719024517,760.0,82.4,0.888,9
89900,719760517,736.0,82.4,0.883,9
89983,720424518,664.0,82.4,0.899,9
90063,721064519,640.0,82.4,0.848,9
90141,721688517,623.0,83.4,0.829,9
90218,722304517,616.0,86.3,0.826,9
90295,722920517,616.0,90.4,0.86,9
90376,723568517,648.0,92.6,0.92,9
90462,724256517,688.0,92.6,0.9,9
90545,724920517,664.0,92.6,0.846,9
90623,725544517,624.0,93.8,0.876,9
90700,726160517,616.0,96.2,0.843,9
90776,726768517,608.0,96.3,0.851,9
90849,727352519,584.0,97.4,0.848,9
90920,727920518,567.0,97.4,0.872,9
90991,728488517,567.0,97.4,0.899,9
91063,729064517,576.0,98.7,0.914,9
91139,729672517,608.0,98.7,0.932,9
91217,730296519,624.0,98.7,0.913,9
91297,730936517,639.0,98.7,0.907,9
91375,731560517,624.0,98.7,0.899,9
91452,732176517,616.0,98.7,0.913,9
91507,732616517,440.0,98.7,0.453,9
91572,733136517,520.0,98.7,0.591,9
91658,733824517,688.0,97.4,0.612,9
91745,734520517,696.0,96.2,0.616,9
91835,735240517,720.0,96.2,0.592,9
91923,735944517,704.0,93.9,0.618,9
92013,736664517,720.0,87.2,0.614,9
92098,737344518,680.0,87.2,0.637,9
92185,738040517,695.0,86.3,0.646,9
92267,738696518,656.0,86.3,0.653,9
92349,739352517,655.0,86.3,0.646,9
92437,740056517,704.0,86.2,0.636,9
92520,740720519,664.0,86.3,0.66,9
92606,741408519,688.0,87.2,0.655,9
92695,742120517,711.0,87.2,0.635,9
92780,742800517,680.0,88.2,0.656,9
92862,743456517,656.0,88.2,0.704,9
92924,743952517,496.0,90.4,0.735,9
93015,744680517,728.0,88.2,0.886,9
93103,745384517,704.0,87.2,0.901,9
93194,746112517,728.0,87.2,0.907,9
93287,746856517,744.0,85.2,0.901,9
93383,747624518,768.0,84.4,0.883,9
93480,748400519,776.0,82.4,0.877,9
93576,749168517,767.0,82.4,0.883,9
93672,749936521,768.0,80.6,0.88,9
93764,750672517,735.0,80.6,0.892,9
93855,751400517,728.0,80.6,0.903,9
93944,752112517,712.0,80.6,0.906,9
94033,752824517,712.0,80.6,0.905,9
94122,753536517,712.0,81.6,0.905,9
94209,754232517,696.0,82.4,0.896,9
94297,754936519,704.0,84.3,0.899,9
94379,755592517,655.0,84.3,0.881,9
94465,756280517,688.0,84.3,0.914,9
94552,756976517,696.0,85.2,0.917,9
94640,757680517,704.0,85.2,0.903,9
94728,758384517,704.0,85.2,0.906,9
94819,759112517,728.0,85.2,0.906,9
94913,759864517,752.0,85.2,0.897,9
95007,760616520,752.0,85.2,0.891,9
95097,761336517,719.0,85.2,0.905,9
95184,762032517,696.0,85.2,0.909,9
95271,762728517,696.0,85.2,0.907,9
95358,763424517,696.0,85.2,0.901,9
95438,764064517,640.0,85.2,0.869,9
95521,764728521,664.0,86.2,0.917,9
95606,765408517,679.0,86.2,0.917,9
95686,766048517,640.0,86.2,0.901,9
95770,766720517,672.0,88.4,0.894,9
95849,767352517,632.0,89.3,0.88,9
95929,767992517,640.0,90.4,0.893,9
96010,768640517,648.0,92.6,0.911,9
96093,769304517,664.0,92.6,0.914,9
96177,769976521,672.0,90.4,0.912,9
96263,770664517,687.0,90.4,0.899,9
96343,771304517,640.0,92.6,0.897,9
96427,771976517,672.0,90.4,0.904,9
96512,772656517,680.0,90.4,0.904,9
96598,773344517,688.0,89.3,0.907,9
96686,774048517,704.0,89.3,0.895,9
96771,774728517,680.0,88.2,0.899,9
96852,775376517,648.0,88.2,0.896,9
96935,776040517,664.0,88.2,0.911,9
97014,776672517,632.0,89.3,0.907,9
97095,777320517,648.0,89.3,0.893,9
97171,777928517,608.0,90.4,0.862,9
97246,778528517,600.0,92.6,0.87,9
97320,779120519,592.0,92.6,0.884,9
97399,779752517,631.0,94.9,0.92,9
97484,780432517,680.0,94.9,0.894,9
97573,781144517,712.0,94.9,0.876,9
97666,781888517,744.0,94.9,0.84,9
97758,782624517,736.0,92.6,0.848,9
97849,783352517,728.0,88.2,0.876,9
