t_us,elapsed_minutes,frequency_status,frequency_available,total_power_ms2,vlf_ms2,lf_ms2,hf_ms2,lf_hf,median_frequency_hz,median_frequency_mhz
71276237920,61.7225334,LIMITED,True,3168.5089090628903,1992.9524558808978,778.9359066776509,302.9006677046153,2.571588608834824,0.016782649009130426,16.782649009130427
71296381917,62.058266683333336,LIMITED,True,2527.6524896489827,1473.2443620961299,687.3469075791069,310.372359166544,2.2145880175182753,0.017951220788381576,17.951220788381576
71316853920,62.399466733333334,LIMITED,True,2304.1228821860273,1171.9075530358118,770.663190424812,309.19769224150804,2.492461003954915,0.037264986943740384,37.26498694374038
71337573917,62.744800016666666,LIMITED,True,2993.8209260749695,1411.6302829649815,1196.4227925318446,308.14730133929703,3.8826327127703086,0.04415168842919865,44.15168842919865
71358077917,63.08653335,LIMITED,True,4394.036456912678,2086.650619457869,1886.3447300540856,309.71169511529155,6.090647398225906,0.04338674741281393,43.38674741281393
71378677916,63.42986666666667,LIMITED,True,6001.788302959723,2979.5588773108047,2582.188705962978,308.1018195727003,8.380958962021579,0.03973940950417689,39.73940950417689
71399373917,63.77480001666667,LIMITED,True,7139.92128078191,3823.3743151663057,2895.6201178190104,290.764808234501,9.958633355257012,0.03018831369887452,30.18831369887452
71419621920,64.11226673333333,LIMITED,True,7087.591272804711,4031.649763791425,2689.8164187632583,253.87663408698822,10.594974320644335,0.0244628876005299,24.4628876005299
71439997921,64.45186675,LIMITED,True,5841.769382978454,3452.8250541666243,2087.5023814822734,208.62714168807884,10.005900308998747,0.02141687399494256,21.41687399494256
71460277917,64.78986668333333,LIMITED,True,4333.189272931641,2698.6785860092273,1381.6173687989433,173.449680493478,7.965522708765637,0.014391829310097547,14.391829310097547
71480309918,65.12373336666667,LIMITED,True,3150.189439810175,2045.3220709038737,867.3907588237784,163.1448042036681,5.316692511647124,0.01097010629362769,10.97010629362769
71500813918,65.4654667,LIMITED,True,2473.344276241618,1613.8431091500781,612.2349580761435,174.12353412160564,3.5160954041316805,0.010467530060128091,10.467530060128091
71521269920,65.80640006666667,LIMITED,True,2006.1303736170562,1207.5448331589314,535.2865162096973,196.68488291901045,2.7215437621106546,0.017047896807819343,17.047896807819342
71541429918,66.14240003333333,LIMITED,True,1895.7698356284739,1098.6392588616,525.5761906097921,219.2081845168049,2.397612077159922,0.025995163345801535,25.995163345801537
71562197917,66.48853335,INVALID,False,nan,nan,nan,nan,nan,nan,nan
71582853920,66.83280006666666,LIMITED,True,2657.5331565090205,1850.6186705651835,534.3070769437717,243.00288756617448,2.198768427384507,0.013025156577975408,13.025156577975409
71603365919,67.17466671666666,LIMITED,True,3104.0815468855003,2269.1238752207114,555.0096424106524,252.59538292286916,2.1972279777581147,0.011996188536146412,11.996188536146411
71623957920,67.51786673333334,INVALID,False,nan,nan,nan,nan,nan,nan,nan
71644589919,67.86173338333333,INVALID,False,nan,nan,nan,nan,nan,nan,nan
71664789920,68.19840006666666,INVALID,False,nan,nan,nan,nan,nan,nan,nan
71685101920,68.5369334,INVALID,False,nan,nan,nan,nan,nan,nan,nan
71705357920,68.8745334,INVALID,False,nan,nan,nan,nan,nan,nan,nan
71725877920,69.2165334,INVALID,False,nan,nan,nan,nan,nan,nan,nan
71746437921,69.55920008333334,INVALID,False,nan,nan,nan,nan,nan,nan,nan
71766645918,69.89600003333334,INVALID,False,nan,nan,nan,nan,nan,nan,nan
71787301920,70.24026673333333,INVALID,False,nan,nan,nan,nan,nan,nan,nan
