t_us,nn_ms,corrected,metric_eligible,source
9098950047,768.0,0,1,raw
9099718046,767.999,0,1,raw
9100542047,824.001,0,1,raw
9101398047,856.0,0,1,raw
9102206043,807.996,0,1,raw
9102966043,760.0,0,1,raw
9103742043,776.0,0,1,raw
9104526043,784.0,0,1,raw
9105286043,760.0,0,1,raw
9106062045,776.002,0,1,raw
9106862044,799.999,0,1,raw
9107702047,840.003,0,1,raw
9108550043,847.996,0,1,raw
9109422045,872.002,0,1,raw
9110302043,879.998,0,1,raw
9111174047,872.004,0,1,raw
9112102043,927.996,0,1,raw
9113094046,992.003,0,1,raw
9114030043,935.997,0,1,raw
9114934044,904.001,0,1,raw
9115862043,927.999,0,1,raw
9116742043,880.0,0,1,raw
9117590046,848.003,0,1,raw
9118390043,799.997,0,1,raw
9119158047,768.004,0,1,raw
9119902044,743.997,0,1,raw
9120582046,680.002,0,1,raw
9121222043,639.997,0,1,raw
9121910043,688.0,0,1,raw
9122670043,760.0,0,1,raw
9123414043,744.0,0,1,raw
9124190043,776.0,0,1,raw
9125014047,824.004,0,1,raw
9125822043,807.996,0,1,raw
9126606043,784.0,0,1,raw
9127350047,744.004,0,1,raw
9128102043,751.996,0,1,raw
9129022043,920.0,0,1,raw
9129974043,952.0,0,1,raw
9130950047,976.004,0,1,raw
9133982046,895.999,0,1,raw
9134798043,815.997,0,1,raw
9135606046,808.003,0,1,raw
9136422047,816.001,0,1,raw
9137222047,800.0,0,1,raw
9137990047,768.0,0,1,raw
9138734043,743.996,0,1,raw
9139486043,752.0,0,1,raw
9140222043,736.0,0,1,raw
9140982043,760.0,0,1,raw
9141742043,760.0,0,1,raw
9142582046,840.003,0,1,raw
9143478043,895.997,0,1,raw
9144366043,888.0,0,1,raw
9145262043,896.0,0,1,raw
9146126047,864.004,0,1,raw
9146990043,863.996,0,1,raw
9147830046,840.003,0,1,raw
9148646047,816.001,0,1,raw
9149462043,815.996,0,1,raw
9150254043,792.0,0,1,raw
9151038043,784.0,0,1,raw
9151830043,792.0,0,1,raw
9152590043,760.0,0,1,raw
9153310043,720.0,0,1,raw
9153990047,680.004,0,1,raw
9154686043,695.996,0,1,raw
9155422044,736.001,0,1,raw
9156150043,727.999,0,1,raw
9156886043,736.0,0,1,raw
9157566047,680.004,0,1,raw
9158270047,704.0,0,1,raw
9158966045,695.998,0,1,raw
9159694047,728.002,0,1,raw
9160390043,695.996,0,1,raw
9161094044,704.001,0,1,raw
9161846043,751.999,0,1,raw
9162662045,816.002,0,1,raw
9163494043,831.998,0,1,raw
9164310043,816.0,0,1,raw
9165078043,768.0,0,1,raw
9165894043,816.0,0,1,raw
9166718043,824.0,0,1,raw
9167582047,864.004,0,1,raw
9168422043,839.996,0,1,raw
9169254043,832.0,0,1,raw
9170110043,856.0,0,1,raw
9170974043,864.0,0,1,raw
9171830043,856.0,0,1,raw
9172702047,872.004,0,1,raw
9173542046,839.999,0,1,raw
9174358045,815.999,0,1,raw
9175150043,791.998,0,1,raw
9175918045,768.002,0,1,raw
9176630043,711.998,0,1,raw
9177334043,704.0,0,1,raw
9178070043,736.0,0,1,raw
9178838043,768.0,0,1,raw
9179598043,760.0,0,1,raw
9180374043,776.0,0,1,raw
9181166043,792.0,0,1,raw
9181918043,752.0,0,1,raw
9182662043,744.0,0,1,raw
9183462043,800.0,0,1,raw
9184278043,816.0,0,1,raw
9185102046,824.003,0,1,raw
9185982047,880.001,0,1,raw
9186870043,887.996,0,1,raw
9187742043,872.0,0,1,raw
9188654043,912.0,0,1,raw
9189534046,880.003,0,1,raw
9190414044,879.998,0,1,raw
9191334047,920.003,0,1,raw
9192222045,887.998,0,1,raw
9193086045,864.0,0,1,raw
9193958043,871.998,0,1,raw
9194822043,864.0,0,1,raw
9195614043,792.0,0,1,raw
9196422043,808.0,0,1,raw
9197238044,816.001,0,1,raw
9198046047,808.003,0,1,raw
9198862043,815.996,0,1,raw
9199694043,832.0,0,1,raw
9200558046,864.003,0,1,raw
9201398043,839.997,0,1,raw
9202246043,848.0,0,1,raw
9203094046,848.003,0,1,raw
9203918044,823.998,0,1,raw
9204758043,839.999,0,1,raw
9205606043,848.0,0,1,raw
9206454043,848.0,0,1,raw
9207246044,792.001,0,1,raw
9208078045,832.001,0,1,raw
9208918043,839.998,0,1,raw
9209814043,896.0,0,1,raw
9210702043,888.0,0,1,raw
9211606043,904.0,0,1,raw
9212526043,920.0,0,1,raw
9213382043,856.0,0,1,raw
9214246043,864.0,0,1,raw
9215110047,864.004,0,1,raw
9215918043,807.996,0,1,raw
9216718043,800.0,0,1,raw
9217526043,808.0,0,1,raw
9218270043,744.0,0,1,raw
9218990043,720.0,0,1,raw
9219686045,696.002,0,1,raw
9220382045,696.0,0,1,raw
9221134043,751.998,0,1,raw
9221910043,776.0,0,1,raw
9222678047,768.004,0,1,raw
9223414047,736.0,0,1,raw
9224182047,768.0,0,1,raw
9225014043,831.996,0,1,raw
9225926046,912.003,0,1,raw
9226814043,887.997,0,1,raw
9229662047,872.004,0,1,raw
9230462047,800.0,0,1,raw
9231262047,800.0,0,1,raw
9232078047,816.0,0,1,raw
9232894043,815.996,0,1,raw
9233702043,808.0,0,1,raw
9234526043,824.0,0,1,raw
9235366043,840.0,0,1,raw
9236166045,800.002,0,1,raw
9236990043,823.998,0,1,raw
9237790045,800.002,0,1,raw
9238534043,743.998,0,1,raw
9239302043,768.0,0,1,raw
9240030043,728.0,0,1,raw
9240742043,712.0,0,1,raw
9241422047,680.004,0,1,raw
9242086044,663.997,0,1,raw
9242774047,688.003,0,1,raw
9243494043,719.996,0,1,raw
9244230045,736.002,0,1,raw
9244958043,727.998,0,1,raw
9245662043,704.0,0,1,raw
9246382044,720.001,0,1,raw
9247134043,751.999,0,1,raw
9247926047,792.004,0,1,raw
9248766043,839.996,0,1,raw
9249598043,832.0,0,1,raw
9250446043,848.0,0,1,raw
9251286047,840.004,0,1,raw
9252118045,831.998,0,1,raw
9252950047,832.002,0,1,raw
9253806043,855.996,0,1,raw
9254638043,832.0,0,1,raw
9255478045,840.002,0,1,raw
9256262043,783.998,0,1,raw
9257038043,776.0,0,1,raw
9257798047,760.004,0,1,raw
9258534043,735.996,0,1,raw
9259262043,728.0,0,1,raw
9259974043,712.0,0,1,raw
9260678043,704.0,0,1,raw
9261358043,680.0,0,1,raw
9262062043,704.0,0,1,raw
9262782046,720.003,0,1,raw
9263478046,696.0,0,1,raw
9264230046,752.0,0,1,raw
9265014045,783.999,0,1,raw
9265790043,775.998,0,1,raw
9266590043,800.0,0,1,raw
9267366043,776.0,0,1,raw
9268118043,752.0,0,1,raw
9268894043,776.0,0,1,raw
9269710043,816.0,0,1,raw
9270518043,808.0,0,1,raw
9271302046,784.003,0,1,raw
9272102043,799.997,0,1,raw
9272918043,816.0,0,1,raw
9273726043,808.0,0,1,raw
9274526043,800.0,0,1,raw
9275294043,768.0,0,1,raw
9276070047,776.004,0,1,raw
9276806043,735.996,0,1,raw
9277574047,768.004,0,1,raw
9278334043,759.996,0,1,raw
9279078047,744.004,0,1,raw
9279846043,767.996,0,1,raw
9280606043,760.0,0,1,raw
9281318047,712.004,0,1,raw
9281998043,679.996,0,1,raw
9282678044,680.001,0,1,raw
9283374047,696.003,0,1,raw
9284038043,663.996,0,1,raw
9284718047,680.004,0,1,raw
9285414043,695.996,0,1,raw
9286126043,712.0,0,1,raw
9286806045,680.002,0,1,raw
9287486043,679.998,0,1,raw
9288182043,696.0,0,1,raw
9288894043,712.0,0,1,raw
9289590043,696.0,0,1,raw
9290294047,704.004,0,1,raw
9291014047,720.0,0,1,raw
9291718047,704.0,0,1,raw
9292390043,671.996,0,1,raw
9293062043,672.0,0,1,raw
9293750043,688.0,0,1,raw
9294438046,688.003,0,1,raw
9295102043,663.997,0,1,raw
9295766047,664.004,0,1,raw
9296454045,687.998,0,1,raw
9297166046,712.001,0,1,raw
9297862043,695.997,0,1,raw
9298510043,648.0,0,1,raw
9299142043,632.0,0,1,raw
9299774043,632.0,0,1,raw
9300446047,672.004,0,1,raw
9301150043,703.996,0,1,raw
9301838043,688.0,0,1,raw
9302510044,672.001,0,1,raw
9303198043,687.999,0,1,raw
9303862045,664.002,0,1,raw
9304542047,680.002,0,1,raw
9305214044,671.997,0,1,raw
9305894043,679.999,0,1,raw
9306558044,664.001,0,1,raw
9307206047,648.003,0,1,raw
9307870043,663.996,0,1,raw
9308558043,688.0,0,1,raw
9309254043,696.0,0,1,raw
