t_us,firmware_t_us,waveform_t_us,final_t_us,timing_shift_ms,no_firmware_match,inserted_by_smoother,timing_recovered,low_prominence_rescue,waveform_score,peak_prominence,peak_polarity,expected_rr_ms,match_distance_ms,recovery_reason,template_version
618741735,618742043,618741735,618741735,-0.308000,0,0,0,0,1.000000,441.000000,1,825.945600,0.308000,,v0.4.0-fixed-lag
619612900,619614043,619612900,619612900,-1.143000,0,0,0,0,1.000000,428.666667,1,825.945600,1.143000,,v0.4.0-fixed-lag
620543608,620542043,620543608,620543608,1.565000,0,0,0,0,1.000000,390.444444,1,825.945600,1.565000,,v0.4.0-fixed-lag
621477316,621478043,621477316,621477316,-0.727000,0,0,0,0,1.000000,353.111111,1,825.945600,0.727000,,v0.4.0-fixed-lag
622404588,622406043,622404588,622404588,-1.455000,0,0,0,0,1.000000,332.000000,1,825.945600,1.455000,,v0.4.0-fixed-lag
623324588,623262046,623324588,623324588,62.542000,0,0,0,0,1.000000,336.777778,1,831.568000,62.542000,,v0.4.0-fixed-lag
624230046,624230046,624230046,624230046,0.000000,0,0,0,0,1.000000,333.666667,1,849.972800,0.000000,,v0.4.0-fixed-lag
625119245,625118045,625119245,625119245,1.200000,0,0,0,0,1.000000,333.777778,1,855.506560,1.200000,,v0.4.0-fixed-lag
626010043,626006043,626010043,626010043,4.000000,0,0,0,0,1.000000,338.666667,1,855.506560,4.000000,,v0.4.0-fixed-lag
626901175,626902045,626901175,626901175,-0.870000,0,0,0,0,1.000000,342.666667,1,855.506560,0.870000,,v0.4.0-fixed-lag
627763088,627758044,627763088,627763088,5.044000,0,0,0,0,1.000000,339.333333,1,850.066560,5.044000,,v0.4.0-fixed-lag
628563134,628558043,628563134,628563134,5.091000,0,0,0,0,1.000000,345.222222,1,855.506560,5.091000,,v0.4.0-fixed-lag
629316588,629310044,629316588,629316588,6.544000,0,0,0,0,1.000000,348.333333,1,856.362240,6.544000,,v0.4.0-fixed-lag
630026377,630022044,630026377,630026377,4.333000,0,0,0,0,1.000000,340.777778,1,861.695360,4.333000,,v0.4.0-fixed-lag
630732479,630734044,630732479,630732479,-1.565000,0,0,0,0,1.000000,350.888889,1,855.743680,1.565000,,v0.4.0-fixed-lag
631455483,631454043,631455483,631455483,1.440000,0,0,0,0,1.000000,348.000000,1,847.012160,1.440000,,v0.4.0-fixed-lag
632170740,632166044,632170740,632170740,4.696000,0,0,0,0,1.000000,328.000000,1,827.214720,4.696000,,v0.4.0-fixed-lag
632885563,632886043,632885563,632885563,-0.480000,0,0,0,0,1.000000,334.444444,1,806.865280,0.480000,,v0.4.0-fixed-lag
633607045,0,633607045,633607045,0.000000,1,1,1,0,1.000000,344.888889,1,797.121280,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
634357243,634022046,634357243,634357243,335.197000,0,0,1,0,1.000000,351.666667,1,796.634240,335.197000,timing_recovered,v0.4.0-fixed-lag
635121735,635118043,635121735,635121735,3.692000,0,0,0,0,1.000000,372.000000,1,802.074240,3.692000,,v0.4.0-fixed-lag
635936710,0,635936710,635936710,0.000000,1,1,1,0,1.000000,408.111111,1,802.074240,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
636769403,636766043,636769403,636769403,3.360000,0,0,0,0,1.000000,405.111111,1,802.074240,3.360000,,v0.4.0-fixed-lag
637620712,0,637620712,637620712,0.000000,1,1,1,0,1.000000,399.000000,1,797.121280,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
638496710,638494043,638496710,638496710,2.667000,0,0,0,0,1.000000,390.111111,1,800.383360,2.667000,,v0.4.0-fixed-lag
639377726,639374046,639377726,639377726,3.680000,0,0,0,0,1.000000,388.777778,1,804.957440,3.680000,,v0.4.0-fixed-lag
640266407,640262045,640266407,640266407,4.362000,0,0,0,0,1.000000,394.000000,1,815.672000,4.362000,,v0.4.0-fixed-lag
641163582,641166044,641163582,641163582,-2.462000,0,0,0,0,1.000000,396.555556,1,826.781760,2.462000,,v0.4.0-fixed-lag
642060378,642054043,642060378,642060378,6.335000,0,0,0,0,1.000000,396.666667,1,832.738880,6.335000,,v0.4.0-fixed-lag
642966191,642966043,642966191,642966191,0.148000,0,0,0,0,1.000000,417.444444,1,840.639360,0.148000,,v0.4.0-fixed-lag
643820046,643822046,643820046,643820046,-2.000000,0,0,0,0,1.000000,367.777778,1,842.245120,2.000000,,v0.4.0-fixed-lag
644652816,0,644652816,644652816,0.000000,1,1,1,0,1.000000,394.666667,1,842.245120,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
645431581,645430043,645431581,645431581,1.538000,0,0,0,0,1.000000,378.666667,1,842.245120,1.538000,,v0.4.0-fixed-lag
646212197,646214043,646212197,646212197,-1.846000,0,0,0,0,1.000000,393.444444,1,847.685120,1.846000,,v0.4.0-fixed-lag
646987323,646990043,646987323,646987323,-2.720000,0,0,0,0,1.000000,386.444444,1,842.245120,2.720000,,v0.4.0-fixed-lag
647782043,0,647782043,647782043,0.000000,1,1,1,0,1.000000,404.444444,1,833.553600,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
648584123,648582043,648584123,648584123,2.080000,0,0,0,0,1.000000,412.333333,1,826.806400,2.080000,,v0.4.0-fixed-lag
649395643,0,649395643,649395643,0.000000,1,1,1,0,1.000000,415.555556,1,816.985600,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
650187963,650182043,650187963,650187963,5.920000,0,0,0,0,1.000000,416.222222,1,811.545600,5.920000,,v0.4.0-fixed-lag
650980603,0,650980603,650980603,0.000000,1,1,1,0,1.000000,402.333333,1,809.190400,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
651770046,651766046,651770046,651770046,4.000000,0,0,0,0,1.000000,422.888889,1,803.084800,4.000000,,v0.4.0-fixed-lag
652573476,652574047,652573476,652573476,-0.571000,0,0,0,0,1.000000,433.666667,1,802.982400,0.571000,,v0.4.0-fixed-lag
653365010,653366047,653365010,653365010,-1.037000,0,0,0,0,1.000000,409.777778,1,797.644800,1.037000,,v0.4.0-fixed-lag
654157600,654158044,654157600,654157600,-0.444000,0,0,0,0,1.000000,405.444444,1,797.644800,0.444000,,v0.4.0-fixed-lag
654924812,654926043,654924812,654924812,-1.231000,0,0,0,0,1.000000,401.777778,1,792.204800,1.231000,,v0.4.0-fixed-lag
655706043,655702045,655706043,655706043,3.998000,0,0,0,0,1.000000,435.777778,1,792.188800,3.998000,,v0.4.0-fixed-lag
656504268,656502046,656504268,656504268,2.222000,0,0,0,0,1.000000,423.222222,1,786.662400,2.222000,,v0.4.0-fixed-lag
657297767,657294043,657297767,657297767,3.724000,0,0,0,0,1.000000,412.888889,1,786.662400,3.724000,,v0.4.0-fixed-lag
658098659,658094043,658098659,658098659,4.616000,0,0,0,0,1.000000,435.000000,1,786.748800,4.616000,,v0.4.0-fixed-lag
658910787,658910046,658910787,658910787,0.741000,0,0,0,0,1.000000,422.444444,1,786.748800,0.741000,,v0.4.0-fixed-lag
659714044,659710044,659714044,659714044,4.000000,0,0,0,0,1.000000,411.888889,1,787.039680,4.000000,,v0.4.0-fixed-lag
660492505,660494043,660492505,660492505,-1.538000,0,0,0,0,1.000000,389.888889,1,787.039680,1.538000,,v0.4.0-fixed-lag
661237010,661238047,661237010,661237010,-1.037000,0,0,0,0,1.000000,400.222222,1,787.039680,1.037000,,v0.4.0-fixed-lag
661987323,661982046,661987323,661987323,5.277000,0,0,0,0,1.000000,412.666667,1,787.039680,5.277000,,v0.4.0-fixed-lag
662747643,662742045,662747643,662747643,5.598000,0,0,0,0,1.000000,407.555556,1,787.039680,5.598000,,v0.4.0-fixed-lag
663512859,663510044,663512859,663512859,2.815000,0,0,0,0,1.000000,400.444444,1,787.039680,2.815000,,v0.4.0-fixed-lag
664282658,664278044,664282658,664282658,4.614000,0,0,0,0,1.000000,399.333333,1,776.787520,4.614000,,v0.4.0-fixed-lag
665063472,665062043,665063472,665063472,1.429000,0,0,0,0,1.000000,406.222222,1,774.015680,1.429000,,v0.4.0-fixed-lag
665822658,665822043,665822658,665822658,0.615000,0,0,0,0,1.000000,393.444444,1,774.015680,0.615000,,v0.4.0-fixed-lag
666588117,666582043,666588117,666588117,6.074000,0,0,0,0,1.000000,418.222222,1,772.549120,6.074000,,v0.4.0-fixed-lag
667351378,667350045,667351378,667351378,1.333000,0,0,0,0,1.000000,415.888889,1,767.109120,1.333000,,v0.4.0-fixed-lag
668131891,668126044,668131891,668131891,5.847000,0,0,0,0,1.000000,422.222222,1,766.483520,5.847000,,v0.4.0-fixed-lag
668910352,668910044,668910352,668910352,0.308000,0,0,0,0,1.000000,419.222222,1,761.669120,0.308000,,v0.4.0-fixed-lag
669686784,669686043,669686784,669686784,0.741000,0,0,0,0,1.000000,414.222222,1,761.746880,0.741000,,v0.4.0-fixed-lag
670459524,670462043,670459524,670459524,-2.519000,0,0,0,0,1.000000,409.666667,1,763.135680,2.519000,,v0.4.0-fixed-lag
671213757,671214043,671213757,671213757,-0.286000,0,0,0,0,1.000000,403.888889,1,758.636800,0.286000,,v0.4.0-fixed-lag
671947890,671942045,671947890,671947890,5.845000,0,0,0,0,1.000000,403.555556,1,758.636800,5.845000,,v0.4.0-fixed-lag
672684710,672686043,672684710,672684710,-1.333000,0,0,0,0,1.000000,419.222222,1,761.746880,1.333000,,v0.4.0-fixed-lag
673424043,673422043,673424043,673424043,2.000000,0,0,0,0,1.000000,414.777778,1,761.746880,2.000000,,v0.4.0-fixed-lag
674157599,0,674157599,674157599,0.000000,1,1,1,0,1.000000,402.555556,1,761.043520,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
674854847,674854047,674854847,674854847,0.800000,0,0,0,0,1.000000,383.000000,1,758.154560,0.800000,,v0.4.0-fixed-lag
675551757,675550043,675551757,675551757,1.714000,0,0,0,0,1.000000,420.777778,1,753.386560,1.714000,,v0.4.0-fixed-lag
676275822,676278044,676275822,676275822,-2.222000,0,0,0,0,1.000000,448.777778,1,747.142400,2.222000,,v0.4.0-fixed-lag
677026968,677022044,677026968,677026968,4.924000,0,0,0,0,1.000000,454.111111,1,746.282560,4.924000,,v0.4.0-fixed-lag
677791376,677790043,677791376,677791376,1.333000,0,0,0,0,1.000000,451.444444,1,746.282560,1.333000,,v0.4.0-fixed-lag
678574192,678574044,678574192,678574192,0.148000,0,0,0,0,1.000000,439.222222,1,746.282560,0.148000,,v0.4.0-fixed-lag
679350043,679350043,679350043,679350043,0.000000,0,0,0,0,1.000000,423.777778,1,747.142400,0.000000,,v0.4.0-fixed-lag
680111837,680110044,680111837,680111837,1.793000,0,0,0,0,1.000000,429.888889,1,747.946560,1.793000,,v0.4.0-fixed-lag
680891146,680894043,680891146,680891146,-2.897000,0,0,0,0,1.000000,433.666667,1,751.726720,2.897000,,v0.4.0-fixed-lag
681659643,681662043,681659643,681659643,-2.400000,0,0,0,0,1.000000,415.555556,1,749.694080,2.400000,,v0.4.0-fixed-lag
682408329,682406043,682408329,682408329,2.286000,0,0,0,0,1.000000,413.000000,1,750.530560,2.286000,,v0.4.0-fixed-lag
683147146,683150043,683147146,683147146,-2.897000,0,0,0,0,1.000000,450.666667,1,745.090560,2.897000,,v0.4.0-fixed-lag
683903472,683902043,683903472,683903472,1.429000,0,0,0,0,1.000000,446.777778,1,745.090560,1.429000,,v0.4.0-fixed-lag
684663080,684662043,684663080,684663080,1.037000,0,0,0,0,1.000000,448.000000,1,745.090560,1.037000,,v0.4.0-fixed-lag
685433243,685430043,685433243,685433243,3.200000,0,0,0,0,1.000000,451.333333,1,744.254080,3.200000,,v0.4.0-fixed-lag
686201757,686198043,686201757,686201757,3.714000,0,0,0,0,1.000000,427.777778,1,744.254080,3.714000,,v0.4.0-fixed-lag
686944444,686942044,686944444,686944444,2.400000,0,0,0,0,1.000000,442.333333,1,744.254080,2.400000,,v0.4.0-fixed-lag
687668044,0,687668044,687668044,0.000000,1,1,1,0,1.000000,427.111111,1,743.554560,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
688352614,688350043,688352614,688352614,2.571000,0,0,0,0,1.000000,405.555556,1,742.504320,2.571000,,v0.4.0-fixed-lag
689005757,689006043,689005757,689005757,-0.286000,0,0,0,0,1.000000,419.444444,1,740.059520,0.286000,,v0.4.0-fixed-lag
689656112,689654043,689656112,689656112,2.069000,0,0,0,0,1.000000,416.111111,1,732.699840,2.069000,,v0.4.0-fixed-lag
690294329,690294043,690294329,690294329,0.286000,0,0,0,0,1.000000,408.222222,1,727.259840,0.286000,,v0.4.0-fixed-lag
690974543,690974043,690974543,690974543,0.500000,0,0,0,0,1.000000,461.222222,1,721.152000,0.500000,,v0.4.0-fixed-lag
691693512,0,691693512,691693512,0.000000,1,1,1,0,1.000000,494.666667,1,697.782400,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
692425270,0,692425270,692425270,0.000000,1,1,1,0,1.000000,485.555556,1,697.782400,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
693168588,693166043,693168588,693168588,2.545000,0,0,0,0,1.000000,493.555556,1,686.902400,2.545000,,v0.4.0-fixed-lag
693920976,693918043,693920976,693920976,2.933000,0,0,0,0,1.000000,470.444444,1,681.462400,2.933000,,v0.4.0-fixed-lag
694635698,694638043,694635698,694635698,-2.345000,0,0,0,0,1.000000,439.555556,1,676.022400,2.345000,,v0.4.0-fixed-lag
695326576,695326043,695326576,695326576,0.533000,0,0,0,0,1.000000,431.666667,1,674.791040,0.533000,,v0.4.0-fixed-lag
695983838,695982045,695983838,695983838,1.793000,0,0,0,0,1.000000,425.666667,1,669.351040,1.793000,,v0.4.0-fixed-lag
696616346,696614043,696616346,696616346,2.303000,0,0,0,0,1.000000,433.333333,1,663.911040,2.303000,,v0.4.0-fixed-lag
697248046,0,697248046,697248046,0.000000,1,1,1,0,1.000000,437.555556,1,663.911040,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
697836102,697838045,697836102,697836102,-1.943000,0,0,0,0,1.000000,427.111111,1,663.911040,1.943000,,v0.4.0-fixed-lag
698448588,698446043,698448588,698448588,2.545000,0,0,0,0,1.000000,455.555556,1,656.280960,2.545000,,v0.4.0-fixed-lag
699039619,699038043,699039619,699039619,1.576000,0,0,0,0,1.000000,444.444444,1,645.523840,1.576000,,v0.4.0-fixed-lag
699609808,0,699609808,699609808,0.000000,1,1,1,0,1.000000,437.222222,1,637.602560,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
700191619,700190043,700191619,700191619,1.576000,0,0,0,0,1.000000,445.444444,1,637.344000,1.576000,,v0.4.0-fixed-lag
700744163,700742045,700744163,700744163,2.118000,0,0,0,0,1.000000,413.333333,1,636.635520,2.118000,,v0.4.0-fixed-lag
701308227,701310045,701308227,701308227,-1.818000,0,0,0,0,1.000000,470.555556,1,629.769920,1.818000,,v0.4.0-fixed-lag
701893720,0,701893720,701893720,0.000000,1,1,1,0,1.000000,460.777778,1,634.257920,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
702451255,702446043,702451255,702451255,5.212000,0,0,0,0,1.000000,447.444444,1,633.437760,5.212000,,v0.4.0-fixed-lag
703046367,703046043,703046367,703046367,0.324000,0,0,0,0,1.000000,482.000000,1,632.259520,0.324000,,v0.4.0-fixed-lag
703654407,703654043,703654407,703654407,0.364000,0,0,0,0,1.000000,433.222222,1,632.259520,0.364000,,v0.4.0-fixed-lag
704307774,0,704307774,704307774,0.000000,1,1,1,0,1.000000,528.000000,1,632.259520,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
704970908,0,704970908,704970908,0.000000,1,1,1,0,1.000000,517.000000,1,632.259520,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
705673833,705670044,705673833,705673833,3.789000,0,0,0,0,1.000000,562.333333,1,633.437760,3.789000,,v0.4.0-fixed-lag
706364932,706366043,706364932,706364932,-1.111000,0,0,0,0,1.000000,532.111111,1,641.955840,1.111000,,v0.4.0-fixed-lag
707012487,707014043,707012487,707012487,-1.556000,0,0,0,0,1.000000,505.000000,1,646.092800,1.556000,,v0.4.0-fixed-lag
707792313,707790043,707792313,707792313,2.270000,0,0,0,0,1.000000,557.000000,1,664.177600,2.270000,,v0.4.0-fixed-lag
708508713,708510046,708508713,708508713,-1.333000,0,0,0,0,1.000000,507.777778,1,666.037440,1.333000,,v0.4.0-fixed-lag
709334586,709334045,709334586,709334586,0.541000,0,0,0,0,1.000000,594.000000,1,680.042880,0.541000,,v0.4.0-fixed-lag
710219599,710222043,710219599,710219599,-2.444000,0,0,0,0,1.000000,578.888889,1,694.431680,2.444000,,v0.4.0-fixed-lag
711138909,711142044,711138909,711138909,-3.135000,0,0,0,0,1.000000,572.666667,1,703.656000,3.135000,,v0.4.0-fixed-lag
712012045,712014045,712012045,712012045,-2.000000,0,0,0,0,1.000000,510.222222,1,718.848000,2.000000,,v0.4.0-fixed-lag
712820162,712822044,712820162,712820162,-1.882000,0,0,0,0,1.000000,515.222222,1,744.584320,1.882000,,v0.4.0-fixed-lag
713611255,713606043,713611255,713611255,5.212000,0,0,0,0,1.000000,512.555556,1,759.077440,5.212000,,v0.4.0-fixed-lag
714354279,714350043,714354279,714354279,4.236000,0,0,0,0,1.000000,482.333333,1,764.517440,4.236000,,v0.4.0-fixed-lag
715035740,715030043,715035740,715035740,5.697000,0,0,0,0,1.000000,454.666667,1,769.957440,5.697000,,v0.4.0-fixed-lag
715723643,715726043,715723643,715723643,-2.400000,0,0,0,0,1.000000,468.333333,1,769.957440,2.400000,,v0.4.0-fixed-lag
716424214,716422043,716424214,716424214,2.171000,0,0,0,0,1.000000,455.222222,1,775.397440,2.171000,,v0.4.0-fixed-lag
717082795,0,717082795,717082795,0.000000,1,1,1,0,1.000000,445.666667,1,769.949760,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
717791448,717790043,717791448,717791448,1.405000,0,0,0,0,1.000000,517.888889,1,760.007680,1.405000,,v0.4.0-fixed-lag
718520101,718518047,718520101,718520101,2.054000,0,0,0,0,1.000000,497.222222,1,749.008960,2.054000,,v0.4.0-fixed-lag
719299044,719294043,719299044,719299044,5.001000,0,0,0,0,1.000000,507.555556,1,749.008960,5.001000,,v0.4.0-fixed-lag
720052867,720054043,720052867,720052867,-1.176000,0,0,0,0,1.000000,453.000000,1,754.448960,1.176000,,v0.4.0-fixed-lag
720796543,720798043,720796543,720796543,-1.500000,0,0,0,0,1.000000,486.777778,1,749.008960,1.500000,,v0.4.0-fixed-lag
721562043,721558043,721562043,721562043,4.000000,0,0,0,0,1.000000,515.222222,1,738.128960,4.000000,,v0.4.0-fixed-lag
722322287,722318043,722322287,722322287,4.244000,0,0,0,0,1.000000,494.333333,1,744.528960,4.244000,,v0.4.0-fixed-lag
723058793,723054043,723058793,723058793,4.750000,0,0,0,0,1.000000,462.444444,1,738.456320,4.750000,,v0.4.0-fixed-lag
723783757,723782043,723783757,723783757,1.714000,0,0,0,0,1.000000,477.333333,1,738.456320,1.714000,,v0.4.0-fixed-lag
724525438,724526044,724525438,724525438,-0.606000,0,0,0,0,1.000000,507.555556,1,733.016320,0.606000,,v0.4.0-fixed-lag
725279987,725278044,725279987,725279987,1.943000,0,0,0,0,1.000000,502.000000,1,727.576320,1.943000,,v0.4.0-fixed-lag
726078614,726078043,726078614,726078614,0.571000,0,0,0,0,1.000000,509.333333,1,725.383360,0.571000,,v0.4.0-fixed-lag
726833293,726830043,726833293,726833293,3.250000,0,0,0,0,1.000000,455.666667,1,730.823360,3.250000,,v0.4.0-fixed-lag
727587543,727590043,727587543,727587543,-2.500000,0,0,0,0,1.000000,491.333333,1,736.495680,2.500000,,v0.4.0-fixed-lag
728294891,728294043,728294891,728294891,0.848000,0,0,0,0,1.000000,474.444444,1,747.375680,0.848000,,v0.4.0-fixed-lag
728951464,0,728951464,728951464,0.000000,1,1,1,0,1.000000,446.666667,1,747.280000,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
729578301,729574043,729578301,729578301,4.258000,0,0,0,0,1.000000,437.444444,1,748.697920,4.258000,,v0.4.0-fixed-lag
730195077,730190044,730195077,730195077,5.033000,0,0,0,0,1.000000,441.555556,1,759.577920,5.033000,,v0.4.0-fixed-lag
730810793,730814043,730810793,730810793,-3.250000,0,0,0,0,1.000000,432.000000,1,765.017920,3.250000,,v0.4.0-fixed-lag
731429793,0,731429793,731429793,0.000000,1,1,1,0,1.000000,450.666667,1,754.031360,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
732041337,732038043,732041337,732041337,3.294000,0,0,0,0,1.000000,467.000000,1,748.663360,3.294000,,v0.4.0-fixed-lag
732668855,732670044,732668855,732668855,-1.189000,0,0,0,0,1.000000,507.888889,1,808.000000,1.189000,,v0.4.0-fixed-lag
733394908,733398043,733394908,733394908,-3.135000,0,0,0,0,1.000000,585.555556,1,832.000000,3.135000,,v0.4.0-fixed-lag
734264780,734262043,734264780,734264780,2.737000,0,0,0,0,1.000000,630.000000,1,848.000000,2.737000,,v0.4.0-fixed-lag
735165196,735166044,735165196,735165196,-0.848000,0,0,0,0,1.000000,583.777778,1,856.000000,0.848000,,v0.4.0-fixed-lag
736132295,0,736132295,736132295,0.000000,1,1,1,0,1.000000,595.444444,1,872.000000,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
737108545,737110045,737108545,737108545,-1.500000,0,0,0,0,1.000000,575.333333,1,444.000000,1.500000,,v0.4.0-fixed-lag
738010793,738006043,738010793,738010793,4.750000,0,0,0,0,1.000000,515.111111,1,836.176960,4.750000,,v0.4.0-fixed-lag
738897294,738894044,738897294,738897294,3.250000,0,0,0,0,1.000000,544.111111,1,887.639040,3.250000,,v0.4.0-fixed-lag
739773044,739774044,739773044,739773044,-1.000000,0,0,0,0,1.000000,537.111111,1,892.960320,1.000000,,v0.4.0-fixed-lag
740677914,740678043,740677914,740677914,-0.129000,0,0,0,0,1.000000,523.555556,1,892.960320,0.129000,,v0.4.0-fixed-lag
741565797,741566047,741565797,741565797,-0.250000,0,0,0,0,1.000000,507.555556,1,897.413120,0.250000,,v0.4.0-fixed-lag
742491543,742486046,742491543,742491543,5.497000,0,0,0,0,1.000000,538.555556,1,897.413120,5.497000,,v0.4.0-fixed-lag
743411643,743406043,743411643,743411643,5.600000,0,0,0,0,1.000000,523.888889,1,897.999360,5.600000,,v0.4.0-fixed-lag
744299743,744302046,744299743,744299743,-2.303000,0,0,0,0,1.000000,500.111111,1,898.838400,2.303000,,v0.4.0-fixed-lag
