t_us,window_start_t_us,window_end_t_us,sample_count,raw_min,raw_p05,raw_p50,raw_p95,raw_max,avg_p05,avg_p50,avg_p95,filtered_p05,filtered_p50,filtered_p95,filtered_std,filtered_peak_to_peak,clip_low_ratio,clip_high_ratio,wear_ratio,wear_transition_count,max_no_wear_run_ms,candidate_count,detector_score_p50,expected_rr_ms_p50,firmware_hr_bpm_p50,firmware_hr_zero_ratio,effective_sample_rate_hz,timing_jitter_p95_ms,sqi,sqi_wear_ratio,sqi_clip_low_ratio,sqi_clip_high_ratio,protocol_error_ratio,protocol_seq_gaps,sample_drop_count,sample_queue_depth,sample_queue_high_water,corrector_reference_rr_ms,corrector_autocorr_confidence,corrector_polarity,corrector_candidate_count,corrector_selected_count,corrector_inserted_count,corrector_firmware_matched_count
1467078043,1462078043,1467078043,626,13.000000,21.000000,98.000000,527.500000,620.000000,22.000000,105.000000,505.000000,-156.750000,-70.000000,311.000000,163.019417,557.000000,0.000000,0.000000,1.000000,0,0.000000,16,0.506000,833.600000,71.400000,0.000000,125.000000,0.003000,0.999657,1.000000,0.000000,0.000000,0.000024,8,0,0,4,769.612800,0.730069,1,25,0,0,0
1472078043,1467078043,1472078043,626,0.000000,0.000000,63.000000,580.750000,664.000000,0.000000,66.500000,553.500000,-174.000000,-101.500000,363.500000,185.382661,620.000000,0.191693,0.000000,1.000000,0,0.000000,26,0.516000,787.200000,74.300000,0.000000,125.000000,0.004000,0.568273,1.000000,0.191693,0.000000,0.000023,8,0,0,4,788.799360,0.749129,1,25,0,0,0
1477078043,1472078043,1477078043,626,0.000000,0.000000,95.500000,657.750000,698.000000,0.000000,98.000000,628.000000,-183.000000,-63.000000,428.750000,206.679826,655.000000,0.193291,0.000000,1.000000,0,0.000000,21,0.508000,835.200000,74.300000,0.000000,125.000000,0.004000,0.564679,1.000000,0.193291,0.000000,0.000023,8,0,0,4,822.377920,0.701205,1,24,0,0,0
1482078043,1477078043,1482078043,626,0.000000,0.000000,61.500000,586.000000,623.000000,0.000000,68.000000,553.750000,-175.000000,-105.000000,359.000000,184.383230,572.000000,0.217252,0.000000,1.000000,0,0.000000,24,0.508000,803.200000,73.900000,0.000000,125.000000,0.003000,0.549659,1.000000,0.217252,0.000000,0.000023,8,0,0,4,802.382720,0.615132,1,24,0,0,0
1487078043,1482078043,1487078043,626,0.000000,0.000000,67.000000,639.000000,724.000000,0.000000,75.000000,614.750000,-181.000000,-90.000000,414.750000,207.339040,674.000000,0.236422,0.000000,1.000000,0,0.000000,20,0.501000,739.200000,80.600000,0.000000,125.000000,0.004000,0.549584,1.000000,0.236422,0.000000,0.000023,8,0,0,4,870.653120,0.602011,1,23,0,0,0
1492078043,1487078043,1492078043,626,0.000000,0.000000,77.000000,616.750000,660.000000,0.000000,80.000000,586.750000,-177.000000,-88.000000,389.000000,192.797451,625.000000,0.154952,0.000000,1.000000,0,0.000000,20,0.497000,739.200000,80.600000,0.000000,125.000000,0.004000,0.650943,1.000000,0.154952,0.000000,0.000023,8,0,0,4,811.546880,0.631617,1,23,0,0,0
1497078046,1492086045,1497078046,625,0.000000,0.000000,74.000000,620.400000,672.000000,0.000000,76.000000,594.800000,-178.000000,-89.000000,400.000000,195.778378,621.000000,0.209600,0.000000,1.000000,0,0.000000,18,0.499000,769.600000,80.600000,0.000000,125.000000,0.004000,0.549585,1.000000,0.209600,0.000000,0.000023,8,0,0,4,816.923200,0.732799,1,24,1,0,1
1502086043,1497086044,1502086043,626,0.000000,0.000000,76.000000,609.500000,675.000000,0.000000,82.000000,580.750000,-177.750000,-84.500000,388.000000,192.711748,625.000000,0.202875,0.000000,1.000000,0,0.000000,23,0.497000,769.600000,80.600000,0.000000,125.000000,0.004000,0.549586,1.000000,0.202875,0.000000,0.000023,8,0,0,4,857.823040,0.881920,1,23,1,0,1
1507086043,1502086043,1507086043,626,0.000000,0.000000,72.000000,632.000000,703.000000,0.000000,79.500000,607.500000,-180.000000,-85.000000,411.750000,204.626167,657.000000,0.223642,0.000000,1.000000,0,0.000000,20,0.504500,800.000000,75.000000,0.000000,125.000000,0.003800,0.549602,1.000000,0.223642,0.000000,0.000023,8,0,0,4,846.943040,0.918803,1,24,0,0,0
1512086045,1507094043,1512086045,625,0.000000,0.000000,73.000000,635.600000,690.000000,0.000000,76.000000,603.800000,-181.000000,-91.000000,408.400000,193.584993,635.000000,0.220800,0.000000,1.000000,0,0.000000,22,0.495000,833.600000,72.800000,0.000000,125.000000,0.004000,0.549587,1.000000,0.220800,0.000000,0.000023,8,0,0,4,835.035520,0.906604,1,23,1,0,1
1517086047,1512094043,1517086047,625,0.000000,0.000000,68.000000,639.000000,674.000000,0.000000,71.000000,607.800000,-181.800000,-97.000000,410.800000,204.298057,625.000000,0.241600,0.000000,1.000000,0,0.000000,19,0.499000,844.800000,71.400000,0.000000,125.000000,0.004000,0.549588,1.000000,0.241600,0.000000,0.000022,8,0,0,4,835.433920,0.915696,1,23,1,0,1
1522094046,1517102047,1522094046,625,0.000000,0.000000,81.000000,619.400000,679.000000,0.000000,84.000000,593.000000,-179.800000,-81.000000,398.600000,198.165791,635.000000,0.211200,0.000000,1.000000,0,0.000000,19,0.500000,852.800000,70.800000,0.000000,125.000000,0.004000,0.549588,1.000000,0.211200,0.000000,0.000022,8,0,0,4,845.673600,0.900055,1,23,1,0,1
1527102043,1522102043,1527102043,626,0.000000,0.000000,72.000000,603.750000,683.000000,0.000000,75.500000,575.000000,-174.000000,-89.500000,385.750000,199.262987,628.000000,0.226837,0.000000,1.000000,0,0.000000,22,0.504500,792.000000,75.000000,0.000000,125.000000,0.004000,0.549589,1.000000,0.226837,0.000000,0.000022,8,0,0,4,842.626880,0.852660,1,24,0,0,0
1532102043,1527102043,1532102043,626,0.000000,0.000000,73.000000,632.000000,688.000000,0.000000,76.000000,596.750000,-179.750000,-92.500000,403.000000,192.208799,638.000000,0.207668,0.000000,1.000000,0,0.000000,15,0.495000,806.400000,76.500000,0.000000,125.000000,0.004000,0.549589,1.000000,0.207668,0.000000,0.000022,8,0,0,4,828.596800,0.851459,1,23,1,0,1
1537102044,1532110043,1537102044,625,0.000000,0.000000,74.000000,605.800000,682.000000,0.000000,75.000000,581.800000,-179.800000,-92.000000,388.800000,196.099178,631.000000,0.241600,0.000000,1.000000,0,0.000000,20,0.498000,859.200000,70.100000,0.000000,125.000000,0.003000,0.549665,1.000000,0.241600,0.000000,0.000022,8,0,0,4,820.814080,0.845853,1,23,0,0,0
1542110043,1537110045,1542110043,626,0.000000,0.000000,71.500000,602.750000,659.000000,0.000000,80.000000,576.500000,-176.000000,-87.500000,385.250000,199.346295,611.000000,0.204473,0.000000,1.000000,0,0.000000,17,0.502500,793.600000,74.300000,0.000000,125.000000,0.004000,0.549590,1.000000,0.204473,0.000000,0.000022,8,0,0,4,841.091520,0.867194,1,24,0,0,0
1547110044,1542118045,1547110044,625,0.000000,0.000000,76.000000,612.600000,665.000000,0.000000,79.000000,582.000000,-176.000000,-89.000000,387.600000,193.132491,612.000000,0.208000,0.000000,1.000000,0,0.000000,21,0.493000,793.600000,74.300000,0.000000,125.000000,0.003850,0.549602,1.000000,0.208000,0.000000,0.000022,8,0,0,4,822.771200,0.899910,1,24,0,0,0
