t_us,score_t_us,latest_data_t_us,baseline_version,uses_future_data
8824926043,8824926043,8906998043,8784110043,1
8845478043,8845478043,8906998043,8784110043,1
8866102043,8866102043,8906998043,8784110043,1
8886766044,8886766044,8906998043,8784110043,1
8906998043,8906998043,8906998043,8784110043,0
8640542043,8640542043,8927310043,8784110043,1
8661174047,8661174047,8927310043,8784110043,1
8681238047,8681238047,8927310043,8784110043,1
8701894047,8701894047,8927310043,8784110043,1
8722574043,8722574043,8927310043,8784110043,1
8743246046,8743246046,8927310043,8784110043,1
8763758043,8763758043,8927310043,8784110043,1
8784110043,8784110043,8927310043,8784110043,1
8804358043,8804358043,8927310043,8784110043,1
8824926043,8824926043,8927310043,8784110043,1
8845478043,8845478043,8927310043,8784110043,1
8866102043,8866102043,8927310043,8784110043,1
8886766044,8886766044,8927310043,8784110043,1
8906998043,8906998043,8927310043,8784110043,1
8927310043,8927310043,8927310043,8784110043,0
8640542043,8640542043,8947990047,8784110043,1
8661174047,8661174047,8947990047,8784110043,1
8681238047,8681238047,8947990047,8784110043,1
8701894047,8701894047,8947990047,8784110043,1
8722574043,8722574043,8947990047,8784110043,1
8743246046,8743246046,8947990047,8784110043,1
8763758043,8763758043,8947990047,8784110043,1
8784110043,8784110043,8947990047,8784110043,1
8804358043,8804358043,8947990047,8784110043,1
8824926043,8824926043,8947990047,8784110043,1
8845478043,8845478043,8947990047,8784110043,1
8866102043,8866102043,8947990047,8784110043,1
8886766044,8886766044,8947990047,8784110043,1
8906998043,8906998043,8947990047,8784110043,1
8927310043,8927310043,8947990047,8784110043,1
8947990047,8947990047,8947990047,8784110043,0
8640542043,8640542043,8968326044,8906998043,1
8661174047,8661174047,8968326044,8906998043,1
8681238047,8681238047,8968326044,8906998043,1
8701894047,8701894047,8968326044,8906998043,1
8722574043,8722574043,8968326044,8906998043,1
8743246046,8743246046,8968326044,8906998043,1
8763758043,8763758043,8968326044,8906998043,1
8784110043,8784110043,8968326044,8906998043,1
8804358043,8804358043,8968326044,8906998043,1
8824926043,8824926043,8968326044,8906998043,1
8845478043,8845478043,8968326044,8906998043,1
8866102043,8866102043,8968326044,8906998043,1
8886766044,8886766044,8968326044,8906998043,1
8906998043,8906998043,8968326044,8906998043,1
8927310043,8927310043,8968326044,8906998043,1
8947990047,8947990047,8968326044,8906998043,1
8968326044,8968326044,8968326044,8906998043,0
8640542043,8640542043,8988606044,8906998043,1
8661174047,8661174047,8988606044,8906998043,1
8681238047,8681238047,8988606044,8906998043,1
8701894047,8701894047,8988606044,8906998043,1
8722574043,8722574043,8988606044,8906998043,1
8743246046,8743246046,8988606044,8906998043,1
8763758043,8763758043,8988606044,8906998043,1
8784110043,8784110043,8988606044,8906998043,1
8804358043,8804358043,8988606044,8906998043,1
8824926043,8824926043,8988606044,8906998043,1
8845478043,8845478043,8988606044,8906998043,1
8866102043,8866102043,8988606044,8906998043,1
8886766044,8886766044,8988606044,8906998043,1
8906998043,8906998043,8988606044,8906998043,1
8927310043,8927310043,8988606044,8906998043,1
8947990047,8947990047,8988606044,8906998043,1
8968326044,8968326044,8988606044,8906998043,1
8988606044,8988606044,8988606044,8906998043,0
8640542043,8640542043,9008750047,8906998043,1
8661174047,8661174047,9008750047,8906998043,1
8681238047,8681238047,9008750047,8906998043,1
8701894047,8701894047,9008750047,8906998043,1
8722574043,8722574043,9008750047,8906998043,1
8743246046,8743246046,9008750047,8906998043,1
8763758043,8763758043,9008750047,8906998043,1
8784110043,8784110043,9008750047,8906998043,1
8804358043,8804358043,9008750047,8906998043,1
8824926043,8824926043,9008750047,8906998043,1
8845478043,8845478043,9008750047,8906998043,1
8866102043,8866102043,9008750047,8906998043,1
8886766044,8886766044,9008750047,8906998043,1
8906998043,8906998043,9008750047,8906998043,1
8927310043,8927310043,9008750047,8906998043,1
8947990047,8947990047,9008750047,8906998043,1
8968326044,8968326044,9008750047,8906998043,1
8988606044,8988606044,9008750047,8906998043,1
9008750047,9008750047,9008750047,8906998043,0
8640542043,8640542043,9028822047,8906998043,1
8661174047,8661174047,9028822047,8906998043,1
8681238047,8681238047,9028822047,8906998043,1
8701894047,8701894047,9028822047,8906998043,1
8722574043,8722574043,9028822047,8906998043,1
8743246046,8743246046,9028822047,8906998043,1
8763758043,8763758043,9028822047,8906998043,1
8784110043,8784110043,9028822047,8906998043,1
8804358043,8804358043,9028822047,8906998043,1
8824926043,8824926043,9028822047,8906998043,1
8845478043,8845478043,9028822047,8906998043,1
8866102043,8866102043,9028822047,8906998043,1
8886766044,8886766044,9028822047,8906998043,1
8906998043,8906998043,9028822047,8906998043,1
8927310043,8927310043,9028822047,8906998043,1
8947990047,8947990047,9028822047,8906998043,1
8968326044,8968326044,9028822047,8906998043,1
8988606044,8988606044,9028822047,8906998043,1
9008750047,9008750047,9028822047,8906998043,1
9028822047,9028822047,9028822047,8906998043,0
8640542043,8640542043,9049062043,8906998043,1
8661174047,8661174047,9049062043,8906998043,1
8681238047,8681238047,9049062043,8906998043,1
8701894047,8701894047,9049062043,8906998043,1
8722574043,8722574043,9049062043,8906998043,1
8743246046,8743246046,9049062043,8906998043,1
8763758043,8763758043,9049062043,8906998043,1
8784110043,8784110043,9049062043,8906998043,1
8804358043,8804358043,9049062043,8906998043,1
8824926043,8824926043,9049062043,8906998043,1
8845478043,8845478043,9049062043,8906998043,1
8866102043,8866102043,9049062043,8906998043,1
8886766044,8886766044,9049062043,8906998043,1
8906998043,8906998043,9049062043,8906998043,1
8927310043,8927310043,9049062043,8906998043,1
8947990047,8947990047,9049062043,8906998043,1
8968326044,8968326044,9049062043,8906998043,1
8988606044,8988606044,9049062043,8906998043,1
9008750047,9008750047,9049062043,8906998043,1
9028822047,9028822047,9049062043,8906998043,1
9049062043,9049062043,9049062043,8906998043,0
8640542043,8640542043,9069326047,8906998043,1
8661174047,8661174047,9069326047,8906998043,1
8681238047,8681238047,9069326047,8906998043,1
8701894047,8701894047,9069326047,8906998043,1
8722574043,8722574043,9069326047,8906998043,1
8743246046,8743246046,9069326047,8906998043,1
8763758043,8763758043,9069326047,8906998043,1
8784110043,8784110043,9069326047,8906998043,1
8804358043,8804358043,9069326047,8906998043,1
8824926043,8824926043,9069326047,8906998043,1
8845478043,8845478043,9069326047,8906998043,1
8866102043,8866102043,9069326047,8906998043,1
8886766044,8886766044,9069326047,8906998043,1
8906998043,8906998043,9069326047,8906998043,1
8927310043,8927310043,9069326047,8906998043,1
8947990047,8947990047,9069326047,8906998043,1
8968326044,8968326044,9069326047,8906998043,1
8988606044,8988606044,9069326047,8906998043,1
9008750047,9008750047,9069326047,8906998043,1
9028822047,9028822047,9069326047,8906998043,1
9049062043,9049062043,9069326047,8906998043,1
9069326047,9069326047,9069326047,8906998043,0
8640542043,8640542043,9089782046,9028822047,1
8661174047,8661174047,9089782046,9028822047,1
8681238047,8681238047,9089782046,9028822047,1
8701894047,8701894047,9089782046,9028822047,1
8722574043,8722574043,9089782046,9028822047,1
8743246046,8743246046,9089782046,9028822047,1
8763758043,8763758043,9089782046,9028822047,1
8784110043,8784110043,9089782046,9028822047,1
8804358043,8804358043,9089782046,9028822047,1
8824926043,8824926043,9089782046,9028822047,1
8845478043,8845478043,9089782046,9028822047,1
8866102043,8866102043,9089782046,9028822047,1
8886766044,8886766044,9089782046,9028822047,1
8906998043,8906998043,9089782046,9028822047,1
8927310043,8927310043,9089782046,9028822047,1
8947990047,8947990047,9089782046,9028822047,1
8968326044,8968326044,9089782046,9028822047,1
8988606044,8988606044,9089782046,9028822047,1
9008750047,9008750047,9089782046,9028822047,1
9028822047,9028822047,9089782046,9028822047,1
9049062043,9049062043,9089782046,9028822047,1
9069326047,9069326047,9089782046,9028822047,1
9089782046,9089782046,9089782046,9028822047,0
8640542043,8640542043,9110302043,9028822047,1
8661174047,8661174047,9110302043,9028822047,1
8681238047,8681238047,9110302043,9028822047,1
8701894047,8701894047,9110302043,9028822047,1
8722574043,8722574043,9110302043,9028822047,1
8743246046,8743246046,9110302043,9028822047,1
8763758043,8763758043,9110302043,9028822047,1
8784110043,8784110043,9110302043,9028822047,1
8804358043,8804358043,9110302043,9028822047,1
8824926043,8824926043,9110302043,9028822047,1
8845478043,8845478043,9110302043,9028822047,1
8866102043,8866102043,9110302043,9028822047,1
8886766044,8886766044,9110302043,9028822047,1
8906998043,8906998043,9110302043,9028822047,1
8927310043,8927310043,9110302043,9028822047,1
8947990047,8947990047,9110302043,9028822047,1
8968326044,8968326044,9110302043,9028822047,1
8988606044,8988606044,9110302043,9028822047,1
9008750047,9008750047,9110302043,9028822047,1
9028822047,9028822047,9110302043,9028822047,1
9049062043,9049062043,9110302043,9028822047,1
9069326047,9069326047,9110302043,9028822047,1
9089782046,9089782046,9110302043,9028822047,1
9110302043,9110302043,9110302043,9028822047,0
8640542043,8640542043,9130950047,9028822047,1
8661174047,8661174047,9130950047,9028822047,1
8681238047,8681238047,9130950047,9028822047,1
8701894047,8701894047,9130950047,9028822047,1
8722574043,8722574043,9130950047,9028822047,1
8743246046,8743246046,9130950047,9028822047,1
8763758043,8763758043,9130950047,9028822047,1
8784110043,8784110043,9130950047,9028822047,1
8804358043,8804358043,9130950047,9028822047,1
8824926043,8824926043,9130950047,9028822047,1
8845478043,8845478043,9130950047,9028822047,1
8866102043,8866102043,9130950047,9028822047,1
8886766044,8886766044,9130950047,9028822047,1
8906998043,8906998043,9130950047,9028822047,1
8927310043,8927310043,9130950047,9028822047,1
8947990047,8947990047,9130950047,9028822047,1
8968326044,8968326044,9130950047,9028822047,1
8988606044,8988606044,9130950047,9028822047,1
9008750047,9008750047,9130950047,9028822047,1
9028822047,9028822047,9130950047,9028822047,1
9049062043,9049062043,9130950047,9028822047,1
9069326047,9069326047,9130950047,9028822047,1
9089782046,9089782046,9130950047,9028822047,1
9110302043,9110302043,9130950047,9028822047,1
9130950047,9130950047,9130950047,9028822047,0
8640542043,8640542043,9151038043,9028822047,1
8661174047,8661174047,9151038043,9028822047,1
8681238047,8681238047,9151038043,9028822047,1
8701894047,8701894047,9151038043,9028822047,1
8722574043,8722574043,9151038043,9028822047,1
8743246046,8743246046,9151038043,9028822047,1
8763758043,8763758043,9151038043,9028822047,1
8784110043,8784110043,9151038043,9028822047,1
8804358043,8804358043,9151038043,9028822047,1
8824926043,8824926043,9151038043,9028822047,1
8845478043,8845478043,9151038043,9028822047,1
8866102043,8866102043,9151038043,9028822047,1
8886766044,8886766044,9151038043,9028822047,1
8906998043,8906998043,9151038043,9028822047,1
8927310043,8927310043,9151038043,9028822047,1
8947990047,8947990047,9151038043,9028822047,1
8968326044,8968326044,9151038043,9028822047,1
8988606044,8988606044,9151038043,9028822047,1
9008750047,9008750047,9151038043,9028822047,1
9028822047,9028822047,9151038043,9028822047,1
9049062043,9049062043,9151038043,9028822047,1
9069326047,9069326047,9151038043,9028822047,1
9089782046,9089782046,9151038043,9028822047,1
9110302043,9110302043,9151038043,9028822047,1
9130950047,9130950047,9151038043,9028822047,1
9151038043,9151038043,9151038043,9028822047,0
8640542043,8640542043,9171830043,9028822047,1
8661174047,8661174047,9171830043,9028822047,1
8681238047,8681238047,9171830043,9028822047,1
8701894047,8701894047,9171830043,9028822047,1
8722574043,8722574043,9171830043,9028822047,1
8743246046,8743246046,9171830043,9028822047,1
8763758043,8763758043,9171830043,9028822047,1
8784110043,8784110043,9171830043,9028822047,1
8804358043,8804358043,9171830043,9028822047,1
8824926043,8824926043,9171830043,9028822047,1
8845478043,8845478043,9171830043,9028822047,1
8866102043,8866102043,9171830043,9028822047,1
8886766044,8886766044,9171830043,9028822047,1
8906998043,8906998043,9171830043,9028822047,1
8927310043,8927310043,9171830043,9028822047,1
8947990047,8947990047,9171830043,9028822047,1
8968326044,8968326044,9171830043,9028822047,1
8988606044,8988606044,9171830043,9028822047,1
9008750047,9008750047,9171830043,9028822047,1
9028822047,9028822047,9171830043,9028822047,1
9049062043,9049062043,9171830043,9028822047,1
9069326047,9069326047,9171830043,9028822047,1
9089782046,9089782046,9171830043,9028822047,1
9110302043,9110302043,9171830043,9028822047,1
9130950047,9130950047,9171830043,9028822047,1
9151038043,9151038043,9171830043,9028822047,1
9171830043,9171830043,9171830043,9028822047,0
8640542043,8640542043,9192222045,9028822047,1
8661174047,8661174047,9192222045,9028822047,1
8681238047,8681238047,9192222045,9028822047,1
8701894047,8701894047,9192222045,9028822047,1
8722574043,8722574043,9192222045,9028822047,1
8743246046,8743246046,9192222045,9028822047,1
8763758043,8763758043,9192222045,9028822047,1
8784110043,8784110043,9192222045,9028822047,1
8804358043,8804358043,9192222045,9028822047,1
8824926043,8824926043,9192222045,9028822047,1
8845478043,8845478043,9192222045,9028822047,1
8866102043,8866102043,9192222045,9028822047,1
8886766044,8886766044,9192222045,9028822047,1
8906998043,8906998043,9192222045,9028822047,1
8927310043,8927310043,9192222045,9028822047,1
8947990047,8947990047,9192222045,9028822047,1
8968326044,8968326044,9192222045,9028822047,1
8988606044,8988606044,9192222045,9028822047,1
9008750047,9008750047,9192222045,9028822047,1
9028822047,9028822047,9192222045,9028822047,1
9049062043,9049062043,9192222045,9028822047,1
9069326047,9069326047,9192222045,9028822047,1
9089782046,9089782046,9192222045,9028822047,1
9110302043,9110302043,9192222045,9028822047,1
9130950047,9130950047,9192222045,9028822047,1
9151038043,9151038043,9192222045,9028822047,1
9171830043,9171830043,9192222045,9028822047,1
9192222045,9192222045,9192222045,9028822047,0
8640542043,8640542043,9212526043,9151038043,1
8661174047,8661174047,9212526043,9151038043,1
