t_us,hr_bpm,time_status,time_validity_reason,rmssd_ms,rmssd_ci_low_ms,rmssd_ci_high_ms,sdnn_ms,pnn50_percent,fiducial_quality_mean,fiducial_uncertainty_p95_ms,fiducial_shift_p95_ms,fiducial_unstable_ratio,frequency_status,frequency_validity_reason,total_power_ms2,vlf_ms2,lf_ms2,hf_ms2,lf_nu,hf_nu,lf_hf,hf_lf,median_frequency_hz,thm_power_ms2,resonance_band_power_ms2,resonance_share,lf_peak_frequency_hz,lf_peak_prominence_ratio,spectral_agreement,spectral_agreement_raw,spectral_shape_agreement,band_power_agreement,interpolation_agreement,sqi,overall_status,detected_artifact_ratio,corrected_ratio,unresolved_suspect_ratio,max_consecutive_artifacts,protocol_error_ratio,protocol_crc_errors,protocol_format_errors,protocol_seq_gaps
33076588362,74.68966444423421,INVALID,SQI 55% < 70%,nan,nan,nan,nan,nan,1.0,7.0,318.1202,0.0,LIMITED,受限输出：连续异常 2,3145.274053954538,1457.9973478214454,1398.7332706345755,175.83754751036088,88.83266821129571,11.1673317887043,7.954690510865763,0.12571199327416235,0.04315742505771357,637.112184729302,314.59317779562986,0.1995010350142727,0.07421875,5.178462940821754,0.9228735878391678,0.813870780829798,0.9137446180719426,0.9441745172960267,0.9999051532197166,0.5494996361392288,INVALID,0.03333333333333333,0.0,0.03333333333333333,2,4.0072772154232086e-05,2,3,10
33097058769,72.06280994514819,VALID,,22.79790626202773,20.462447641585516,25.53951654867353,28.25536818381786,1.694915254237288,1.0,7.0,301.84175,0.0,LIMITED,受限输出：连续异常 2,2865.9935796489644,1294.1289463689798,1295.3456377151879,169.58324379668719,88.42378999165685,11.57621000834316,7.638405827807927,0.13091736974218618,0.04473305737165196,602.4304639353006,338.090724077582,0.23031908674203672,0.05078125,5.732732761541328,0.9063466758688961,0.8016527965455262,0.8901873584075679,0.9440517499453289,0.9998952958802829,0.7973037923023796,LIMITED,0.0,0.0,0.0,0,3.924153952407861e-05,2,3,10
33117518792,82.89078862296296,INVALID,SQI 64% < 70%,nan,nan,nan,nan,nan,1.0,7.0,319.28215,0.0,LIMITED,受限输出：连续异常 2,2724.574434983227,1304.287025098706,1178.479717566196,156.4056923727077,88.28321208635681,11.71678791364318,7.53476232027369,0.1327181877136738,0.04183943466384662,553.5986201015775,379.0781954685733,0.2831689180831556,0.05078125,9.394801424217636,0.9271548948989007,0.7247849571921025,0.933505906556036,0.9123358676989184,0.9998940585519136,0.6426028728447712,INVALID,0.0,0.0,0.0,0,3.846035506599797e-05,2,3,10
33138200445,74.91506504500522,INVALID,SQI 55% < 70%,nan,nan,nan,nan,nan,1.0,7.0,308.23074999999994,0.0,INVALID,SQI 74% < 75%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9612677438474112,0.7443765913255413,0.9745305695030854,0.9303211506508384,0.9999152482329163,0.5454737437119607,INVALID,0.0,0.0,0.0,0,4.5251257607867686e-05,3,3,13
33158202383,73.5436518345464,INVALID,SQI 55% < 70%,nan,nan,nan,nan,nan,1.0,7.0,57.740399999999354,0.0,INVALID,SQI 72% < 75%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9698275963899308,0.8173463352409813,0.9774017043830607,0.9521546777392941,0.9999262091483633,0.5454790349426462,INVALID,0.0,0.0,0.0,0,4.440628793037094e-05,3,3,13
33178311076,84.84810774578376,INVALID,SQI 55% < 70%,nan,nan,nan,nan,nan,1.0,7.0,318.7181,0.0,INVALID,SQI 68% < 75%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9337489732591053,0.8522064196038768,0.9391989830171149,0.92103228382375,0.9999370606730803,0.5494821493148596,INVALID,0.0,0.0,0.0,0,4.357013702808095e-05,3,3,13
33198567391,74.55768652469226,INVALID,SQI 55% < 70%,nan,nan,nan,nan,nan,1.0,7.0,318.7181,0.0,INVALID,SQI 66% < 75%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9516502251986106,0.8427627824500004,0.9439130298497851,0.9697036810125371,0.9999414370117069,0.5494860642235201,INVALID,0.0,0.0,0.0,0,4.2787155295980145e-05,3,3,13
33218974391,72.33604432752796,INVALID,SQI 56% < 70%,nan,nan,nan,nan,nan,1.0,7.0,5.185199999999995,0.0,INVALID,SQI 64% < 75%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9602593581312531,0.8908096110282687,0.9742228586155646,0.927677857001193,0.9999556977138453,0.5592073511352456,INVALID,0.0,0.0,0.0,0,4.201151115405621e-05,3,3,13
33239567157,74.68092574475553,INVALID,SQI 55% < 70%,nan,nan,nan,nan,nan,1.0,7.0,278.62905,0.0,INVALID,SQI 62% < 75%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9668765885755825,0.9247809262981953,0.9702814139289797,0.9589319960843224,0.9999680958400794,0.5494936868165876,INVALID,0.0,0.0,0.0,0,4.126263668248401e-05,3,3,13
33259851926,74.32227376609542,INVALID,SQI 55% < 70%,nan,nan,nan,nan,nan,1.0,7.0,290.1704,0.0,INVALID,SQI 60% < 75%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9577832711098546,0.912490146524743,0.9779510034376739,0.9107252290116098,0.9999805788893872,0.5494972918186978,INVALID,0.0,0.0,0.0,0,4.0541636260439473e-05,3,3,13
33280368723,75.10824976497376,INVALID,SQI 55% < 70%,nan,nan,nan,nan,nan,1.0,7.0,293.56084999999996,0.0,INVALID,SQI 58% < 75%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9513247073015182,0.904803934068766,0.9708745161709169,0.9057084866062548,0.9999816909576615,0.5495007809387202,INVALID,0.0,0.0,0.0,0,3.984381225595665e-05,3,3,13
33300493432,74.46626305952088,INVALID,SQI 55% < 70%,nan,nan,nan,nan,nan,1.0,7.0,294.5878,0.0,INVALID,SQI 58% < 75%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9514558523728127,0.8359066377362852,0.9710721955789893,0.9056843848917342,0.999978801626531,0.5495041481423452,INVALID,0.0,0.0,0.0,0,3.9170371530973974e-05,3,3,13
33320866895,77.62297743629418,INVALID,SQI 55% < 70%,nan,nan,nan,nan,nan,1.0,7.0,294.5878,0.0,INVALID,SQI 55% < 75%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9631868281580249,0.8987460167481001,0.9808019295120605,0.922084924998609,0.9999697685903158,0.5495073279599242,INVALID,0.0,0.0,0.0,0,3.8534408015156865e-05,3,3,13
33340916207,70.19341796319759,INVALID,SQI 55% < 70%,nan,nan,nan,nan,nan,1.0,7.0,286.88,0.0,INVALID,SQI 55% < 75%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9791134235152334,0.8731752260698773,0.9816733731413486,0.9731402077209648,0.9999365757456103,0.5495104073713614,INVALID,0.0,0.0,0.0,0,3.7918525727719705e-05,3,3,13
33361209804,72.35410097014791,INVALID,SQI 54% < 70%,nan,nan,nan,nan,nan,1.0,7.0,284.29185,0.0,INVALID,SQI 55% < 75%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9524421738154851,0.7970392173437352,0.948089395833821,0.9625986557727017,0.9998326557262659,0.5445014812734945,INVALID,0.0,0.0,0.0,0,3.730438513047209e-05,3,3,13
33378260723,75.10458313201133,INVALID,SQI 53% < 70%,nan,nan,nan,nan,nan,1.0,7.0,280.7036,0.0,INVALID,SQI 55% < 75%,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9467923222530832,0.7375570134830345,0.9344644187876202,0.9755574303391636,0.9997501346393477,0.5337316207952532,INVALID,0.0,0.0,0.0,0,5.553224572401708e-05,5,4,21
