t_us,observed_at_t_us,candidate_index,support_count,detector_names,detector_score,prominence,reference_rr_ms,primary_t_us,secondary_t_us,sequence_score,combined_score,left_gap_ms,right_gap_ms,decision,reason
71372573920,71379933920,1486,2,multiscale+elgendi_like,1.000000,5.847063,764.000000,71372573920,71372573920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71373349920,71380741920,1482,2,multiscale+elgendi_like,1.000000,6.138298,764.000000,71373349920,71373349920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71373653919,71380949920,1494,1,multiscale,0.618486,0.447711,760.003000,71373653919,0,0.000000,0.482419,303.999000,0.000000,rejected_single,combined_score=0.482
71373653919,71381149921,1469,1,multiscale,0.618640,0.445217,764.000000,71373653919,0,0.000000,0.482539,303.999000,0.000000,rejected_single,combined_score=0.483
71374101920,71381357920,1499,2,multiscale+elgendi_like,1.000000,5.417279,764.000000,71374101920,71374101920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71374877916,71382173918,1494,2,multiscale+elgendi_like,1.000000,5.886943,760.001500,71374877916,71374877916,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71375653921,71382973920,1491,2,multiscale+elgendi_like,1.000000,5.882642,759.999500,71375653921,71375653921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71375957920,71383381918,1478,1,multiscale,0.653280,0.625490,760.001500,71375957920,0,0.000000,0.509558,303.999000,0.000000,rejected_single,combined_score=0.510
71375957920,71383581920,1453,1,multiscale,0.655027,0.644899,760.001500,71375957920,0,0.000000,0.510921,303.999000,0.000000,rejected_single,combined_score=0.511
71376405920,71383789916,1483,2,multiscale+elgendi_like,1.000000,6.151082,760.001500,71376405920,71376405920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71377157920,71384597920,1476,2,multiscale+elgendi_like,1.000000,7.003720,759.999000,71377157920,71377157920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71377933920,71385205920,1497,2,multiscale+elgendi_like,1.000000,5.736286,752.000000,71377933920,71377933920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71378677916,71386021920,1488,2,multiscale+elgendi_like,1.000000,4.926709,752.000000,71378677916,71378677916,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71378989920,71386429916,1476,1,multiscale,0.668160,0.336387,752.000000,71378989920,0,0.000000,0.521164,312.004000,0.000000,rejected_single,combined_score=0.521
71379405920,71386829921,1478,2,multiscale+elgendi_like,1.000000,6.685124,752.000000,71379405920,71379405920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71380165920,71387453920,1495,2,multiscale+elgendi_like,1.000000,6.508215,752.000000,71380165920,71380165920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71380933920,71388261921,1490,2,multiscale+elgendi_like,1.000000,5.840368,751.999500,71380933920,71380933920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71381661921,71389085917,1478,2,multiscale+elgendi_like,1.000000,5.521923,751.999500,71381661921,71381661921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71382405920,71389693920,1495,2,multiscale+elgendi_like,1.000000,7.632882,751.999500,71382405920,71382405920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71383197918,71390501920,1493,2,multiscale+elgendi_like,1.000000,4.921613,751.999500,71383197918,71383197918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71383933920,71391317920,1483,2,multiscale+elgendi_like,1.000000,5.019265,743.999000,71383933920,71383933920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71384285918,71391725920,1476,1,multiscale,0.719871,1.015969,743.999000,71384285918,0,0.042030,0.570746,351.998000,0.000000,rejected_single,combined_score=0.571
71384285918,71391933920,1450,1,multiscale,0.719054,1.021631,743.997500,71384285918,0,0.042031,0.570109,351.998000,0.000000,rejected_single,combined_score=0.570
71384669920,71391933920,1498,2,multiscale+elgendi_like,1.000000,5.495581,743.997500,71384669920,71384669920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71385421920,71392749920,1490,2,multiscale+elgendi_like,1.000000,5.302528,736.001000,71385421920,71385421920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71385765921,71393149920,1483,1,multiscale,0.676759,0.452570,736.002000,71385765921,0,0.031621,0.534829,344.001000,0.000000,rejected_single,combined_score=0.535
71385765921,71393349920,1458,1,multiscale,0.674788,0.436786,736.001000,71385765921,0,0.031622,0.533291,344.001000,0.000000,rejected_single,combined_score=0.533
71385765921,71393557917,1432,1,multiscale,0.676097,0.433113,736.002000,71385765921,0,0.031621,0.534312,344.001000,0.000000,rejected_single,combined_score=0.534
71386205920,71393557917,1487,2,multiscale+elgendi_like,1.000000,5.925248,736.002000,71386205920,71386205920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71386933920,71394381917,1475,2,multiscale+elgendi_like,1.000000,5.129374,736.002000,71386933920,71386933920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71387661921,71394989921,1490,2,multiscale+elgendi_like,1.000000,6.367892,736.000000,71387661921,71387661921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71388381920,71395805920,1478,2,multiscale+elgendi_like,1.000000,5.303545,736.000000,71388381920,71388381920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71389093917,71396405920,1492,2,multiscale+elgendi_like,1.000000,5.830196,732.002000,71389093917,71389093917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71389813918,71397213921,1481,2,multiscale+elgendi_like,1.000000,5.496880,736.000000,71389813918,71389813918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71390509920,71397821917,1492,2,multiscale+elgendi_like,1.000000,6.447515,736.000000,71390509920,71390509920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71391221920,71398629920,1480,2,multiscale+elgendi_like,1.000000,5.942082,736.001000,71391221920,71391221920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71391533920,71398829920,1494,1,multiscale,0.630900,0.376402,736.000000,71391533920,0,0.000000,0.492102,312.000000,0.000000,rejected_single,combined_score=0.492
71391533920,71399037920,1468,1,multiscale,0.631541,0.384812,736.002000,71391533920,0,0.000000,0.492602,312.000000,0.000000,rejected_single,combined_score=0.493
71391949917,71399245920,1494,2,multiscale+elgendi_like,1.000000,5.122707,736.002000,71391949917,71391949917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71392645917,71400053920,1480,2,multiscale+elgendi_like,1.000000,5.857826,736.002000,71392645917,71392645917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71392949920,71400253920,1493,1,multiscale,0.614364,0.407280,735.999000,71392949920,0,0.000000,0.479204,304.003000,0.000000,rejected_single,combined_score=0.479
71392949920,71400461920,1467,1,multiscale,0.615533,0.422620,736.000000,71392949920,0,0.000000,0.480116,304.003000,0.000000,rejected_single,combined_score=0.480
71393381920,71400661920,1496,2,multiscale+elgendi_like,1.000000,6.064861,736.002000,71393381920,71393381920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71394125920,71401485920,1486,2,multiscale+elgendi_like,1.000000,5.743213,728.000500,71394125920,71394125920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71394837920,71402109920,1497,2,multiscale+elgendi_like,1.000000,5.599248,719.999000,71394837920,71394837920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71395589921,71402917921,1490,2,multiscale+elgendi_like,1.000000,6.610452,728.000000,71395589921,71395589921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71396365920,71403725920,1486,2,multiscale+elgendi_like,1.000000,6.002714,727.998500,71396365920,71396365920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71396669920,71403925920,1499,1,multiscale,0.622513,0.514233,727.997000,71396669920,0,0.000000,0.485560,304.000000,0.000000,rejected_single,combined_score=0.486
71396669920,71404125920,1474,1,multiscale,0.624038,0.534247,723.999000,71396669920,0,0.000000,0.486750,304.000000,0.000000,rejected_single,combined_score=0.487
71397149921,71404533920,1483,2,multiscale+elgendi_like,1.000000,5.843650,727.998500,71397149921,71397149921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71397453921,71404741921,1495,1,multiscale,0.611976,0.375935,727.997000,71397453921,0,0.000000,0.477341,304.000000,0.000000,rejected_single,combined_score=0.477
71397453921,71404949920,1469,1,multiscale,0.612587,0.383956,727.997000,71397453921,0,0.000000,0.477818,304.000000,0.000000,rejected_single,combined_score=0.478
71397893920,71405149920,1499,2,multiscale+elgendi_like,1.000000,5.547453,727.998500,71397893920,71397893920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71398213920,71405557917,1488,1,multiscale,0.682089,0.552413,727.997000,71398213920,0,0.000000,0.532029,320.000000,0.000000,rejected_single,combined_score=0.532
71398213920,71405965920,1437,1,multiscale,0.681131,0.539848,727.998500,71398213920,0,0.000000,0.531282,320.000000,0.000000,rejected_single,combined_score=0.531
71398645917,71405965920,1491,2,multiscale+elgendi_like,1.000000,5.978012,727.998500,71398645917,71398645917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71399373917,71406781921,1480,2,multiscale+elgendi_like,1.000000,5.901498,727.998500,71399373917,71399373917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71400069918,71407397920,1490,2,multiscale+elgendi_like,1.000000,5.390565,728.000000,71400069918,71400069918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71400381920,71407805920,1478,1,multiscale,0.607490,0.317059,736.003000,71400381920,0,0.000000,0.473842,312.002000,0.000000,rejected_single,combined_score=0.474
71400725920,71408013917,1495,2,multiscale+elgendi_like,1.000000,6.170682,736.003000,71400725920,71400725920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71401389920,71408821920,1477,2,multiscale+elgendi_like,1.000000,5.665010,736.003000,71401389920,71401389920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71402077918,71409429920,1487,2,multiscale+elgendi_like,1.000000,6.016980,743.999000,71402077918,71402077918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71402789920,71410229920,1476,2,multiscale+elgendi_like,1.000000,6.284109,744.000000,71402789920,71402789920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71403549918,71410845920,1494,2,multiscale+elgendi_like,1.000000,6.988246,751.997000,71403549918,71403549918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71404285921,71411645920,1486,2,multiscale+elgendi_like,1.000000,6.029962,751.999000,71404285921,71404285921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71405061920,71412461920,1481,2,multiscale+elgendi_like,1.000000,7.236544,752.001000,71405061920,71405061920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71405853920,71413269920,1479,2,multiscale+elgendi_like,1.000000,5.502949,759.998000,71405853920,71405853920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71406661921,71414069921,1480,2,multiscale+elgendi_like,1.000000,6.162271,760.000500,71406661921,71406661921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71407461920,71414893918,1477,2,multiscale+elgendi_like,1.000000,6.363604,759.998500,71407461920,71407461920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71408293920,71415701920,1480,2,multiscale+elgendi_like,1.000000,7.825414,755.998500,71408293920,71408293920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71409117920,71416525919,1480,2,multiscale+elgendi_like,1.000000,7.198805,755.999000,71409117920,71409117920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71409445920,71416725920,1496,1,multiscale,0.660618,0.518523,752.000000,71409445920,0,0.000000,0.515282,328.000000,0.000000,rejected_single,combined_score=0.515
71409445920,71417341918,1419,1,multiscale,0.659473,0.494476,752.000000,71409445920,0,0.000000,0.514389,328.000000,0.000000,rejected_single,combined_score=0.514
71409909921,71417341918,1477,2,multiscale+elgendi_like,1.000000,6.320825,752.000000,71409909921,71409909921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71410661920,71417949920,1495,2,multiscale+elgendi_like,1.000000,6.098791,755.999000,71410661920,71410661920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71411437920,71418765916,1490,2,multiscale+elgendi_like,1.000000,6.722761,759.998500,71411437920,71411437920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71411741917,71419165920,1478,1,multiscale,0.613460,0.395410,759.998000,71411741917,0,0.000000,0.478499,303.997000,0.000000,rejected_single,combined_score=0.478
71411741917,71419565920,1428,1,multiscale,0.613516,0.396146,759.998500,71411741917,0,0.000000,0.478542,303.997000,0.000000,rejected_single,combined_score=0.479
71412221919,71419565920,1488,2,multiscale+elgendi_like,1.000000,5.960985,759.998500,71412221919,71412221919,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71412541918,71419973918,1477,1,multiscale,0.666076,0.342252,759.998500,71412541918,0,0.000000,0.519540,319.999000,0.000000,rejected_single,combined_score=0.520
71412981918,71420373920,1482,2,multiscale+elgendi_like,1.000000,6.388626,759.998500,71412981918,71412981918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71413741920,71421181920,1476,2,multiscale+elgendi_like,1.000000,4.775167,759.998000,71413741920,71413741920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71414453920,71421789920,1489,2,multiscale+elgendi_like,1.000000,6.204523,759.998500,71414453920,71414453920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71415173920,71422597921,1478,2,multiscale+elgendi_like,1.000000,5.094146,752.000000,71415173920,71415173920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71415925920,71423213920,1495,2,multiscale+elgendi_like,1.000000,5.461585,755.999500,71415925920,71415925920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71416269916,71423621920,1487,1,multiscale,0.669793,0.391034,752.000000,71416269916,0,0.013530,0.525415,343.996000,0.000000,rejected_single,combined_score=0.525
71416269916,71423829920,1461,1,multiscale,0.670452,0.399678,752.000000,71416269916,0,0.013530,0.525929,343.996000,0.000000,rejected_single,combined_score=0.526
71416661920,71424037920,1484,2,multiscale+elgendi_like,1.000000,5.121952,752.000000,71416661920,71416661920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71416981921,71424237920,1499,1,multiscale,0.706394,0.853183,752.000000,71416981921,0,0.000000,0.550987,320.001000,0.000000,rejected_single,combined_score=0.551
71417413920,71424845921,1477,2,multiscale+elgendi_like,1.000000,6.099128,751.999000,71417413920,71417413920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71418173920,71425461920,1495,2,multiscale+elgendi_like,1.000000,7.174496,744.000000,71418173920,71418173920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71418917920,71426277917,1486,2,multiscale+elgendi_like,1.000000,4.418031,736.000000,71418917920,71418917920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71419621920,71426893920,1497,2,multiscale+elgendi_like,1.000000,5.393809,736.000000,71419621920,71419621920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71419925921,71427301920,1484,1,multiscale,0.618576,0.449704,728.001000,71419925921,0,0.000000,0.482489,304.001000,0.000000,rejected_single,combined_score=0.482
71419925921,71427717920,1432,1,multiscale,0.619370,0.443495,728.001000,71419925921,0,0.000000,0.483109,304.001000,0.000000,rejected_single,combined_score=0.483
71420325920,71427717920,1482,2,multiscale+elgendi_like,1.000000,6.441904,728.001000,71420325920,71420325920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71421045920,71428333920,1495,2,multiscale+elgendi_like,1.000000,5.245889,727.998000,71421045920,71421045920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71421773918,71429133920,1486,2,multiscale+elgendi_like,1.000000,5.765597,720.000000,71421773918,71421773918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71422485920,71429741920,1499,2,multiscale+elgendi_like,1.000000,5.110495,720.000000,71422485920,71422485920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71423205920,71430557920,1487,2,multiscale+elgendi_like,1.000000,4.770403,720.000000,71423205920,71423205920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71423917918,71431173920,1499,2,multiscale+elgendi_like,1.000000,4.316889,716.001000,71423917918,71423917918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71424605920,71431989921,1483,2,multiscale+elgendi_like,1.000000,3.406043,712.000000,71424605920,71424605920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71425261920,71432597920,1489,2,multiscale+elgendi_like,1.000000,5.373303,711.999000,71425261920,71425261920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71425941916,71433213921,1497,2,multiscale+elgendi_like,1.000000,4.235313,707.999000,71425941916,71425941916,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71426669917,71434037920,1485,2,multiscale+elgendi_like,1.000000,5.516232,704.000000,71426669917,71426669917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71427405917,71434853920,1475,2,multiscale+elgendi_like,1.000000,4.865950,704.000000,71427405917,71427405917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71428085917,71435461920,1484,2,multiscale+elgendi_like,1.000000,3.161601,696.002000,71428085917,71428085917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71428405920,71435669921,1498,1,multiscale,0.687562,0.490129,704.000000,71428405920,0,0.008272,0.538118,320.003000,0.000000,rejected_single,combined_score=0.538
71428405920,71435877920,1472,1,multiscale,0.686541,0.482759,691.999500,71428405920,0,0.022604,0.540475,320.003000,0.000000,rejected_single,combined_score=0.540
71428725921,71436077920,1487,2,multiscale+elgendi_like,1.000000,4.937073,691.999500,71428725921,71428725921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71429365920,71436677921,1492,2,multiscale+elgendi_like,1.000000,4.236951,688.002500,71429365920,71429365920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71429981918,71437293920,1492,2,multiscale+elgendi_like,1.000000,4.624625,688.002000,71429981918,71429981918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71430589921,71437893920,1493,2,multiscale+elgendi_like,1.000000,4.881586,688.002000,71430589921,71430589921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71431213920,71438501921,1495,2,multiscale+elgendi_like,1.000000,5.783477,688.000000,71431213920,71431213920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71431869920,71439317920,1475,2,multiscale+elgendi_like,1.000000,4.520914,680.000000,71431869920,71431869920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71432549920,71439933920,1483,2,multiscale+elgendi_like,1.000000,6.567819,680.000000,71432549920,71432549920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71433221919,71440541919,1491,2,multiscale+elgendi_like,1.000000,3.842312,679.996000,71433221919,71433221919,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71433869919,71441141921,1497,2,multiscale+elgendi_like,1.000000,5.731393,679.996000,71433869919,71433869919,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71434573920,71441957920,1483,2,multiscale+elgendi_like,1.000000,4.522574,679.996000,71434573920,71434573920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71434885918,71442157920,1497,1,multiscale,0.696468,0.571174,675.998500,71434885918,0,0.020976,0.547860,311.998000,0.000000,rejected_single,combined_score=0.548
71434885918,71442557920,1447,1,multiscale,0.696633,0.622438,672.001000,71434885918,0,0.025967,0.549087,311.998000,0.000000,rejected_single,combined_score=0.549
71435269917,71442557920,1495,2,multiscale+elgendi_like,1.000000,5.223071,672.001000,71435269917,71435269917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71435589921,71442973920,1483,1,multiscale,0.660585,0.405054,675.998500,71435589921,0,0.042509,0.524608,320.004000,0.000000,rejected_single,combined_score=0.525
71435589921,71443173920,1458,1,multiscale,0.660700,0.431602,671.999000,71435589921,0,0.047631,0.525825,320.004000,0.000000,rejected_single,combined_score=0.526
71435957920,71443373920,1479,2,multiscale+elgendi_like,1.000000,5.152486,672.001000,71435957920,71435957920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71436629916,71443973920,1488,2,multiscale+elgendi_like,1.000000,4.241321,679.996000,71436629916,71436629916,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71436949920,71444373920,1478,1,multiscale,0.669724,0.494708,679.997000,71436949920,0,0.037448,0.530623,320.004000,0.000000,rejected_single,combined_score=0.531
71437317920,71444573920,1499,2,multiscale+elgendi_like,1.000000,5.477209,679.997000,71437317920,71437317920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71438005920,71445389920,1483,2,multiscale+elgendi_like,1.000000,4.719454,679.997000,71438005920,71438005920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71438677917,71446005920,1490,2,multiscale+elgendi_like,1.000000,5.172958,672.001000,71438677917,71438677917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71439325920,71446621920,1494,2,multiscale+elgendi_like,1.000000,4.294939,672.001000,71439325920,71439325920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71439997921,71447437920,1476,2,multiscale+elgendi_like,1.000000,4.850940,679.997000,71439997921,71439997921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71440301918,71447637920,1489,1,multiscale,0.674473,0.583716,679.997000,71440301918,0,0.000000,0.526089,303.997000,0.000000,rejected_single,combined_score=0.526
71440301918,71448053918,1437,1,multiscale,0.675008,0.594359,679.999000,71440301918,0,0.000000,0.526507,303.997000,0.000000,rejected_single,combined_score=0.527
71440701921,71448053918,1487,2,multiscale+elgendi_like,1.000000,4.344662,679.999000,71440701921,71440701921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71441381918,71448661918,1496,2,multiscale+elgendi_like,1.000000,6.001666,680.000000,71441381918,71441381918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71442037921,71449485917,1475,2,multiscale+elgendi_like,1.000000,3.791057,688.000000,71442037921,71442037921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71442741920,71450093920,1487,2,multiscale+elgendi_like,1.000000,5.518840,688.003000,71442741920,71442741920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71443045920,71450301917,1499,1,multiscale,0.617906,0.390436,688.003000,71443045920,0,0.000000,0.481967,304.000000,0.000000,rejected_single,combined_score=0.482
71443453920,71450709920,1499,2,multiscale+elgendi_like,1.000000,6.404420,688.004000,71443453920,71443453920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71444173920,71451509920,1489,2,multiscale+elgendi_like,1.000000,5.820089,688.004000,71444173920,71444173920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71444853919,71452125920,1497,2,multiscale+elgendi_like,1.000000,4.759025,688.004000,71444853919,71444853919,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71445517920,71452949918,1477,2,multiscale+elgendi_like,1.000000,5.195227,688.004000,71445517920,71445517920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71446229920,71453573920,1488,2,multiscale+elgendi_like,1.000000,5.235816,688.003000,71446229920,71446229920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71446957920,71454381920,1478,2,multiscale+elgendi_like,1.000000,5.440130,688.000000,71446957920,71446957920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71447653920,71454989918,1489,2,multiscale+elgendi_like,1.000000,4.233248,680.000000,71447653920,71447653920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71448381918,71455797920,1479,2,multiscale+elgendi_like,1.000000,5.907513,680.000000,71448381918,71448381918,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71449093920,71456405918,1492,2,multiscale+elgendi_like,1.000000,5.568417,679.999500,71449093920,71449093920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71449397918,71456805920,1480,1,multiscale,0.616595,0.359389,679.998000,71449397918,0,0.000000,0.480944,303.998000,0.000000,rejected_single,combined_score=0.481
71449797920,71457205920,1480,2,multiscale+elgendi_like,1.000000,4.179636,679.999000,71449797920,71449797920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71450501920,71457813920,1492,2,multiscale+elgendi_like,1.000000,5.634572,679.998000,71450501920,71450501920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71451181920,71458621920,1476,2,multiscale+elgendi_like,1.000000,4.744105,679.999000,71451181920,71451181920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71451541920,71458829921,1495,1,multiscale,0.682210,0.455145,704.000000,71451541920,0,0.111570,0.556669,360.000000,0.000000,rejected_single,combined_score=0.557
71451541920,71459037918,1469,1,multiscale,0.681098,0.429602,679.999500,71451541920,0,0.144386,0.563021,360.000000,0.000000,rejected_single,combined_score=0.563
71451861920,71459245920,1483,2,multiscale+elgendi_like,1.000000,3.085763,679.999000,71451861920,71451861920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71452173916,71459445920,1497,1,multiscale,0.769190,1.345094,679.998000,71452173916,0,0.016035,0.603496,311.996000,0.000000,rejected_single,combined_score=0.603
71452173916,71459645920,1472,1,multiscale,0.768796,1.394815,704.000000,71452173916,0,0.000000,0.599661,311.996000,0.000000,rejected_single,combined_score=0.600
71452173916,71459845920,1447,1,multiscale,0.766108,1.307984,679.999500,71452173916,0,0.016033,0.601091,311.996000,0.000000,rejected_single,combined_score=0.601
71452525920,71459845920,1491,2,multiscale+elgendi_like,1.000000,3.704893,679.999500,71452525920,71452525920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71452845918,71460245920,1481,1,multiscale,0.678049,0.396623,679.999000,71452845918,0,0.037429,0.537113,319.998000,0.000000,rejected_single,combined_score=0.537
71453165921,71460453918,1495,2,multiscale+elgendi_like,1.000000,5.001627,679.999500,71453165921,71453165921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71453781921,71461053920,1497,2,multiscale+elgendi_like,1.000000,4.121786,679.999500,71453781921,71453781921,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71454405917,71461861920,1474,2,multiscale+elgendi_like,1.000000,3.663379,672.001500,71454405917,71454405917,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71455013920,71462269920,1499,2,multiscale+elgendi_like,1.000000,5.320451,672.000000,71455013920,71455013920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71455661920,71463077920,1479,2,multiscale+elgendi_like,1.000000,4.050366,671.998500,71455661920,71455661920,0.000000,1.000000,0.000000,0.000000,selected,committed_waveform_candidate
71455981916,71463277921,1494,1,multiscale,0.759742,1.135301,667.999000,71455981916,0,0.052794,0.604214,319.996000,0.000000,rejected_single,combined_score=0.604
