t_us,seq,revision,rr_raw_ms,reference_rr_ms,robust_scale_ms,artifact_class,status,resolved,corrected_rr_ms,split_count,paired_index,paired_t_us,confidence,metric_eligible,detector_support_count,detector_consensus,local_clipped,reason,evidence
69128893917,8641042,1,695.997000,680.000500,35.000000,accepted,accepted,1,695.997000,1,-1,0,0.991767,1,2,1.000000,0,,ref=680.0ms scale=35.0ms anchors=8+8 cv=0.017 side_diff=0.018 stable=1
69129541920,8641123,1,648.003000,687.999000,35.000000,accepted,accepted,1,648.003000,1,-1,0,0.979653,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+8 cv=0.034 side_diff=0.017 stable=1
69130229920,8641209,1,688.000000,683.998500,35.000000,accepted,accepted,1,688.000000,1,-1,0,0.997952,1,2,1.000000,0,,ref=684.0ms scale=35.0ms anchors=8+8 cv=0.026 side_diff=0.029 stable=1
69130861918,8641288,1,631.998000,687.999000,35.000000,accepted,accepted,1,631.998000,1,-1,0,0.971511,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+8 cv=0.034 side_diff=0.029 stable=1
69131533918,8641372,1,672.000000,688.000500,35.000000,accepted,accepted,1,672.000000,1,-1,0,0.991860,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+8 cv=0.034 side_diff=0.017 stable=1
69132205920,8641456,1,672.002000,691.999000,35.000000,accepted,accepted,1,672.002000,1,-1,0,0.989886,1,2,1.000000,0,,ref=692.0ms scale=35.0ms anchors=8+8 cv=0.043 side_diff=0.000 stable=1
69132901920,8641543,1,696.000000,688.000500,35.000000,accepted,accepted,1,696.000000,1,-1,0,0.995930,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+8 cv=0.034 side_diff=0.023 stable=1
69133613920,8641632,1,712.000000,680.001000,35.000000,accepted,accepted,1,712.000000,1,-1,0,0.983530,1,2,1.000000,0,,ref=680.0ms scale=35.0ms anchors=8+8 cv=0.035 side_diff=0.000 stable=1
69134285918,8641716,1,671.998000,688.000000,35.000000,accepted,accepted,1,671.998000,1,-1,0,0.991859,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+7 cv=0.034 side_diff=0.012 stable=1
69134997920,8641805,1,712.002000,672.001000,35.000000,accepted,accepted,1,712.002000,1,-1,0,0.979166,1,2,1.000000,0,,ref=672.0ms scale=35.0ms anchors=8+6 cv=0.035 side_diff=0.012 stable=1
69135669920,8641889,1,672.000000,688.000000,35.000000,accepted,accepted,1,672.000000,1,-1,0,0.991860,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+5 cv=0.034 side_diff=0.012 stable=1
69136341920,8641973,1,672.000000,680.001500,35.000000,accepted,accepted,1,672.000000,1,-1,0,0.995882,1,2,1.000000,0,,ref=680.0ms scale=35.0ms anchors=8+4 cv=0.044 side_diff=0.035 stable=1
69137029921,8642059,1,688.001000,672.002000,35.000000,accepted,accepted,1,688.001000,1,-1,0,0.991667,1,2,1.000000,0,,ref=672.0ms scale=35.0ms anchors=8+3 cv=0.035 side_diff=0.047 stable=1
69137749920,8642149,1,719.999000,680.001500,35.000000,accepted,accepted,1,719.999000,1,-1,0,0.979413,1,2,1.000000,0,,ref=680.0ms scale=35.0ms anchors=8+2 cv=0.026 side_diff=0.000 stable=1
69138453920,8642237,1,704.000000,688.001000,35.000000,accepted,accepted,1,704.000000,1,-1,0,0.991861,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+1 cv=0.034 side_diff=0.053 stable=1
69139109920,8642319,1,656.000000,696.000500,35.000000,accepted,accepted,1,656.000000,1,-1,0,0.979885,1,2,1.000000,0,,ref=696.0ms scale=35.0ms anchors=8+0 cv=0.043 side_diff=0.000 stable=1
69135669920,8641889,2,672.000000,680.001000,35.000000,accepted,accepted,1,672.000000,1,-1,0,0.995882,1,2,1.000000,0,,ref=680.0ms scale=35.0ms anchors=8+8 cv=0.026 side_diff=0.000 stable=1
69137029921,8642059,2,688.001000,675.999500,35.000000,accepted,accepted,1,688.001000,1,-1,0,0.993786,1,2,1.000000,0,,ref=676.0ms scale=35.0ms anchors=8+8 cv=0.026 side_diff=0.018 stable=1
69137749920,8642149,2,719.999000,675.999500,35.000000,accepted,accepted,1,719.999000,1,-1,0,0.977219,1,2,1.000000,0,,ref=676.0ms scale=35.0ms anchors=8+8 cv=0.026 side_diff=0.006 stable=1
69138453920,8642237,2,704.000000,683.998000,35.000000,accepted,accepted,1,704.000000,1,-1,0,0.989765,1,2,1.000000,0,,ref=684.0ms scale=35.0ms anchors=8+8 cv=0.026 side_diff=0.023 stable=1
69139109920,8642319,2,656.000000,687.999500,35.000000,accepted,accepted,1,656.000000,1,-1,0,0.983721,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+8 cv=0.034 side_diff=0.017 stable=1
69139797920,8642405,1,688.000000,679.999500,35.000000,accepted,accepted,1,688.000000,1,-1,0,0.995882,1,2,1.000000,0,,ref=680.0ms scale=35.0ms anchors=8+8 cv=0.017 side_diff=0.000 stable=1
69140469920,8642489,1,672.000000,687.999000,35.000000,accepted,accepted,1,672.000000,1,-1,0,0.991861,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+7 cv=0.034 side_diff=0.012 stable=1
69141125920,8642571,1,656.000000,684.000500,35.000000,accepted,accepted,1,656.000000,1,-1,0,0.985672,1,2,1.000000,0,,ref=684.0ms scale=35.0ms anchors=8+6 cv=0.026 side_diff=0.006 stable=1
69141813920,8642657,1,688.000000,684.000500,35.000000,accepted,accepted,1,688.000000,1,-1,0,0.997953,1,2,1.000000,0,,ref=684.0ms scale=35.0ms anchors=8+6 cv=0.026 side_diff=0.006 stable=1
69142493917,8642742,1,679.997000,687.999000,35.000000,accepted,accepted,1,679.997000,1,-1,0,0.995929,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+7 cv=0.034 side_diff=0.012 stable=1
69143133921,8642822,1,640.004000,687.999000,35.000000,accepted,accepted,1,640.004000,1,-1,0,0.975584,1,2,1.000000,1,,ref=688.0ms scale=35.0ms anchors=8+6 cv=0.026 side_diff=0.006 stable=1
69143821920,8642908,1,687.999000,680.002000,35.579435,accepted,accepted,1,687.999000,1,-1,0,0.995884,1,2,1.000000,0,,ref=680.0ms scale=35.6ms anchors=8+7 cv=0.052 side_diff=0.018 stable=1
69144549916,8642999,1,727.996000,680.002000,35.000000,accepted,accepted,1,727.996000,1,-1,0,0.975297,1,2,1.000000,0,,ref=680.0ms scale=35.0ms anchors=8+7 cv=0.017 side_diff=0.018 stable=1
69145229918,8643084,1,680.002000,687.999000,47.441717,accepted,accepted,1,680.002000,1,-1,0,0.995932,1,2,1.000000,0,,ref=688.0ms scale=47.4ms anchors=8+7 cv=0.069 side_diff=0.006 stable=1
69145533920,8643122,1,304.002000,687.999500,53.370635,extra_peak_split,false_peak,1,0.000000,1,2275,69145973921,0.840809,0,2,1.000000,0,额外波峰：与下一间期合并,extra_split first=304.0ms second=440.0ms sum=744.0ms ref=688.0ms anchors=8+8 side_diff=0.074
69145973921,8643177,1,440.001000,687.999500,53.370635,extra_peak_merge,false_peak_merged,1,744.003000,1,2274,69145533920,0.840809,0,2,1.000000,0,额外波峰合并后的 NN,extra_split first=304.0ms second=440.0ms sum=744.0ms ref=688.0ms anchors=8+8 side_diff=0.074
69146661920,8643263,1,687.999000,707.998000,41.514283,accepted,accepted,1,687.999000,1,-1,0,0.990113,1,2,1.000000,0,,ref=708.0ms scale=41.5ms anchors=6+8 cv=0.059 side_diff=0.073 stable=1
69147301920,8643343,1,640.000000,727.998000,59.301776,accepted,accepted,1,640.000000,1,-1,0,0.957693,1,2,1.000000,0,,ref=728.0ms scale=59.3ms anchors=6+8 cv=0.081 side_diff=0.073 stable=1
69147989920,8643429,1,688.000000,727.996000,59.299552,accepted,accepted,1,688.000000,1,-1,0,0.980771,1,2,1.000000,0,,ref=728.0ms scale=59.3ms anchors=7+8 cv=0.081 side_diff=0.079 stable=1
69148733920,8643522,1,744.000000,719.998000,35.582400,accepted,accepted,1,744.000000,1,-1,0,0.988332,1,2,1.000000,0,,ref=720.0ms scale=35.6ms anchors=6+8 cv=0.049 side_diff=0.067 stable=1
69149461920,8643613,1,728.000000,720.004000,35.576470,accepted,accepted,1,728.000000,1,-1,0,0.996113,1,2,1.000000,0,,ref=720.0ms scale=35.6ms anchors=7+8 cv=0.049 side_diff=0.067 stable=1
69150229920,8643709,1,768.000000,720.004000,35.576470,accepted,accepted,1,768.000000,1,-1,0,0.976669,1,2,1.000000,0,,ref=720.0ms scale=35.6ms anchors=7+8 cv=0.049 side_diff=0.067 stable=1
69151013921,8643807,1,784.001000,720.004000,35.000000,accepted,accepted,1,784.001000,1,-1,0,0.968891,1,2,1.000000,0,,ref=720.0ms scale=35.0ms anchors=7+8 cv=0.033 side_diff=0.056 stable=1
69151749920,8643899,1,735.999000,716.002000,35.579435,accepted,accepted,1,735.999000,1,-1,0,0.990225,1,2,1.000000,0,,ref=716.0ms scale=35.6ms anchors=8+8 cv=0.050 side_diff=0.011 stable=1
69152485920,8643991,1,736.000000,716.002000,35.579435,accepted,accepted,1,736.000000,1,-1,0,0.990224,1,2,1.000000,0,,ref=716.0ms scale=35.6ms anchors=8+8 cv=0.050 side_diff=0.033 stable=1
69153221920,8644083,1,736.000000,716.002000,35.579435,accepted,accepted,1,736.000000,1,-1,0,0.990224,1,2,1.000000,0,,ref=716.0ms scale=35.6ms anchors=8+8 cv=0.050 side_diff=0.044 stable=1
69153933920,8644172,1,712.000000,724.002000,35.000000,accepted,accepted,1,712.000000,1,-1,0,0.994198,1,2,1.000000,0,,ref=724.0ms scale=35.0ms anchors=8+8 cv=0.041 side_diff=0.044 stable=1
69154637916,8644260,1,703.996000,728.000000,35.582400,accepted,accepted,1,703.996000,1,-1,0,0.988460,1,2,1.000000,0,,ref=728.0ms scale=35.6ms anchors=8+7 cv=0.049 side_diff=0.044 stable=1
69155357920,8644350,1,720.004000,720.000000,35.000000,accepted,accepted,1,720.004000,1,-1,0,0.999998,1,2,1.000000,0,,ref=720.0ms scale=35.0ms anchors=8+6 cv=0.033 side_diff=0.062 stable=1
69156133920,8644447,1,776.000000,712.000000,35.582400,accepted,accepted,1,776.000000,1,-1,0,0.968539,1,2,1.000000,0,,ref=712.0ms scale=35.6ms anchors=8+5 cv=0.050 side_diff=0.079 stable=1
69156837920,8644535,1,704.000000,716.002000,35.000000,accepted,accepted,1,704.000000,1,-1,0,0.994133,1,2,1.000000,0,,ref=716.0ms scale=35.0ms anchors=8+4 cv=0.041 side_diff=0.103 stable=1
69157541920,8644623,1,704.000000,712.000000,35.582400,accepted,accepted,1,704.000000,1,-1,0,0.996067,1,2,1.000000,0,,ref=712.0ms scale=35.6ms anchors=8+3 cv=0.050 side_diff=0.116 stable=1
69158189918,8644704,1,647.998000,708.000000,35.000000,accepted,accepted,1,647.998000,1,-1,0,0.970338,1,2,1.000000,0,,ref=708.0ms scale=35.0ms anchors=8+2 cv=0.042 side_diff=0.075 stable=1
69158837917,8644785,1,647.999000,704.000000,35.000000,accepted,accepted,1,647.999000,1,-1,0,0.972159,1,2,1.000000,0,,ref=704.0ms scale=35.0ms anchors=8+1 cv=0.034 side_diff=0.040 stable=1
69159517920,8644870,1,680.003000,704.000000,35.000000,accepted,accepted,1,680.003000,1,-1,0,0.988070,1,2,1.000000,0,,ref=704.0ms scale=35.0ms anchors=8+0 cv=0.025 side_diff=0.000 stable=1
69154637916,8644260,2,703.996000,724.002000,35.000000,accepted,accepted,1,703.996000,1,-1,0,0.990329,1,2,1.000000,0,,ref=724.0ms scale=35.0ms anchors=8+8 cv=0.041 side_diff=0.050 stable=1
69155357920,8644350,2,720.004000,708.000000,41.512059,accepted,accepted,1,720.004000,1,-1,0,0.994066,1,2,1.000000,0,,ref=708.0ms scale=41.5ms anchors=8+8 cv=0.059 side_diff=0.067 stable=1
69156133920,8644447,2,776.000000,708.000000,41.509835,accepted,accepted,1,776.000000,1,-1,0,0.966384,1,2,1.000000,0,,ref=708.0ms scale=41.5ms anchors=8+8 cv=0.059 side_diff=0.067 stable=1
69156837920,8644535,2,704.000000,712.001000,35.580176,accepted,accepted,1,704.000000,1,-1,0,0.996067,1,2,1.000000,0,,ref=712.0ms scale=35.6ms anchors=8+8 cv=0.050 side_diff=0.067 stable=1
69158189918,8644704,2,647.998000,712.001000,35.000000,accepted,accepted,1,647.998000,1,-1,0,0.968538,1,2,1.000000,0,,ref=712.0ms scale=35.0ms anchors=8+8 cv=0.033 side_diff=0.017 stable=1
69158837917,8644785,2,647.999000,712.001000,35.000000,accepted,accepted,1,647.999000,1,-1,0,0.968538,1,2,1.000000,0,,ref=712.0ms scale=35.0ms anchors=8+8 cv=0.033 side_diff=0.017 stable=1
69159517920,8644870,2,680.003000,708.000000,35.000000,accepted,accepted,1,680.003000,1,-1,0,0.986160,1,2,1.000000,0,,ref=708.0ms scale=35.0ms anchors=8+8 cv=0.042 side_diff=0.022 stable=1
69160213920,8644957,1,696.000000,704.000000,35.582400,accepted,accepted,1,696.000000,1,-1,0,0.996023,1,2,1.000000,0,,ref=704.0ms scale=35.6ms anchors=8+8 cv=0.051 side_diff=0.022 stable=1
69160893918,8645042,1,679.998000,704.000000,35.583141,accepted,accepted,1,679.998000,1,-1,0,0.988067,1,2,1.000000,0,,ref=704.0ms scale=35.6ms anchors=8+8 cv=0.051 side_diff=0.028 stable=1
69161605920,8645131,1,712.002000,695.999500,41.511317,accepted,accepted,1,712.002000,1,-1,0,0.991953,1,2,1.000000,0,,ref=696.0ms scale=41.5ms anchors=8+8 cv=0.060 side_diff=0.034 stable=1
69162333917,8645222,1,727.997000,688.001000,35.000000,accepted,accepted,1,727.997000,1,-1,0,0.979653,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+8 cv=0.034 side_diff=0.006 stable=1
69163061920,8645313,1,728.003000,680.000500,35.000000,accepted,accepted,1,728.003000,1,-1,0,0.975293,1,2,1.000000,0,,ref=680.0ms scale=35.0ms anchors=8+8 cv=0.044 side_diff=0.024 stable=1
69163829920,8645409,1,768.000000,680.000500,35.000000,accepted,accepted,1,768.000000,1,-1,0,0.954706,1,2,1.000000,0,,ref=680.0ms scale=35.0ms anchors=8+8 cv=0.044 side_diff=0.024 stable=1
69164557918,8645500,1,727.998000,680.000500,35.000000,accepted,accepted,1,727.998000,1,-1,0,0.975295,1,2,1.000000,0,,ref=680.0ms scale=35.0ms anchors=8+8 cv=0.044 side_diff=0.047 stable=1
69165229920,8645584,1,672.002000,688.001000,35.582400,accepted,accepted,1,672.002000,1,-1,0,0.991861,1,2,1.000000,0,,ref=688.0ms scale=35.6ms anchors=8+8 cv=0.052 side_diff=0.075 stable=1
69165901919,8645668,1,671.999000,687.998500,35.582400,accepted,accepted,1,671.999000,1,-1,0,0.991861,1,2,1.000000,0,,ref=688.0ms scale=35.6ms anchors=8+8 cv=0.052 side_diff=0.075 stable=1
69166565921,8645751,1,664.002000,687.998500,35.000000,accepted,accepted,1,664.002000,1,-1,0,0.987792,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+8 cv=0.043 side_diff=0.069 stable=1
69167261920,8645838,1,695.999000,675.999500,35.583883,accepted,accepted,1,695.999000,1,-1,0,0.989645,1,2,1.000000,0,,ref=676.0ms scale=35.6ms anchors=8+8 cv=0.053 side_diff=0.069 stable=1
69167933920,8645922,1,672.000000,687.998000,41.509835,accepted,accepted,1,672.000000,1,-1,0,0.991861,1,2,1.000000,0,,ref=688.0ms scale=41.5ms anchors=8+8 cv=0.060 side_diff=0.052 stable=1
69168509920,8645994,1,576.000000,687.998000,35.000000,accepted,accepted,1,576.000000,1,-1,0,0.943024,1,2,1.000000,0,,ref=688.0ms scale=35.0ms anchors=8+8 cv=0.043 side_diff=0.006 stable=1
69169213920,8646082,1,704.000000,675.999500,35.000000,accepted,accepted,1,704.000000,1,-1,0,0.985503,1,2,1.000000,0,,ref=676.0ms scale=35.0ms anchors=8+8 cv=0.044 side_diff=0.018 stable=1
69169813920,8646157,1,600.000000,675.999500,35.000000,accepted,accepted,1,600.000000,1,-1,0,0.960651,1,2,1.000000,0,,ref=676.0ms scale=35.0ms anchors=8+8 cv=0.035 side_diff=0.018 stable=1
69170469918,8646239,1,655.998000,675.999500,35.000000,accepted,accepted,1,655.998000,1,-1,0,0.989644,1,2,1.000000,0,,ref=676.0ms scale=35.0ms anchors=8+8 cv=0.035 side_diff=0.029 stable=1
69171141920,8646323,1,672.002000,683.997000,35.000000,accepted,accepted,1,672.002000,1,-1,0,0.993862,1,2,1.000000,0,,ref=684.0ms scale=35.0ms anchors=8+8 cv=0.043 side_diff=0.052 stable=1
69171837920,8646410,1,696.000000,683.997000,35.583883,accepted,accepted,1,696.000000,1,-1,0,0.993858,1,2,1.000000,0,,ref=684.0ms scale=35.6ms anchors=8+8 cv=0.052 side_diff=0.069 stable=1
69172517917,8646495,1,679.997000,691.998000,35.580917,accepted,accepted,1,679.997000,1,-1,0,0.993930,1,2,1.000000,0,,ref=692.0ms scale=35.6ms anchors=8+8 cv=0.051 side_diff=0.063 stable=1
69173309920,8646594,1,792.003000,683.998500,35.583883,accepted,accepted,1,792.003000,1,-1,0,0.944734,1,2,1.000000,0,,ref=684.0ms scale=35.6ms anchors=8+8 cv=0.052 side_diff=0.058 stable=1
69174069920,8646689,1,760.000000,683.998500,41.513541,accepted,accepted,1,760.000000,1,-1,0,0.961110,1,2,1.000000,0,,ref=684.0ms scale=41.5ms anchors=8+8 cv=0.061 side_diff=0.035 stable=1
69174757917,8646775,1,687.997000,696.000000,35.579435,accepted,accepted,1,687.997000,1,-1,0,0.995976,1,2,1.000000,0,,ref=696.0ms scale=35.6ms anchors=8+7 cv=0.051 side_diff=0.034 stable=1
69175421920,8646858,1,664.003000,691.998500,35.583141,accepted,accepted,1,664.003000,1,-1,0,0.985840,1,2,1.000000,0,,ref=692.0ms scale=35.6ms anchors=8+6 cv=0.051 side_diff=0.040 stable=1
69176133921,8646947,1,712.001000,687.997000,35.586848,accepted,accepted,1,712.001000,1,-1,0,0.987789,1,2,1.000000,0,,ref=688.0ms scale=35.6ms anchors=8+5 cv=0.052 side_diff=0.040 stable=1
69176853918,8647037,1,719.997000,691.998500,35.000000,accepted,accepted,1,719.997000,1,-1,0,0.985839,1,2,1.000000,0,,ref=692.0ms scale=35.0ms anchors=8+4 cv=0.043 side_diff=0.006 stable=1
69177573920,8647127,1,720.002000,696.000000,35.000000,accepted,accepted,1,720.002000,1,-1,0,0.987930,1,2,1.000000,0,,ref=696.0ms scale=35.0ms anchors=8+3 cv=0.034 side_diff=0.035 stable=1
69178253920,8647212,1,680.000000,712.000500,41.517989,accepted,accepted,1,680.000000,1,-1,0,0.984269,1,2,1.000000,0,,ref=712.0ms scale=41.5ms anchors=8+2 cv=0.058 side_diff=0.046 stable=1
69178965920,8647301,1,712.000000,712.001000,47.444683,accepted,accepted,1,712.000000,1,-1,0,1.000000,1,2,1.000000,0,,ref=712.0ms scale=47.4ms anchors=8+1 cv=0.067 side_diff=0.087 stable=1
69179621918,8647383,1,655.998000,712.000500,35.000000,accepted,accepted,1,655.998000,1,-1,0,0.972471,1,2,1.000000,0,,ref=712.0ms scale=35.0ms anchors=8+0 cv=0.033 side_diff=0.000 stable=1
69174757917,8646775,2,687.997000,688.000000,41.511317,accepted,accepted,1,687.997000,1,-1,0,0.999998,1,2,1.000000,0,,ref=688.0ms scale=41.5ms anchors=8+8 cv=0.060 side_diff=0.012 stable=1
69175421920,8646858,2,664.003000,683.998500,41.515765,accepted,accepted,1,664.003000,1,-1,0,0.989768,1,2,1.000000,0,,ref=684.0ms scale=41.5ms anchors=8+8 cv=0.061 side_diff=0.017 stable=1
69176133921,8646947,2,712.001000,679.998500,41.512800,accepted,accepted,1,712.001000,1,-1,0,0.983528,1,2,1.000000,0,,ref=680.0ms scale=41.5ms anchors=8+8 cv=0.061 side_diff=0.024 stable=1
69176853918,8647037,2,719.997000,679.998500,47.443941,accepted,accepted,1,719.997000,1,-1,0,0.979412,1,2,1.000000,0,,ref=680.0ms scale=47.4ms anchors=8+8 cv=0.070 side_diff=0.060 stable=1
69177573920,8647127,2,720.002000,679.998500,47.443941,accepted,accepted,1,720.002000,1,-1,0,0.979410,1,2,1.000000,0,,ref=680.0ms scale=47.4ms anchors=8+8 cv=0.070 side_diff=0.077 stable=1
69178253920,8647212,2,680.000000,675.998500,53.376565,accepted,accepted,1,680.000000,1,-1,0,0.997928,1,2,1.000000,0,,ref=676.0ms scale=53.4ms anchors=8+8 cv=0.079 side_diff=0.094 stable=1
69178965920,8647301,2,712.000000,668.001500,53.375824,accepted,accepted,1,712.000000,1,-1,0,0.976947,1,2,1.000000,0,,ref=668.0ms scale=53.4ms anchors=8+8 cv=0.080 side_diff=0.112 stable=1
69179621918,8647383,2,655.998000,668.001500,59.304000,accepted,accepted,1,655.998000,1,-1,0,0.993711,1,2,1.000000,0,,ref=668.0ms scale=59.3ms anchors=8+8 cv=0.089 side_diff=0.119 stable=1
69180269917,8647464,1,647.999000,660.001500,47.447648,accepted,accepted,1,647.999000,1,-1,0,0.993635,1,2,1.000000,0,,ref=660.0ms scale=47.4ms anchors=8+8 cv=0.072 side_diff=0.108 stable=1
69180877920,8647540,1,608.003000,655.999000,35.582400,accepted,accepted,1,608.003000,1,-1,0,0.974392,1,2,1.000000,0,,ref=656.0ms scale=35.6ms anchors=8+8 cv=0.054 side_diff=0.096 stable=1
69181509920,8647619,1,632.000000,651.998500,41.515024,accepted,accepted,1,632.000000,1,-1,0,0.989265,1,2,1.000000,0,,ref=652.0ms scale=41.5ms anchors=8+8 cv=0.064 side_diff=0.096 stable=1
69182141920,8647698,1,632.000000,640.000500,35.000000,accepted,accepted,1,632.000000,1,-1,0,0.995625,1,2,1.000000,0,,ref=640.0ms scale=35.0ms anchors=8+8 cv=0.046 side_diff=0.055 stable=1
69182813920,8647782,1,672.000000,632.000000,35.000000,accepted,accepted,1,672.000000,1,-1,0,0.977848,1,2,1.000000,0,,ref=632.0ms scale=35.0ms anchors=8+8 cv=0.038 side_diff=0.037 stable=1
69183469920,8647864,1,656.000000,632.000000,35.000000,accepted,accepted,1,656.000000,1,-1,0,0.986709,1,2,1.000000,0,,ref=632.0ms scale=35.0ms anchors=8+8 cv=0.038 side_diff=0.044 stable=1
69184093917,8647942,1,623.997000,632.000000,35.000000,accepted,accepted,1,623.997000,1,-1,0,0.995568,1,2,1.000000,0,,ref=632.0ms scale=35.0ms anchors=8+8 cv=0.038 side_diff=0.037 stable=1
69184685921,8648016,1,592.004000,632.000000,35.000000,accepted,accepted,1,592.004000,1,-1,0,0.977850,1,2,1.000000,0,,ref=632.0ms scale=35.0ms anchors=8+8 cv=0.028 side_diff=0.013 stable=1
69185301920,8648093,1,615.999000,632.000000,35.000000,accepted,accepted,1,615.999000,1,-1,0,0.991139,1,2,1.000000,0,,ref=632.0ms scale=35.0ms anchors=8+8 cv=0.028 side_diff=0.000 stable=1
69185933920,8648172,1,632.000000,631.999000,35.000000,accepted,accepted,1,632.000000,1,-1,0,0.999999,1,2,1.000000,0,,ref=632.0ms scale=35.0ms anchors=8+8 cv=0.038 side_diff=0.006 stable=1
69186565918,8648251,1,631.998000,632.000000,35.000000,accepted,accepted,1,631.998000,1,-1,0,0.999999,1,2,1.000000,0,,ref=632.0ms scale=35.0ms anchors=8+8 cv=0.038 side_diff=0.013 stable=1
69187197920,8648330,1,632.002000,632.000000,35.000000,accepted,accepted,1,632.002000,1,-1,0,0.999999,1,2,1.000000,0,,ref=632.0ms scale=35.0ms anchors=8+8 cv=0.038 side_diff=0.019 stable=1
69187821920,8648408,1,624.000000,632.001000,35.000000,accepted,accepted,1,624.000000,1,-1,0,0.995569,1,2,1.000000,0,,ref=632.0ms scale=35.0ms anchors=8+8 cv=0.038 side_diff=0.019 stable=1
69188437920,8648485,1,616.000000,631.999000,35.000000,accepted,accepted,1,616.000000,1,-1,0,0.991140,1,2,1.000000,0,,ref=632.0ms scale=35.0ms anchors=8+8 cv=0.038 side_diff=0.025 stable=1
69189069918,8648564,1,631.998000,627.999000,35.000000,accepted,accepted,1,631.998000,1,-1,0,0.997771,1,2,1.000000,0,,ref=628.0ms scale=35.0ms anchors=8+8 cv=0.028 side_diff=0.032 stable=1
69189717921,8648645,1,648.003000,627.999000,35.000000,accepted,accepted,1,648.003000,1,-1,0,0.988851,1,2,1.000000,0,,ref=628.0ms scale=35.0ms anchors=8+8 cv=0.028 side_diff=0.000 stable=1
69190381920,8648728,1,663.999000,627.999000,35.000000,accepted,accepted,1,663.999000,1,-1,0,0.979936,1,2,1.000000,0,,ref=628.0ms scale=35.0ms anchors=8+8 cv=0.028 side_diff=0.032 stable=1
69191037920,8648810,1,656.000000,627.999000,35.000000,accepted,accepted,1,656.000000,1,-1,0,0.984394,1,2,1.000000,0,,ref=628.0ms scale=35.0ms anchors=8+8 cv=0.028 side_diff=0.032 stable=1
69191693920,8648892,1,656.000000,620.000000,35.000000,accepted,accepted,1,656.000000,1,-1,0,0.979677,1,2,1.000000,0,,ref=620.0ms scale=35.0ms anchors=8+8 cv=0.029 side_diff=0.032 stable=1
69192333921,8648972,1,640.001000,619.998500,35.000000,accepted,accepted,1,640.001000,1,-1,0,0.988708,1,2,1.000000,0,,ref=620.0ms scale=35.0ms anchors=8+8 cv=0.029 side_diff=0.045 stable=1
69192941921,8649048,1,608.000000,619.998500,35.000000,accepted,accepted,1,608.000000,1,-1,0,0.993227,1,2,1.000000,0,,ref=620.0ms scale=35.0ms anchors=8+8 cv=0.029 side_diff=0.051 stable=1
69193533920,8649122,1,591.999000,616.001000,35.000000,accepted,accepted,1,591.999000,1,-1,0,0.986363,1,2,1.000000,0,,ref=616.0ms scale=35.0ms anchors=8+8 cv=0.019 side_diff=0.044 stable=1
69194149917,8649199,1,615.997000,619.999500,35.000000,accepted,accepted,1,615.997000,1,-1,0,0.997741,1,2,1.000000,0,,ref=620.0ms scale=35.0ms anchors=8+8 cv=0.038 side_diff=0.044 stable=1
69194757918,8649275,1,608.001000,619.999500,35.000000,accepted,accepted,1,608.001000,1,-1,0,0.993227,1,2,1.000000,0,,ref=620.0ms scale=35.0ms anchors=8+8 cv=0.048 side_diff=0.044 stable=1
69195365920,8649351,1,608.002000,616.002000,35.000000,accepted,accepted,1,608.002000,1,-1,0,0.995455,1,2,1.000000,0,,ref=616.0ms scale=35.0ms anchors=8+7 cv=0.039 side_diff=0.019 stable=1
69195981920,8649428,1,616.000000,616.001000,35.000000,accepted,accepted,1,616.000000,1,-1,0,0.999999,1,2,1.000000,0,,ref=616.0ms scale=35.0ms anchors=8+6 cv=0.029 side_diff=0.013 stable=1
69196597920,8649505,1,616.000000,616.000000,35.000000,accepted,accepted,1,616.000000,1,-1,0,1.000000,1,2,1.000000,0,,ref=616.0ms scale=35.0ms anchors=8+5 cv=0.019 side_diff=0.019 stable=1
69197221917,8649583,1,623.997000,615.998500,35.000000,accepted,accepted,1,623.997000,1,-1,0,0.995455,1,2,1.000000,0,,ref=616.0ms scale=35.0ms anchors=8+4 cv=0.019 side_diff=0.038 stable=1
69197821918,8649658,1,600.001000,616.000000,35.000000,accepted,accepted,1,600.001000,1,-1,0,0.990910,1,2,1.000000,1,,ref=616.0ms scale=35.0ms anchors=8+3 cv=0.019 side_diff=0.069 stable=1
69198437920,8649735,1,616.002000,615.998500,35.000000,accepted,accepted,1,616.002000,1,-1,0,0.999998,1,2,1.000000,0,,ref=616.0ms scale=35.0ms anchors=8+2 cv=0.019 side_diff=0.082 stable=1
