t_us,last_committed_t_us,polarity,template_correlation,autocorr_estimated_rr_ms,firmware_expected_rr_ms,candidate_peak_count,final_peak_count,inserted_peak_count,firmware_matched_count,multiscale_peak_count,elgendi_peak_count,dual_detector_peak_count,single_detector_peak_count,detector_consensus_ratio,detector_time_spread_p95_ms,stable_reference_rr_ms,local_dual_rr_ms,local_dual_rr_robust_cv,reference_update_reason,rejected_candidate_count,long_gap_rescue_count,waveform_amplitude,commit_until_t_us,latest_sample_t_us,reinit_reason
70333485920,70326125918,1,0.896552,744.003000,760.000000,29,1,0,1,29,26,26,3,0.896552,0.000000,741.111011,744.003000,0.063754,dual_consensus_update,0,0,5.574357,70326219917,70333469917,
70338485921,70330725917,1,0.833333,760.000000,764.002000,30,0,0,0,30,25,25,5,0.833333,0.000000,759.262103,760.000000,0.031212,dual_consensus_update,0,0,5.531666,70331099921,70338349921,
70343493921,70336069917,1,0.833333,763.999000,752.002000,30,1,0,1,30,25,25,5,0.833333,0.000000,763.057462,763.999000,0.023292,dual_consensus_update,0,0,5.199739,70336171920,70343421920,
70348501920,70340653920,1,0.812500,752.002000,736.001000,32,0,0,0,32,26,26,6,0.812500,0.000000,752.938073,752.002000,0.031549,dual_consensus_update,0,0,4.966308,70341059920,70348309920,
70353501920,70345749917,1,0.742857,736.002000,736.001500,35,0,0,0,34,27,26,9,0.742857,0.000000,737.069641,736.000000,0.064451,hold_previous_good_window,0,0,4.550816,70346147920,70353397920,
70358501920,70351061920,1,0.722222,695.998000,784.000500,36,1,0,1,36,26,26,10,0.722222,0.000000,736.555430,736.002000,0.080574,hold_previous_good_window,1,0,4.021038,70351211920,70358461920,
70363509920,70355677920,1,0.722222,744.000000,792.000500,36,0,0,0,36,26,26,10,0.722222,0.000000,736.555430,752.001000,0.110402,hold_previous_good_window,1,0,4.070036,70356115920,70363365920,
70368517920,70360509917,1,0.714286,784.000000,800.003000,35,0,0,0,35,25,25,10,0.714286,0.000000,736.555430,776.000500,0.061141,hold_previous_good_window,0,0,4.140726,70361187920,70368437920,
70373517920,70365941920,1,0.818182,744.000000,736.000000,33,1,0,1,33,27,27,6,0.818182,0.000000,753.729238,744.000000,0.127538,dual_consensus_update,0,0,3.731347,70366075920,70373325920,
70378525920,70371133920,1,0.931034,699.999500,715.998000,29,1,0,1,29,27,27,2,0.931034,0.000000,697.533106,699.999500,0.110136,dual_strong_update,0,0,4.573622,70371147918,70378397918,
70383525920,70375973918,1,1.000000,712.000000,727.997000,28,0,0,0,28,28,28,0,1.000000,0.000000,704.287471,712.000000,0.066636,dual_strong_update,0,0,4.533027,70376243917,70383493917,
70388525920,70381077920,1,0.964286,720.000500,728.003000,28,1,0,1,28,27,27,1,0.964286,0.000000,719.216144,720.000500,0.049422,dual_strong_update,0,0,5.170234,70381155920,70388405920,
70393533920,70385493916,1,0.962963,736.001000,736.001000,27,0,0,0,27,26,26,1,0.962963,0.000000,735.747463,736.001000,0.032236,dual_strong_update,0,0,5.421145,70386219920,70393469920,
70398541916,70390597920,1,0.962963,736.001000,748.001000,27,0,0,0,27,26,26,1,0.962963,0.000000,736.010828,736.001000,0.032236,dual_strong_update,0,0,4.901895,70391275921,70398525921,
70403541920,70396053918,1,1.000000,756.000500,760.000000,25,1,0,1,25,25,25,0,1.000000,0.000000,751.046310,756.000500,0.047070,dual_strong_update,0,0,4.783376,70396179920,70403429920,
70408541920,70400629920,1,0.862069,759.999000,759.998000,29,0,0,0,29,25,25,4,0.862069,0.000000,758.248240,759.999000,0.046817,dual_consensus_update,0,0,5.238313,70401267921,70408517921,
70413549919,70405733920,1,0.862069,756.000000,752.001500,29,0,0,0,29,25,25,4,0.862069,0.000000,757.693812,756.000000,0.039220,dual_consensus_update,1,0,4.906535,70406139920,70413389920,
70418549920,70411117920,1,0.862069,755.999500,759.999000,29,1,0,1,29,25,25,4,0.862069,0.000000,758.688579,755.999500,0.031375,dual_consensus_update,0,0,4.817716,70411235920,70418485920,
70423549920,70415557920,1,0.866667,759.997000,759.997000,30,0,0,0,30,26,26,4,0.866667,0.000000,758.901961,759.997000,0.046809,dual_consensus_update,0,0,4.385585,70416147920,70423397920,
70428557920,70420869916,1,0.928571,752.004000,756.002000,28,0,0,0,28,26,26,2,0.928571,0.000000,753.309970,752.004000,0.031537,dual_strong_update,0,0,4.584658,70421243917,70428493917,
70433557920,70426093921,1,0.892857,752.002500,751.998000,28,1,0,1,28,25,25,3,0.892857,0.000000,752.007337,752.002500,0.031539,dual_consensus_update,1,0,5.026119,70426147918,70433397918,
70438557920,70430517916,1,0.900000,739.999000,743.998000,30,0,0,0,30,27,27,3,0.900000,0.000000,743.124325,739.999000,0.048084,dual_strong_update,0,0,5.014577,70431251916,70438501916,
70443565921,70435701921,1,0.896552,735.999000,743.997000,29,0,0,0,29,26,26,3,0.896552,0.000000,735.297354,735.999000,0.048344,dual_consensus_update,0,0,5.744566,70436123918,70443373918,
70448573920,70440589917,1,0.964286,719.999500,704.003000,28,0,0,0,28,27,27,1,0.964286,0.000000,720.537527,719.999500,0.065886,dual_strong_update,0,0,5.598638,70441211920,70448461920,
70453573921,70445733917,1,0.964286,692.004000,700.003500,28,0,0,0,28,27,27,1,0.964286,0.000000,699.948430,692.004000,0.077132,dual_strong_update,0,0,4.979733,70446299917,70453549917,
70458581920,70450901916,1,1.000000,715.998000,744.000000,27,0,0,0,27,27,27,0,1.000000,0.000000,719.655808,715.998000,0.074550,dual_strong_update,0,0,4.905235,70451171920,70458421920,
70463589918,70456173919,1,0.964286,695.997000,736.000000,28,1,0,1,27,28,27,1,0.964286,0.000000,698.622900,695.997000,0.102251,dual_strong_update,0,0,4.762329,70456251917,70463501917,
70468589921,70461053918,1,0.964286,712.001000,707.998500,28,0,0,0,28,27,27,1,0.964286,0.000000,710.836311,712.001000,0.066637,dual_strong_update,0,0,4.513469,70461339921,70468589921,
70473597920,70466085918,1,0.870968,708.000000,707.998500,31,1,0,1,31,27,27,4,0.870968,0.000000,708.070121,708.000000,0.058638,dual_consensus_update,0,0,4.410080,70466227921,70473477921,
70478605917,70470741917,1,0.818182,712.000000,699.997500,33,0,0,0,33,27,27,6,0.818182,0.000000,711.923751,712.000000,0.058307,dual_consensus_update,1,0,4.175399,70471331920,70478581920,
70483605920,70475829921,1,0.675000,728.004000,696.002000,40,0,0,0,40,27,27,13,0.675000,0.000000,702.480820,703.996500,0.050536,hold_previous_good_window,1,0,4.755500,70476211918,70483461918,
70488613920,70480637916,1,0.658537,696.000000,728.001000,41,0,0,0,41,27,27,14,0.658537,0.000000,702.480820,724.002500,0.057341,hold_previous_good_window,1,0,4.618210,70481291920,70488541920,
70493621921,70485829921,1,0.619048,728.001000,735.999000,42,0,0,0,41,27,26,16,0.619048,0.000000,702.480820,720.004000,0.032963,hold_previous_good_window,0,0,4.866111,70486363918,70493613918,
70498629918,70491005920,1,0.650000,736.003000,720.000000,40,0,0,0,39,27,26,14,0.650000,0.000000,702.480820,720.000000,0.049420,hold_previous_good_window,0,0,5.527612,70491243919,70498493919,
70503637917,70495829920,1,0.742857,719.999000,728.000000,35,0,0,0,35,26,26,9,0.742857,0.000000,726.970736,728.000000,0.065169,hold_previous_good_window,0,0,6.000000,70496307920,70503557920,
70508637920,70500989920,1,0.658537,704.003000,735.996000,41,0,0,0,41,27,27,14,0.658537,0.000000,726.970736,731.997500,0.040507,hold_previous_good_window,0,0,6.000000,70501387920,70508637920,
70513645920,70506133920,1,0.658537,744.004000,728.002000,41,1,0,1,41,27,27,14,0.658537,0.000000,726.970736,735.995500,0.048355,hold_previous_good_window,1,0,6.000000,70506251920,70513501920,
70518645920,70511189920,1,0.604651,735.995000,752.000000,43,1,0,1,43,26,26,17,0.604651,0.000000,726.970736,744.004000,0.031892,hold_previous_good_window,1,0,6.000000,70511339920,70518589920,
70523645920,70515821920,1,0.568182,752.000000,780.001500,44,0,0,0,44,25,25,19,0.568182,0.000000,726.970736,748.000500,0.055499,hold_previous_good_window,1,0,6.000000,70516227920,70523477920,
70528645920,70521277921,1,0.625000,799.997000,784.000500,40,1,0,1,40,25,25,15,0.625000,0.000000,726.970736,780.001500,0.076030,hold_previous_good_window,1,0,6.000000,70521299920,70528549920,
70533645920,70526093916,1,0.657895,784.000000,780.001500,38,0,0,0,37,26,25,13,0.657895,0.000000,726.970736,776.001000,0.084069,hold_previous_good_window,0,0,6.000000,70526371920,70533621920,
70538645921,70530645920,1,0.735294,784.000000,724.001500,34,0,0,0,34,25,25,9,0.735294,0.000000,739.614113,739.998000,0.064110,hold_previous_good_window,1,0,6.000000,70531243920,70538493920,
70543653920,70535773921,1,0.764706,728.000000,735.997000,34,0,0,0,34,26,26,8,0.764706,0.000000,728.098352,728.000000,0.048875,dual_consensus_update,0,0,5.570311,70536307921,70543557921,
70548653920,70540749921,1,0.684211,719.999000,736.000000,38,0,0,0,37,27,26,12,0.684211,0.000000,724.968319,728.000000,0.032585,hold_previous_good_window,0,0,6.000000,70541211917,70548461917,
70553653920,70545917918,1,0.650000,728.002000,743.998500,40,0,0,0,40,26,26,14,0.650000,0.000000,724.968319,736.003000,0.032234,hold_previous_good_window,1,0,6.000000,70546307920,70553557920,
70558653920,70551189920,1,0.609756,751.999000,751.997000,41,1,0,1,41,25,25,16,0.609756,0.000000,724.968319,747.998500,0.039646,hold_previous_good_window,1,0,6.000000,70551371916,70558621916,
70563653920,70555597920,1,0.634146,736.003000,728.003000,41,0,0,0,41,26,26,15,0.634146,0.000000,724.968319,736.003000,0.048349,hold_previous_good_window,0,0,6.000000,70556251921,70563501921,
70568653920,70560885920,1,0.764706,720.001000,720.001000,34,0,0,0,34,26,26,8,0.764706,0.000000,722.416177,720.001000,0.065891,dual_consensus_update,0,0,6.000000,70561331920,70568581920,
70573653920,70565701920,1,0.866667,696.004000,712.000000,30,0,0,0,29,27,26,4,0.866667,0.000000,708.209260,696.004000,0.051117,dual_consensus_update,0,0,5.854175,70566211920,70573461920,
70578661920,70570725920,1,0.875000,688.001000,704.001000,32,0,0,0,32,28,28,4,0.875000,0.000000,688.189984,688.001000,0.034477,dual_consensus_update,0,0,5.409496,70571291916,70578541916,
70583669920,70576133917,1,0.843750,688.000500,684.003500,32,0,0,0,32,27,27,5,0.843750,0.000000,689.683488,688.000500,0.051723,dual_consensus_update,0,0,6.000000,70576363918,70583613918,
70588669921,70581157917,1,0.875000,688.001000,723.999500,32,1,0,1,32,28,28,4,0.875000,0.000000,688.002351,688.001000,0.051727,dual_consensus_update,0,0,6.000000,70581259917,70588509917,
70593669921,70586061920,1,0.896552,736.000000,736.003000,29,0,0,0,29,26,26,3,0.896552,0.000000,730.765568,736.000000,0.048346,dual_consensus_update,0,0,6.000000,70586331921,70593581921,
70598677920,70590661918,1,0.900000,712.000500,748.000000,30,0,0,0,29,28,27,3,0.900000,0.000000,715.254939,712.000500,0.099952,dual_strong_update,0,0,5.387560,70591235920,70598485920,
70603677920,70596101921,1,0.933333,720.000000,716.000500,30,0,0,0,30,28,28,2,0.933333,0.000000,715.588984,720.000000,0.115311,dual_strong_update,0,0,4.648749,70596315920,70603565920,
70608685918,70601253920,1,0.848485,664.003000,672.000000,33,1,0,1,33,28,28,5,0.848485,0.000000,673.490550,664.003000,0.089326,dual_consensus_update,1,0,4.771523,70601403918,70608653918,
70613693918,70606117921,1,0.707317,704.000000,656.000000,41,1,0,1,41,29,29,12,0.707317,0.000000,662.399342,659.999500,0.062895,hold_previous_good_window,0,0,4.516422,70606283921,70613533921,
70618693920,70611357921,1,0.630435,663.997000,648.002000,46,1,0,1,46,29,29,17,0.630435,0.000000,662.399342,663.997000,0.053578,hold_previous_good_window,1,0,5.175756,70611387920,70618637920,
70623701918,70615941920,1,0.666667,648.003000,647.997000,42,0,0,0,42,28,28,14,0.666667,0.000000,662.399342,663.997000,0.053579,hold_previous_good_window,0,0,5.964202,70616451918,70623701918,
70628701918,70620861920,1,0.710526,632.003000,711.996000,38,0,0,0,38,27,27,11,0.710526,0.000000,662.399342,664.001500,0.089316,hold_previous_good_window,0,0,5.751352,70621307920,70628557920,
70633701920,70625965920,1,0.812500,720.001000,712.000000,32,0,0,0,32,26,26,6,0.812500,0.000000,721.032056,720.001000,0.164729,dual_consensus_update,0,0,5.376215,70626379920,70633629920,
70638709920,70631221920,1,0.833333,712.000000,684.000500,30,1,0,1,29,26,25,5,0.833333,0.000000,715.659037,712.000000,0.124941,dual_consensus_update,0,0,5.107438,70631283920,70638533920,
70643717920,70635877921,1,0.794118,671.997500,663.999000,34,0,0,0,34,27,27,7,0.794118,0.000000,674.690798,671.997500,0.052950,dual_consensus_update,1,0,4.754605,70636371921,70643621921,
70648725919,70641133917,1,0.763158,656.000500,656.001000,38,0,0,0,38,29,29,9,0.763158,0.000000,657.361587,656.000500,0.036155,dual_consensus_update,0,0,4.697975,70641467918,70648717918,
70653733919,70646317917,1,0.828571,656.000000,655.999500,35,1,0,1,35,29,29,6,0.828571,0.000000,656.002441,656.000000,0.036161,dual_consensus_update,0,0,4.695288,70646339920,70653589920,
70658733920,70650957917,1,0.823529,656.001000,672.000000,34,0,0,0,33,29,28,6,0.823529,0.000000,656.000596,656.001000,0.054250,dual_consensus_update,0,0,4.710544,70651419918,70658669918,
70663733920,70655797918,1,0.906250,671.998500,679.998500,32,0,0,0,32,29,29,3,0.906250,0.000000,666.938260,671.998500,0.070606,dual_strong_update,0,0,4.628778,70656307921,70663557921,
70668733920,70661397918,1,0.965517,688.000000,703.999500,29,1,0,1,29,28,28,1,0.965517,0.000000,687.206273,688.000000,0.051719,dual_strong_update,1,0,4.385267,70661419920,70668669920,
70673741921,70666141917,1,0.870968,700.001000,756.003500,31,1,0,1,31,27,27,4,0.870968,0.000000,697.974967,700.001000,0.059310,dual_consensus_update,0,0,4.870596,70666299920,70673549920,
70678749920,70671341920,1,0.781250,747.998500,760.003000,32,1,0,1,32,25,25,7,0.781250,0.000000,730.777084,747.998500,0.103065,dual_consensus_update,0,0,4.970584,70671347920,70678597920,
70683749920,70675733920,1,0.685714,760.000000,804.003000,35,0,0,0,35,24,24,11,0.685714,0.000000,752.773055,760.000000,0.093638,hold_previous_good_window,1,0,5.346335,70676435920,70683685920,
70688749920,70680517920,1,0.666667,816.004000,759.998000,36,0,0,0,36,24,24,12,0.666667,0.000000,752.773055,760.000000,0.109244,hold_previous_good_window,1,0,5.756870,70681323920,70688573920,
70693749920,70686093920,1,0.714286,816.004000,715.999500,35,0,0,0,35,25,25,10,0.714286,0.000000,752.773055,736.001000,0.104748,hold_previous_good_window,0,0,4.690231,70686379920,70693629920,
70698757919,70690949920,1,0.722222,704.000000,776.000500,36,0,0,0,36,26,26,10,0.722222,0.000000,745.579916,728.000000,0.081455,hold_previous_good_window,1,0,4.549129,70691483920,70698733920,
70703757920,70695949920,1,0.818182,696.000500,760.001000,33,0,0,0,33,27,27,6,0.818182,0.000000,700.065604,696.000500,0.076687,dual_consensus_update,0,0,3.834095,70696347920,70703597920,
70708757920,70701061919,1,0.812500,696.001000,652.000500,32,0,0,0,31,27,26,6,0.812500,0.000000,696.636780,696.001000,0.119294,dual_consensus_update,0,0,3.972057,70701443920,70708693920,
70713765921,70705781917,1,0.862069,648.001000,652.000000,29,0,0,0,29,25,25,4,0.862069,0.000000,749.295029,775.998000,0.221624,hold_previous_good_window,0,0,4.856866,70706331920,70713581920,
70718773920,70711381920,1,0.960000,847.995000,848.002000,25,1,0,1,25,24,24,1,0.960000,0.000000,821.201933,847.995000,0.125896,dual_strong_update,0,0,5.293843,70711419920,70718669920,
70723781917,70715813921,1,1.000000,848.004000,784.000000,22,0,0,0,22,22,22,0,1.000000,0.000000,847.981646,848.004000,0.111901,dual_strong_update,0,0,5.946037,70716483920,70723733920,
70728781918,70720725920,1,1.000000,823.998500,776.003000,23,0,0,0,23,23,23,0,1.000000,0.000000,827.849144,823.998500,0.064772,dual_strong_update,0,0,6.000000,70721363918,70728613918,
70733781921,70726173917,1,1.000000,823.996500,819.997000,23,0,0,0,23,23,23,0,1.000000,0.000000,824.081699,823.996500,0.057577,dual_strong_update,0,0,5.836374,70726451920,70733701920,
70738789917,70731309920,1,1.000000,823.996500,848.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,821.612815,823.996500,0.057586,dual_strong_update,0,0,5.640543,70731531920,70738781920,
70743789920,70735461920,1,0.958333,844.001500,819.999500,24,0,0,0,24,23,23,1,0.958333,0.000000,845.237239,844.001500,0.056212,dual_strong_update,0,0,4.634822,70736403920,70743653920,
70748797920,70740885920,1,0.923077,823.996000,792.002500,26,0,0,0,26,24,24,2,0.923077,0.000000,824.802671,823.996000,0.071960,dual_strong_update,0,0,4.150626,70741483917,70748733917,
70753805920,70745669921,1,0.857143,799.996000,792.001000,28,0,0,0,28,24,24,4,0.857143,0.000000,800.066805,799.996000,0.088945,dual_consensus_update,0,0,3.360266,70746379917,70753629917,
70758813917,70750925920,1,0.862069,776.000500,799.998000,29,0,0,0,29,25,25,4,0.862069,0.000000,782.384031,776.000500,0.061137,dual_consensus_update,0,0,3.328198,70751475920,70758725920,
70763821917,70756429920,1,0.833333,751.998500,799.998000,30,1,0,1,30,25,25,5,0.833333,0.000000,753.420398,751.998500,0.047319,dual_consensus_update,0,0,3.759954,70756555921,70763805921,
70768821920,70760901920,1,0.862069,756.001000,788.002000,29,0,0,0,29,25,25,4,0.862069,0.000000,761.680041,756.001000,0.054904,dual_consensus_update,1,0,3.614467,70761475920,70768725920,
70773821920,70766221921,1,0.925926,756.000000,788.002000,27,0,0,0,27,25,25,2,0.925926,0.000000,756.669763,756.000000,0.047066,dual_strong_update,0,0,4.591408,70766531921,70773781921,
70778821920,70770677918,1,0.925926,760.001500,760.000500,27,0,0,0,27,25,25,2,0.925926,0.000000,763.124821,760.001500,0.046814,dual_strong_update,0,0,4.575944,70771411920,70778661920,
70783821920,70776109920,1,0.964286,760.001500,760.000500,28,0,0,0,28,27,27,1,0.964286,0.000000,760.078111,760.001500,0.039015,dual_strong_update,0,0,3.938348,70776467917,70783717917,
70788821921,70781349920,1,0.925926,760.001500,759.999000,27,1,0,1,27,25,25,2,0.925926,0.000000,759.944686,760.001500,0.031217,dual_strong_update,0,0,3.942281,70781539920,70788789920,
70793829920,70785901918,1,0.962963,744.000000,756.000000,27,0,0,0,27,26,26,1,0.962963,0.000000,744.078775,744.000000,0.047830,dual_strong_update,0,0,3.660530,70786435920,70793685920,
70798829920,70790773917,1,0.870968,748.003000,875.999000,31,0,0,0,31,27,27,4,0.870968,0.000000,752.152292,748.003000,0.095135,dual_consensus_update,0,0,3.840528,70791515920,70798765920,
70803837916,70796245920,1,0.833333,756.001000,815.998000,30,1,0,1,30,25,25,5,0.833333,0.000000,758.062341,756.001000,0.086290,dual_consensus_update,0,0,3.989205,70796387921,70803637921,
70808837917,70801037920,1,0.750000,784.003000,811.999000,32,0,0,0,31,25,24,8,0.750000,0.000000,777.667082,784.003000,0.060512,dual_consensus_update,0,0,3.932122,70801483916,70808733916,
70813837920,70806197917,1,0.757576,799.998500,848.001000,33,0,0,0,33,25,25,8,0.757576,0.000000,802.271170,799.998500,0.074136,dual_consensus_update,0,0,3.826602,70806555921,70813805921,
70818837920,70811245917,1,0.757576,772.003500,800.000000,33,1,0,1,33,25,25,8,0.757576,0.000000,781.350279,772.003500,0.076834,dual_consensus_update,0,0,3.624378,70811435920,70818685920,
70823837920,70816069921,1,0.833333,787.996500,795.999500,30,0,0,0,30,25,25,5,0.833333,0.000000,788.252953,787.996500,0.090309,dual_consensus_update,0,0,4.013196,70816539917,70823789917,
70828837920,70820741916,1,0.818182,772.002500,800.000000,33,0,0,0,33,27,27,6,0.818182,0.000000,770.923164,772.002500,0.069145,dual_consensus_update,0,0,3.274040,70821395920,70828645920,
70833845917,70826253921,1,0.833333,776.000500,816.002000,30,0,0,0,29,26,25,5,0.833333,0.000000,769.381555,776.000500,0.053495,dual_consensus_update,0,0,3.682052,70826459918,70833709918,
70838845921,70831549920,1,0.900000,748.002500,816.002000,30,1,0,1,30,27,27,3,0.900000,0.000000,756.655920,748.002500,0.110995,dual_strong_update,0,0,3.502309,70831563920,70838813920,
70843853920,70835957921,1,0.933333,720.000000,696.000000,30,0,0,0,30,28,28,2,0.933333,0.000000,718.536604,720.000000,0.098836,dual_strong_update,0,0,3.343198,70836435921,70843685921,
70848861921,70841461920,1,0.962963,720.000000,728.000000,27,1,0,1,27,26,26,1,0.962963,0.000000,720.242560,720.000000,0.082367,dual_strong_update,0,0,4.057133,70841547921,70848797921,
70853869917,70845877920,1,1.000000,728.000000,744.003000,27,0,0,0,27,27,27,0,1.000000,0.000000,725.785580,728.000000,0.081462,dual_strong_update,0,0,4.337132,70846451920,70853701920,
70858869918,70851261917,1,1.000000,756.001500,787.999000,25,0,0,0,25,25,25,0,1.000000,0.000000,753.307945,756.001500,0.070601,dual_strong_update,0,0,5.042165,70851531918,70858781918,
70863877920,70856589920,1,1.000000,792.002000,799.998500,24,1,0,1,24,24,24,0,1.000000,0.000000,791.373187,792.002000,0.089864,dual_strong_update,0,0,5.344328,70856603920,70863853920,
70868877920,70860925916,1,1.000000,832.000000,840.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,831.144895,832.000000,0.078409,dual_strong_update,0,0,5.215493,70861475920,70868725920,
70873885918,70866301917,1,1.000000,848.003000,840.002000,22,0,0,0,22,22,22,0,1.000000,0.000000,846.651323,848.003000,0.041967,dual_strong_update,0,0,5.536712,70866579920,70873829920,
70878885919,70871333920,1,0.920000,835.998500,823.999000,25,1,0,1,25,23,23,2,0.920000,0.000000,839.773548,835.998500,0.042566,dual_strong_update,0,0,5.861500,70871475918,70878725918,
70883885920,70876261917,1,0.923077,823.999000,831.998000,26,0,0,0,26,24,24,2,0.923077,0.000000,824.082562,823.999000,0.028794,dual_strong_update,0,0,5.737696,70876539921,70883789921,
70888893921,70880893920,1,0.884615,831.998500,872.000000,26,0,0,0,25,24,23,3,0.884615,0.000000,828.978227,831.998500,0.071272,dual_consensus_update,0,0,6.000000,70881643921,70888893921,
70893901919,70886101920,1,0.958333,823.998000,864.002000,24,0,0,0,24,23,23,1,0.958333,0.000000,823.690600,823.998000,0.071965,dual_strong_update,0,0,5.909728,70886523918,70893773918,
70898901920,70891253921,1,1.000000,855.996000,855.996000,22,0,0,0,22,22,22,0,1.000000,0.000000,854.191702,855.996000,0.041567,dual_strong_update,0,0,6.000000,70891595921,70898845921,
70903901920,70896445918,1,1.000000,848.000000,840.003000,22,1,0,1,22,22,22,0,1.000000,0.000000,852.213532,848.000000,0.041960,dual_strong_update,0,0,6.000000,70896491920,70903741920,
70908901920,70901461920,1,0.916667,840.000000,832.004000,24,1,0,1,22,24,22,2,0.916667,0.000000,840.039034,840.000000,0.028242,dual_strong_update,0,0,6.000000,70901555920,70908805920,
70913901920,70906373921,1,1.000000,856.000000,871.999000,22,0,0,0,22,22,22,0,1.000000,0.000000,854.605260,856.000000,0.041572,dual_strong_update,0,0,6.000000,70906651920,70913901920,
70918909917,70910829917,1,1.000000,871.999000,884.000500,22,0,0,0,22,22,22,0,1.000000,0.000000,869.752523,871.999000,0.040804,dual_strong_update,0,0,5.730048,70911515920,70918765920,
70923909920,70916141920,1,1.000000,864.000000,844.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,866.885836,864.000000,0.068633,dual_strong_update,0,0,5.637710,70916611920,70923861920,
70928909920,70921109916,1,1.000000,820.004000,816.000000,23,0,0,0,23,23,23,0,1.000000,0.000000,825.167116,820.004000,0.072330,dual_strong_update,0,0,5.458240,70921659920,70928909920,
70933917920,70925877920,1,0.961538,783.999500,772.002000,26,0,0,0,26,25,25,1,0.961538,0.000000,787.745383,783.999500,0.090773,dual_strong_update,0,0,5.318405,70926523917,70933773917,
70938917920,70930997920,1,0.931034,684.000500,719.999000,29,0,0,0,29,27,27,2,0.931034,0.000000,703.214745,684.000500,0.112713,dual_strong_update,0,0,4.469969,70931619921,70938869921,
70943917920,70936173916,1,0.933333,648.001000,644.000000,30,0,0,0,30,28,28,2,0.933333,0.000000,652.905464,648.001000,0.036610,dual_strong_update,0,0,3.739237,70936515920,70943765920,
70948917921,70941357920,1,0.937500,648.001000,656.000000,32,0,0,0,32,30,30,2,0.937500,0.000000,648.004329,648.001000,0.036610,dual_strong_update,0,0,3.776166,70941595920,70948845920,
70953925920,70945973917,1,0.843750,676.001000,736.000000,32,0,0,0,31,28,27,5,0.843750,0.000000,674.899987,676.001000,0.061415,dual_consensus_update,0,0,4.953839,70946667920,70953917920,
70958925920,70950909920,1,0.818182,707.998500,751.997000,33,0,0,0,33,27,27,6,0.818182,0.000000,700.772455,707.998500,0.100511,dual_consensus_update,0,0,6.000000,70951555921,70958805921,
70963925921,70956285917,1,0.787879,735.997000,747.999000,33,0,0,0,33,26,26,7,0.787879,0.000000,735.663770,735.997000,0.048340,dual_consensus_update,0,0,6.000000,70956651921,70963901921,
70968933920,70960797920,1,0.866667,735.997000,727.997000,30,0,0,0,30,26,26,4,0.866667,0.000000,736.356121,735.997000,0.048340,dual_consensus_update,0,0,6.000000,70961531920,70968781920,
70973933920,70966597916,1,0.818182,720.000000,700.000000,33,1,0,1,32,28,27,6,0.818182,0.000000,720.357841,720.000000,0.065887,dual_consensus_update,0,0,5.038501,70966603920,70973853920,
70978941920,70971317920,1,0.964286,707.998000,687.999500,28,0,0,0,28,27,27,1,0.964286,0.000000,710.274955,707.998000,0.041885,dual_strong_update,0,0,4.560436,70971659918,70978909918,
70983949920,70976133916,1,0.964286,695.998500,720.000000,28,0,0,0,28,27,27,1,0.964286,0.000000,696.120212,695.998500,0.051117,dual_strong_update,0,0,4.354692,70976531919,70983781919,
70988949920,70981117917,1,0.900000,712.000000,720.000000,30,0,0,0,30,27,27,3,0.900000,0.000000,707.339902,712.000000,0.049973,dual_strong_update,0,0,4.425254,70981627917,70988877917,
70993957920,70986189921,1,0.896552,735.997000,735.999000,29,0,0,0,29,26,26,3,0.896552,0.000000,732.403719,735.997000,0.080564,dual_consensus_update,0,0,4.752959,70986531920,70993781920,
70998957920,70990941920,1,0.892857,776.000500,791.999000,28,0,0,0,28,25,25,3,0.892857,0.000000,776.984927,776.000500,0.053492,dual_consensus_update,0,0,5.210075,70991603921,70998853921,
71003965918,70996525921,1,0.800000,792.000000,787.999500,30,1,0,1,30,24,24,6,0.800000,0.000000,791.952015,792.000000,0.029952,dual_consensus_update,0,0,5.886780,70996691920,71003941920,
71008973917,71001317920,1,0.750000,784.001000,767.999000,32,0,0,0,30,26,24,8,0.750000,0.000000,783.284745,784.001000,0.045378,dual_consensus_update,0,0,6.000000,71001571921,71008821921,
71013973920,71006533920,1,0.806452,771.999000,752.001000,31,1,0,1,31,25,25,6,0.806452,0.000000,773.799337,771.999000,0.053774,dual_consensus_update,0,0,6.000000,71006635919,71013885919,
71018981920,71011189920,1,0.862069,752.000500,752.000000,29,0,0,0,29,25,25,4,0.862069,0.000000,752.205582,752.000500,0.039429,dual_consensus_update,0,0,6.000000,71011731920,71018981920,
71023989920,71016309920,1,0.892857,756.000500,756.000500,28,0,0,0,28,25,25,3,0.892857,0.000000,752.926960,756.000500,0.039220,dual_consensus_update,0,0,6.000000,71016619921,71023869921,
71028997920,71021669921,1,0.896552,736.001000,767.999000,29,1,0,1,29,26,26,3,0.896552,0.000000,742.380163,736.001000,0.048350,dual_consensus_update,0,0,5.569633,71021683920,71028933920,
71033997921,71026021920,1,0.870968,720.003000,720.003000,31,0,0,0,31,27,27,4,0.870968,0.000000,721.044163,720.003000,0.098842,dual_consensus_update,0,0,5.477083,71026571921,71033821921,
